year,quarter,country,sex,age,pesel,iso3c,iso3c_grok,ukr
2017,4,MADAGASKAR,1,18-64,17,MDG,MDG,
2017,4,MADAGASKAR,2,18-59,14,MDG,MDG,
2017,4,MADAGASKAR,2,to 17,1,MDG,MDG,
2017,4,MALAWI,1,18-64,8,MWI,MWI,
2017,4,MALAWI,2,18-59,3,MWI,MWI,
2017,4,MALEDIWY,1,18-64,2,MDV,MDV,
2017,4,MALEZJA,1,18-64,168,MYS,MYS,
2017,4,MALEZJA,2,18-59,245,MYS,MYS,
2017,4,MALEZJA,2,60+,10,MYS,MYS,
2017,4,MALEZJA,1,65+,3,MYS,MYS,
2017,4,MALEZJA,1,to 17,8,MYS,MYS,
2017,4,MALEZJA,2,to 17,4,MYS,MYS,
2017,4,MALI,1,18-64,14,MLI,MLI,
2017,4,MALI,2,18-59,7,MLI,MLI,
2017,4,MALI,1,to 17,1,MLI,MLI,
2017,4,MALI,2,to 17,2,MLI,MLI,
2017,4,MALTA,1,18-64,32,MLT,MLT,
2017,4,MALTA,2,to 17,1,MLT,MLT,
2017,4,MALTA,2,18-59,11,MLT,MLT,
2017,4,MALTA,1,65+,2,MLT,MLT,
2017,4,MAROKO,1,18-64,529,MAR,MAR,
2017,4,MAROKO,2,18-59,70,MAR,MAR,
2017,4,MAROKO,1,65+,11,MAR,MAR,
2017,4,MAROKO,2,60+,4,MAR,MAR,
2017,4,MAROKO,1,to 17,8,MAR,MAR,
2017,4,MAROKO,2,to 17,5,MAR,MAR,
2017,4,MAURETANIA,1,18-64,8,MRT,MRT,
2017,4,MAURETANIA,2,18-59,3,MRT,MRT,
2017,4,MAURITIUS,1,18-64,31,MUS,MUS,
2017,4,MAURITIUS,2,18-59,19,MUS,MUS,
2017,4,MAURITIUS,2,to 17,1,MUS,MUS,
2017,4,MEKSYK,1,18-64,480,MEX,MEX,
2017,4,MEKSYK,2,18-59,223,MEX,MEX,
2017,4,MEKSYK,1,65+,10,MEX,MEX,
2017,4,MEKSYK,2,60+,14,MEX,MEX,
2017,4,MEKSYK,1,to 17,23,MEX,MEX,
2017,4,MEKSYK,2,to 17,17,MEX,MEX,
2017,4,MIKRONEZJA,1,18-64,1,FSM,FSM,
2017,4,MIKRONEZJA,2,18-59,1,FSM,FSM,
2017,4,MJANMA,1,18-64,21,MMR,MMR,
2017,4,MJANMA,2,18-59,13,MMR,MMR,
2017,4,MOŁDAWIA,1,18-64,3286,MDA,MDA,
2017,4,MOŁDAWIA,2,18-59,1718,MDA,MDA,
2017,4,MOŁDAWIA,2,60+,61,MDA,MDA,
2017,4,MOŁDAWIA,1,to 17,42,MDA,MDA,
2017,4,MOŁDAWIA,1,65+,36,MDA,MDA,
2017,4,MOŁDAWIA,2,to 17,32,MDA,MDA,
2017,4,MONAKO,1,18-64,5,MCO,MCO,
2017,4,MONGOLIA,1,18-64,542,MNG,MNG,
2017,4,MONGOLIA,2,to 17,61,MNG,MNG,
2017,4,MONGOLIA,1,to 17,65,MNG,MNG,
2017,4,MONGOLIA,1,65+,38,MNG,MNG,
2017,4,MONGOLIA,2,18-59,584,MNG,MNG,
2017,4,MONGOLIA,2,60+,94,MNG,MNG,
2017,4,MOZAMBIK,1,18-64,8,MOZ,MOZ,
2017,4,NAMIBIA,2,18-59,6,NAM,NAM,
2017,4,NAMIBIA,1,18-64,1,NAM,NAM,
2017,4,NEPAL,1,18-64,1244,NPL,NPL,
2017,4,NEPAL,2,to 17,21,NPL,NPL,
2017,4,NEPAL,2,18-59,261,NPL,NPL,
2017,4,NEPAL,1,65+,3,NPL,NPL,
2017,4,NEPAL,1,to 17,10,NPL,NPL,
2017,4,NEPAL,2,60+,3,NPL,NPL,
2017,4,NIEMCY,1,to 17,369,DEU,DEU,
2017,4,NIEMCY,1,18-64,15749,DEU,DEU,
2017,4,NIEMCY,1,65+,5297,DEU,DEU,
2017,4,NIEMCY,2,to 17,359,DEU,DEU,
2017,4,NIEMCY,2,18-59,6631,DEU,DEU,
2017,4,NIEMCY,2,60+,4548,DEU,DEU,
2017,4,NIGER,1,18-64,24,NER,NER,
2017,4,NIGER,2,18-59,4,NER,NER,
2017,4,NIGER,2,to 17,2,NER,NER,
2017,4,NIGER,1,to 17,1,NER,NER,
2017,4,NIGERIA,1,18-64,1123,NGA,NGA,
2017,4,NIGERIA,1,65+,5,NGA,NGA,
2017,4,NIGERIA,2,18-59,187,NGA,NGA,
2017,4,NIGERIA,1,to 17,20,NGA,NGA,
2017,4,NIGERIA,2,to 17,17,NGA,NGA,
2017,4,NIGERIA,2,60+,6,NGA,NGA,
2017,4,NIKARAGUA,1,18-64,10,NIC,NIC,
2017,4,NIKARAGUA,2,18-59,2,NIC,NIC,
2017,4,NIKARAGUA,1,to 17,2,NIC,NIC,
2017,4,NORWEGIA,1,to 17,43,NOR,NOR,
2017,4,NORWEGIA,1,18-64,576,NOR,NOR,
2017,4,NORWEGIA,1,65+,133,NOR,NOR,
2017,4,NORWEGIA,2,to 17,48,NOR,NOR,
2017,4,NORWEGIA,2,18-59,453,NOR,NOR,
2017,4,NORWEGIA,2,60+,22,NOR,NOR,
2017,4,NOWA ZELANDIA,1,18-64,85,NZL,NZL,
2017,4,NOWA ZELANDIA,1,65+,9,NZL,NZL,
2017,4,NOWA ZELANDIA,2,18-59,37,NZL,NZL,
2017,4,NOWA ZELANDIA,2,60+,6,NZL,NZL,
2017,4,NOWA ZELANDIA,1,to 17,8,NZL,NZL,
2017,4,NOWA ZELANDIA,2,to 17,7,NZL,NZL,
2017,4,NRD,1,65+,29,,DDR,
2017,4,NRD,1,18-64,31,,DDR,
2017,4,NRD,2,18-59,25,,DDR,
2017,4,NRD,2,60+,50,,DDR,
2017,4,OMAN,1,18-64,11,OMN,OMN,
2017,4,OMAN,2,18-59,1,OMN,OMN,
2017,4,OMAN,1,65+,1,OMN,OMN,
2017,4,PAKISTAN,1,18-64,1085,PAK,PAK,
2017,4,PAKISTAN,2,60+,6,PAK,PAK,
2017,4,PAKISTAN,1,to 17,32,PAK,PAK,
2017,4,PAKISTAN,2,to 17,21,PAK,PAK,
2017,4,PAKISTAN,2,18-59,108,PAK,PAK,
2017,4,PAKISTAN,1,65+,6,PAK,PAK,
2017,4,PANAMA,2,18-59,6,PAN,PAN,
2017,4,PANAMA,1,18-64,10,PAN,PAN,
2017,4,PANAMA,1,65+,1,PAN,PAN,
2017,4,PANAMA,1,to 17,1,PAN,PAN,
2017,4,PANAMA,2,to 17,1,PAN,PAN,
2017,4,PAPUA-NOWA GWINEA,1,to 17,1,PNG,PNG,
2017,4,PAPUA-NOWA GWINEA,1,18-64,1,PNG,PNG,
2017,4,PAPUA-NOWA GWINEA,2,18-59,5,PNG,PNG,
2017,4,PARAGWAJ,1,18-64,23,PRY,PRY,
2017,4,PARAGWAJ,2,18-59,12,PRY,PRY,
2017,4,PARAGWAJ,1,to 17,2,PRY,PRY,
2017,4,PARAGWAJ,2,to 17,1,PRY,PRY,
2017,4,PARAGWAJ,2,60+,1,PRY,PRY,
2017,4,PERU,1,to 17,5,PER,PER,
2017,4,PERU,2,18-59,72,PER,PER,
2017,4,PERU,1,18-64,128,PER,PER,
2017,4,PERU,1,65+,6,PER,PER,
2017,4,PERU,2,to 17,4,PER,PER,
2017,4,PERU,2,60+,13,PER,PER,
2017,4,PORTUGALIA,1,18-64,1319,PRT,PRT,
2017,4,PORTUGALIA,1,65+,19,PRT,PRT,
2017,4,PORTUGALIA,2,18-59,305,PRT,PRT,
2017,4,PORTUGALIA,1,to 17,38,PRT,PRT,
2017,4,PORTUGALIA,2,to 17,44,PRT,PRT,
2017,4,PORTUGALIA,2,60+,7,PRT,PRT,
2017,4,REPUBLIKA POŁUDNIOWEJ AFRYKI,1,18-64,190,ZAF,ZAF,
2017,4,REPUBLIKA POŁUDNIOWEJ AFRYKI,2,18-59,102,ZAF,ZAF,
2017,4,REPUBLIKA POŁUDNIOWEJ AFRYKI,2,60+,15,ZAF,ZAF,
2017,4,REPUBLIKA POŁUDNIOWEJ AFRYKI,2,to 17,8,ZAF,ZAF,
2017,4,REPUBLIKA POŁUDNIOWEJ AFRYKI,1,65+,11,ZAF,ZAF,
2017,4,REPUBLIKA POŁUDNIOWEJ AFRYKI,1,to 17,6,ZAF,ZAF,
2017,4,REPUBLIKA ŚRODKOWOAFRYKAŃSKA,2,18-59,1,CAF,CAF,
2017,4,REPUBLIKA ŚRODKOWOAFRYKAŃSKA,1,18-64,2,CAF,CAF,
2017,4,REPUBLIKA ŚRODKOWOAFRYKAŃSKA,1,to 17,1,CAF,CAF,
2017,4,REPUBLIKA ZIELONEGO PRZYLĄDKA,1,18-64,4,CPV,CPV,
2017,4,REPUBLIKA ZIELONEGO PRZYLĄDKA,2,18-59,2,CPV,CPV,
2017,4,ROSJA,1,to 17,2149,RUS,RUS,
2017,4,ROSJA,1,18-64,6413,RUS,RUS,
2017,4,ROSJA,1,65+,490,RUS,RUS,
2017,4,ROSJA,2,to 17,2001,RUS,RUS,
2017,4,ROSJA,2,18-59,7664,RUS,RUS,
2017,4,ROSJA,2,60+,1545,RUS,RUS,
2017,4,RUMUNIA,1,to 17,204,ROU,ROU,
2017,4,RUMUNIA,1,18-64,3587,ROU,ROU,
2017,4,RUMUNIA,1,65+,65,ROU,ROU,
2017,4,RUMUNIA,2,to 17,194,ROU,ROU,
2017,4,RUMUNIA,2,18-59,1609,ROU,ROU,
2017,4,RUMUNIA,2,60+,59,ROU,ROU,
2017,4,RWANDA,1,18-64,26,RWA,RWA,
2017,4,RWANDA,2,18-59,15,RWA,RWA,
2017,4,RWANDA,1,to 17,2,RWA,RWA,
2017,4,SAINT KITTS I NEVIS,1,18-64,1,KNA,KNA,
2017,4,SAINT LUCIA,2,18-59,1,LCA,LCA,
2017,4,SAINT VINCENT I GRENADYNY,1,18-64,2,VCT,VCT,
2017,4,SALWADOR,1,to 17,1,SLV,SLV,
2017,4,SALWADOR,1,18-64,14,SLV,SLV,
2017,4,SALWADOR,2,to 17,1,SLV,SLV,
2017,4,SALWADOR,2,18-59,9,SLV,SLV,
2017,4,SENEGAL,1,18-64,81,SEN,SEN,
2017,4,SENEGAL,1,65+,1,SEN,SEN,
2017,4,SENEGAL,2,18-59,19,SEN,SEN,
2017,4,SENEGAL,2,to 17,5,SEN,SEN,
2017,4,SENEGAL,1,to 17,3,SEN,SEN,
2017,4,SERBIA,1,to 17,30,SRB,SRB,
2017,4,SERBIA,1,18-64,440,SRB,SRB,
2017,4,SERBIA,2,18-59,162,SRB,SRB,
2017,4,SERBIA,1,65+,28,SRB,SRB,
2017,4,SERBIA,2,to 17,15,SRB,SRB,
2017,4,SERBIA,2,60+,9,SRB,SRB,
2017,4,SERBIA I CZARNOGÓRA,1,18-64,138,,SCG,
2017,4,SERBIA I CZARNOGÓRA,1,to 17,4,,SCG,
2017,4,SERBIA I CZARNOGÓRA,2,to 17,6,,SCG,
2017,4,SERBIA I CZARNOGÓRA,2,18-59,49,,SCG,
2017,4,SERBIA I CZARNOGÓRA,1,65+,33,,SCG,
2017,4,SERBIA I CZARNOGÓRA,2,60+,9,,SCG,
2017,4,SESZELE,2,18-59,2,SYC,SYC,
2017,4,SESZELE,1,18-64,1,SYC,SYC,
2017,4,SIERRA LEONE,1,18-64,17,SLE,SLE,
2017,4,SIERRA LEONE,2,18-59,3,SLE,SLE,
2017,4,SINGAPUR,1,18-64,37,SGP,SGP,
2017,4,SINGAPUR,2,18-59,40,SGP,SGP,
2017,4,SINGAPUR,1,to 17,4,SGP,SGP,
2017,4,SINGAPUR,1,65+,1,SGP,SGP,
2017,4,SINGAPUR,2,to 17,4,SGP,SGP,
2017,4,SINGAPUR,2,60+,2,SGP,SGP,
2017,4,SŁOWACJA,1,18-64,1169,SVK,SVK,
2017,4,SŁOWACJA,1,65+,44,SVK,SVK,
2017,4,SŁOWACJA,2,to 17,72,SVK,SVK,
2017,4,SŁOWACJA,2,18-59,963,SVK,SVK,
2017,4,SŁOWACJA,2,60+,63,SVK,SVK,
2017,4,SŁOWACJA,1,to 17,83,SVK,SVK,
2017,4,SŁOWENIA,1,to 17,21,SVN,SVN,
2017,4,SŁOWENIA,1,18-64,165,SVN,SVN,
2017,4,SŁOWENIA,2,to 17,18,SVN,SVN,
2017,4,SŁOWENIA,2,18-59,90,SVN,SVN,
2017,4,SŁOWENIA,1,65+,16,SVN,SVN,
2017,4,SŁOWENIA,2,60+,5,SVN,SVN,
2017,4,SOMALIA,1,18-64,44,SOM,SOM,
2017,4,SOMALIA,2,18-59,17,SOM,SOM,
2017,4,SOMALIA,1,to 17,6,SOM,SOM,
2017,4,SOMALIA,2,to 17,8,SOM,SOM,
2017,4,SOMALIA,1,65+,1,SOM,SOM,
2017,4,SRI LANKA,1,to 17,5,LKA,LKA,
2017,4,SRI LANKA,1,18-64,145,LKA,LKA,
2017,4,SRI LANKA,2,to 17,9,LKA,LKA,
2017,4,SRI LANKA,2,18-59,58,LKA,LKA,
2017,4,SRI LANKA,1,65+,1,LKA,LKA,
2017,4,SRI LANKA,2,60+,1,LKA,LKA,
2017,4,STANY ZJEDNOCZONE,1,to 17,285,USA,USA,
2017,4,STANY ZJEDNOCZONE,1,18-64,3452,USA,USA,
2017,4,STANY ZJEDNOCZONE,1,65+,688,USA,USA,
2017,4,STANY ZJEDNOCZONE,2,18-59,2036,USA,USA,
2017,4,STANY ZJEDNOCZONE,2,60+,592,USA,USA,
2017,4,STANY ZJEDNOCZONE,2,to 17,303,USA,USA,
2017,4,SUDAN,1,to 17,2,SDN,SDN,
2017,4,SUDAN,1,18-64,37,SDN,SDN,
2017,4,SUDAN,1,65+,10,SDN,SDN,
2017,4,SUDAN,2,18-59,11,SDN,SDN,
2017,4,SUDAN,2,60+,1,SDN,SDN,
2017,4,SURINAM,1,18-64,4,SUR,SUR,
2017,4,SURINAM,2,18-59,3,SUR,SUR,
2017,4,SYRIA,1,to 17,74,SYR,SYR,
2017,4,SYRIA,1,18-64,784,SYR,SYR,
2017,4,SYRIA,1,65+,64,SYR,SYR,
2017,4,SYRIA,2,to 17,49,SYR,SYR,
2017,4,SYRIA,2,18-59,195,SYR,SYR,
2017,4,SYRIA,2,60+,45,SYR,SYR,
2017,4,SZWAJCARIA,1,to 17,24,CHE,CHE,
2017,4,SZWAJCARIA,1,18-64,226,CHE,CHE,
2017,4,SZWAJCARIA,1,65+,86,CHE,CHE,
2017,4,SZWAJCARIA,2,to 17,23,CHE,CHE,
2017,4,SZWAJCARIA,2,18-59,110,CHE,CHE,
2017,4,SZWAJCARIA,2,60+,58,CHE,CHE,
2017,4,SZWECJA,1,18-64,1795,SWE,SWE,
2017,4,SZWECJA,1,65+,766,SWE,SWE,
2017,4,SZWECJA,2,18-59,1295,SWE,SWE,
2017,4,SZWECJA,2,60+,1404,SWE,SWE,
2017,4,SZWECJA,2,to 17,74,SWE,SWE,
2017,4,SZWECJA,1,to 17,77,SWE,SWE,
2017,4,TADŻYKISTAN,1,18-64,144,TJK,TJK,
2017,4,TADŻYKISTAN,2,18-59,40,TJK,TJK,
2017,4,TADŻYKISTAN,2,60+,2,TJK,TJK,
2017,4,TADŻYKISTAN,1,to 17,11,TJK,TJK,
2017,4,TADŻYKISTAN,1,65+,1,TJK,TJK,
2017,4,TADŻYKISTAN,2,to 17,14,TJK,TJK,
2017,4,TAJLANDIA,2,18-59,512,THA,THA,
2017,4,TAJLANDIA,1,to 17,8,THA,THA,
2017,4,TAJLANDIA,1,18-64,547,THA,THA,
2017,4,TAJLANDIA,2,to 17,7,THA,THA,
2017,4,TAJLANDIA,1,65+,8,THA,THA,
2017,4,TAJLANDIA,2,60+,10,THA,THA,
2017,4,TAJWAN,1,to 17,9,TWN,TWN,
2017,4,TAJWAN,2,18-59,291,TWN,TWN,
2017,4,TAJWAN,1,18-64,396,TWN,TWN,
2017,4,TAJWAN,2,to 17,13,TWN,TWN,
2017,4,TAJWAN,1,65+,2,TWN,TWN,
2017,4,TAJWAN,2,60+,5,TWN,TWN,
2017,4,TANZANIA,1,18-64,72,TZA,TZA,
2017,4,TANZANIA,1,65+,2,TZA,TZA,
2017,4,TANZANIA,2,18-59,37,TZA,TZA,
2017,4,TOGO,1,18-64,30,TGO,TGO,
2017,4,TOGO,2,18-59,3,TGO,TGO,
2017,4,TOGO,1,to 17,1,TGO,TGO,
2017,4,TRYNIDAD I TOBAGO,1,18-64,9,TTO,TTO,
2017,4,TRYNIDAD I TOBAGO,2,18-59,8,TTO,TTO,
2017,4,TUNEZJA,1,18-64,1129,TUN,TUN,
2017,4,TUNEZJA,2,60+,3,TUN,TUN,
2017,4,TUNEZJA,2,to 17,8,TUN,TUN,
2017,4,TUNEZJA,2,18-59,67,TUN,TUN,
2017,4,TUNEZJA,1,to 17,9,TUN,TUN,
2017,4,TUNEZJA,1,65+,16,TUN,TUN,
2017,4,TURCJA,1,18-64,8438,TUR,TUR,
2017,4,TURCJA,1,65+,93,TUR,TUR,
2017,4,TURCJA,2,18-59,4184,TUR,TUR,
2017,4,TURCJA,1,to 17,191,TUR,TUR,
2017,4,TURCJA,2,to 17,157,TUR,TUR,
2017,4,TURCJA,2,60+,31,TUR,TUR,
2017,4,TURKMENISTAN,1,18-64,73,TKM,TKM,
2017,4,TURKMENISTAN,2,18-59,67,TKM,TKM,
2017,4,TURKMENISTAN,1,to 17,12,TKM,TKM,
2017,4,TURKMENISTAN,2,to 17,4,TKM,TKM,
2017,4,TURKMENISTAN,2,60+,6,TKM,TKM,
2017,4,TURKMENISTAN,1,65+,1,TKM,TKM,
2017,4,UGANDA,1,18-64,33,UGA,UGA,
2017,4,UGANDA,2,18-59,20,UGA,UGA,
2017,4,UGANDA,1,65+,1,UGA,UGA,
2017,4,UGANDA,1,to 17,2,UGA,UGA,
2017,4,UGANDA,2,60+,1,UGA,UGA,
2017,4,UKRAINA,1,to 17,4616,UKR,UKR,
2017,4,UKRAINA,1,18-64,69456,UKR,UKR,
2017,4,UKRAINA,1,65+,1217,UKR,UKR,
2017,4,UKRAINA,2,to 17,4395,UKR,UKR,
2017,4,UKRAINA,2,18-59,58982,UKR,UKR,
2017,4,UKRAINA,2,60+,4773,UKR,UKR,
2017,4,URUGWAJ,1,18-64,13,URY,URY,
2017,4,URUGWAJ,1,65+,3,URY,URY,
2017,4,URUGWAJ,2,18-59,11,URY,URY,
2017,4,URUGWAJ,2,60+,4,URY,URY,
2017,4,URUGWAJ,2,to 17,2,URY,URY,
2017,4,URUGWAJ,1,to 17,1,URY,URY,
2017,4,UZBEKISTAN,1,18-64,1057,UZB,UZB,
2017,4,UZBEKISTAN,2,to 17,38,UZB,UZB,
2017,4,UZBEKISTAN,1,to 17,36,UZB,UZB,
2017,4,UZBEKISTAN,2,18-59,269,UZB,UZB,
2017,4,UZBEKISTAN,2,60+,20,UZB,UZB,
2017,4,UZBEKISTAN,1,65+,5,UZB,UZB,
2017,4,WATYKAN,1,18-64,55,VAT,VAT,
2017,4,WATYKAN,1,65+,12,VAT,VAT,
2017,4,WATYKAN,2,60+,3,VAT,VAT,
2017,4,WATYKAN,1,to 17,2,VAT,VAT,
2017,4,WATYKAN,2,18-59,9,VAT,VAT,
2017,4,WENEZUELA,1,18-64,97,VEN,VEN,
2017,4,WENEZUELA,2,18-59,52,VEN,VEN,
2017,4,WENEZUELA,1,65+,7,VEN,VEN,
2017,4,WENEZUELA,1,to 17,8,VEN,VEN,
2017,4,WENEZUELA,2,to 17,5,VEN,VEN,
2017,4,WENEZUELA,2,60+,6,VEN,VEN,
2017,4,WĘGRY,1,to 17,65,HUN,HUN,
2017,4,WĘGRY,1,18-64,1028,HUN,HUN,
2017,4,WĘGRY,1,65+,109,HUN,HUN,
2017,4,WĘGRY,2,to 17,61,HUN,HUN,
2017,4,WĘGRY,2,18-59,638,HUN,HUN,
2017,4,WĘGRY,2,60+,137,HUN,HUN,
2017,4,WIELKA BRYTANIA,1,to 17,218,GBR,GBR,
2017,4,WIELKA BRYTANIA,1,18-64,4145,GBR,GBR,
2017,4,WIELKA BRYTANIA,1,65+,659,GBR,GBR,
2017,4,WIELKA BRYTANIA,2,to 17,193,GBR,GBR,
2017,4,WIELKA BRYTANIA,2,18-59,1110,GBR,GBR,
2017,4,WIELKA BRYTANIA,2,60+,307,GBR,GBR,
2017,4,WIETNAM,1,to 17,764,VNM,VNM,
2017,4,WIETNAM,1,18-64,5843,VNM,VNM,
2017,4,WIETNAM,1,65+,293,VNM,VNM,
2017,4,WIETNAM,2,to 17,738,VNM,VNM,
2017,4,WIETNAM,2,18-59,3202,VNM,VNM,
2017,4,WIETNAM,2,60+,529,VNM,VNM,
2017,4,WŁOCHY,1,to 17,174,ITA,ITA,
2017,4,WŁOCHY,1,18-64,5163,ITA,ITA,
2017,4,WŁOCHY,1,65+,1083,ITA,ITA,
2017,4,WŁOCHY,2,to 17,149,ITA,ITA,
2017,4,WŁOCHY,2,18-59,788,ITA,ITA,
2017,4,WŁOCHY,2,60+,163,ITA,ITA,
2017,4,WYBRZEŻE KOŚCI SŁONIOWEJ,1,18-64,21,CIV,CIV,
2017,4,WYBRZEŻE KOŚCI SŁONIOWEJ,2,18-59,10,CIV,CIV,
2017,4,WYSPY ŚWIĘTEGO TOMASZA I KSIĄŻĘCA,1,18-64,1,STP,STP,
2017,4,ZAMBIA,2,18-59,18,ZMB,ZMB,
2017,4,ZAMBIA,1,18-64,8,ZMB,ZMB,
2017,4,ZAMBIA,2,60+,2,ZMB,ZMB,
2017,4,ZIMBABWE,1,to 17,6,ZWE,ZWE,
2017,4,ZIMBABWE,2,18-59,31,ZWE,ZWE,
2017,4,ZIMBABWE,1,18-64,43,ZWE,ZWE,
2017,4,ZIMBABWE,2,to 17,4,ZWE,ZWE,
2017,4,ZIMBABWE,2,60+,1,ZWE,ZWE,
2017,4,ZJEDNOCZONE EMIRATY ARABSKIE,1,18-64,3,ARE,ARE,
2017,4,ZJEDNOCZONE EMIRATY ARABSKIE,1,65+,1,ARE,ARE,
2017,4,ZJEDNOCZONE EMIRATY ARABSKIE,2,18-59,2,ARE,ARE,
2017,4,ZSRR,1,18-64,154,,SUN,
2017,4,ZSRR,1,65+,158,,SUN,
2017,4,ZSRR,2,18-59,159,,SUN,
2017,4,ZSRR,2,60+,434,,SUN,
2017,4,ZSRR,2,to 17,1,,SUN,
2017,4,BEZPAŃSTWOWCY,1,to 17,34,,XXA,
2017,4,BEZPAŃSTWOWCY,1,18-64,493,,XXA,
2017,4,BEZPAŃSTWOWCY,2,to 17,21,,XXA,
2017,4,BEZPAŃSTWOWCY,1,65+,61,,XXA,
2017,4,BEZPAŃSTWOWCY,2,18-59,581,,XXA,
2017,4,BEZPAŃSTWOWCY,2,60+,148,,XXA,
2017,4,INNE KRAJE,2,to 17,1,,XXX,
2017,4,INNE KRAJE,1,to 17,1,,XXX,
2017,4,INNE KRAJE,1,18-64,14,,XXX,
2017,4,INNE KRAJE,2,18-59,25,,XXX,
2017,4,INNE KRAJE,2,60+,3,,XXX,
2017,4,INNE KRAJE,1,65+,3,,XXX,
2017,4,NIEUSTALONE,1,to 17,177,,XXX,
2017,4,NIEUSTALONE,1,18-64,4685,,XXX,
2017,4,NIEUSTALONE,1,65+,785,,XXX,
2017,4,NIEUSTALONE,2,to 17,169,,XXX,
2017,4,NIEUSTALONE,2,18-59,7156,,XXX,
2017,4,NIEUSTALONE,2,60+,2076,,XXX,
2017,3,AFGANISTAN,1,to 17,14,AFG,AFG,
2017,3,AFGANISTAN,1,18-64,225,AFG,AFG,
2017,3,AFGANISTAN,2,to 17,10,AFG,AFG,
2017,3,AFGANISTAN,2,18-59,50,AFG,AFG,
2017,3,AFGANISTAN,2,60+,11,AFG,AFG,
2017,3,AFGANISTAN,1,65+,30,AFG,AFG,
2017,3,ALBANIA,1,18-64,369,ALB,ALB,
2017,3,ALBANIA,2,to 17,2,ALB,ALB,
2017,3,ALBANIA,2,18-59,135,ALB,ALB,
2017,3,ALBANIA,1,to 17,5,ALB,ALB,
2017,3,ALBANIA,1,65+,2,ALB,ALB,
2017,3,ALBANIA,2,60+,5,ALB,ALB,
2017,3,ALGIERIA,1,18-64,677,DZA,DZA,
2017,3,ALGIERIA,1,to 17,3,DZA,DZA,
2017,3,ALGIERIA,2,to 17,5,DZA,DZA,
2017,3,ALGIERIA,2,18-59,37,DZA,DZA,
2017,3,ALGIERIA,2,60+,5,DZA,DZA,
2017,3,ALGIERIA,1,65+,37,DZA,DZA,
2017,3,ANDORA,2,18-59,1,AND,AND,
2017,3,ANGOLA,1,18-64,153,AGO,AGO,
2017,3,ANGOLA,2,18-59,99,AGO,AGO,
2017,3,ANGOLA,2,60+,1,AGO,AGO,
2017,3,ANGOLA,1,to 17,4,AGO,AGO,
2017,3,ANGOLA,2,to 17,4,AGO,AGO,
2017,3,ANGOLA,1,65+,1,AGO,AGO,
2017,3,ARABIA SAUDYJSKA,1,to 17,14,SAU,SAU,
2017,3,ARABIA SAUDYJSKA,1,18-64,671,SAU,SAU,
2017,3,ARABIA SAUDYJSKA,2,to 17,16,SAU,SAU,
2017,3,ARABIA SAUDYJSKA,2,18-59,221,SAU,SAU,
2017,3,ARABIA SAUDYJSKA,1,65+,13,SAU,SAU,
2017,3,ARABIA SAUDYJSKA,2,60+,5,SAU,SAU,
2017,3,ARGENTYNA,1,18-64,137,ARG,ARG,
2017,3,ARGENTYNA,2,18-59,86,ARG,ARG,
2017,3,ARGENTYNA,2,60+,9,ARG,ARG,
2017,3,ARGENTYNA,1,65+,8,ARG,ARG,
2017,3,ARGENTYNA,2,to 17,5,ARG,ARG,
2017,3,ARGENTYNA,1,to 17,8,ARG,ARG,
2017,3,ARMENIA,1,to 17,200,ARM,ARM,
2017,3,ARMENIA,1,18-64,1934,ARM,ARM,
2017,3,ARMENIA,2,to 17,187,ARM,ARM,
2017,3,ARMENIA,2,18-59,1311,ARM,ARM,
2017,3,ARMENIA,1,65+,185,ARM,ARM,
2017,3,ARMENIA,2,60+,490,ARM,ARM,
2017,3,AUSTRALIA,1,18-64,318,AUS,AUS,
2017,3,AUSTRALIA,2,18-59,186,AUS,AUS,
2017,3,AUSTRALIA,2,60+,54,AUS,AUS,
2017,3,AUSTRALIA,1,to 17,36,AUS,AUS,
2017,3,AUSTRALIA,1,65+,60,AUS,AUS,
2017,3,AUSTRALIA,2,to 17,20,AUS,AUS,
2017,3,AUSTRIA,1,to 17,65,AUT,AUT,
2017,3,AUSTRIA,1,18-64,1754,AUT,AUT,
2017,3,AUSTRIA,1,65+,484,AUT,AUT,
2017,3,AUSTRIA,2,to 17,39,AUT,AUT,
2017,3,AUSTRIA,2,18-59,1690,AUT,AUT,
2017,3,AUSTRIA,2,60+,775,AUT,AUT,
2017,3,AZERBEJDŻAN,1,18-64,401,AZE,AZE,
2017,3,AZERBEJDŻAN,2,to 17,21,AZE,AZE,
2017,3,AZERBEJDŻAN,1,to 17,23,AZE,AZE,
2017,3,AZERBEJDŻAN,2,18-59,169,AZE,AZE,
2017,3,AZERBEJDŻAN,2,60+,5,AZE,AZE,
2017,3,AZERBEJDŻAN,1,65+,1,AZE,AZE,
2017,3,BAHAMY,2,18-59,1,BHS,BHS,
2017,3,BAHRAJN,1,18-64,2,BHR,BHR,
2017,3,BAHRAJN,2,18-59,1,BHR,BHR,
2017,3,BANGLADESZ,1,18-64,593,BGD,BGD,
2017,3,BANGLADESZ,2,18-59,30,BGD,BGD,
2017,3,BANGLADESZ,2,to 17,3,BGD,BGD,
2017,3,BANGLADESZ,2,60+,1,BGD,BGD,
2017,3,BANGLADESZ,1,65+,1,BGD,BGD,
2017,3,BANGLADESZ,1,to 17,5,BGD,BGD,
2017,3,BARBADOS,2,60+,1,BRB,BRB,
