year,quarter,type,group,age,sex,country_code,count
2017,3,disability.pension,employees,65,m,ATF,1
2017,3,disability.pension,employees,65,m,GHA,1
2017,3,disability.pension,employees,65,m,GRC,7
2017,3,disability.pension,employees,65,m,GEO,8
2017,3,disability.pension,employees,65,m,IND,12
2017,3,disability.pension,employees,65,m,ESP,6
2017,3,disability.pension,employees,65,m,NLD,23
2017,3,disability.pension,employees,65,m,IRQ,6
2017,3,disability.pension,employees,65,m,IRN,1
2017,3,disability.pension,employees,65,m,IRL,3
2017,3,disability.pension,employees,65,m,ISR,13
2017,3,disability.pension,employees,65,m,JPN,6
2017,3,disability.pension,employees,65,m,YEM,2
2017,3,disability.pension,employees,65,m,CAN,8
2017,3,disability.pension,employees,65,m,KAZ,5
2017,3,disability.pension,employees,65,m,COG,1
2017,3,disability.pension,employees,65,m,KOR,6
2017,3,disability.pension,employees,65,m,GBR,6
2017,3,disability.pension,employees,65,m,CUB,2
2017,3,disability.pension,employees,65,m,LKA,1
2017,3,disability.pension,employees,65,m,LBN,2
2017,3,disability.pension,employees,65,m,LBY,1
2017,3,disability.pension,employees,65,m,LTU,11
2017,3,disability.pension,employees,65,m,MKD,2
2017,3,disability.pension,employees,65,m,MAR,1
2017,3,disability.pension,employees,65,m,MEX,1
2017,3,disability.pension,employees,65,m,MDA,5
2017,3,disability.pension,employees,65,m,MNG,1
2017,3,disability.pension,employees,65,m,DEU,127
2017,3,disability.pension,employees,65,m,NGA,1
2017,3,disability.pension,employees,65,m,NIC,1
2017,3,disability.pension,employees,65,m,NOR,4
2017,3,disability.pension,employees,65,m,PAK,1
2017,3,disability.pension,employees,65,m,PAN,1
2017,3,disability.pension,employees,65,m,PRT,1
2017,3,disability.pension,employees,65,m,RUS,83
2017,3,disability.pension,employees,65,m,ROU,7
2017,3,disability.pension,employees,65,m,SCG,7
2017,3,disability.pension,employees,65,m,SVK,16
2017,3,disability.pension,employees,65,m,SVN,3
2017,3,disability.pension,employees,65,m,SYR,2
2017,3,disability.pension,employees,65,m,CHE,8
2017,3,disability.pension,employees,65,m,SWE,32
2017,3,disability.pension,employees,65,m,TWN,1
2017,3,disability.pension,employees,65,m,TUN,2
2017,3,disability.pension,employees,65,m,TUR,19
2017,3,disability.pension,employees,65,m,UKR,293
2017,3,disability.pension,employees,65,m,HUN,10
2017,3,disability.pension,employees,65,m,VNM,57
2017,3,disability.pension,employees,65,m,ITA,53
2017,3,disability.pension,employees,65,m,XXX,90
2016,3,health,employees,65,m,AFG,1
2016,3,health,employees,65,m,DZA,8
2016,3,health,employees,65,m,USA,31
2016,3,health,employees,65,m,ARM,13
2016,3,health,employees,65,m,AUS,1
2016,3,health,employees,65,m,AUT,12
2016,3,health,employees,65,m,BGD,1
2016,3,health,employees,65,m,BEL,2
2016,3,health,employees,65,m,BLR,68
2016,3,health,employees,65,m,BIH,2
2016,3,health,employees,65,m,BRA,1
2016,3,health,employees,65,m,GBR,30
2016,3,health,employees,65,m,BGR,30
2016,3,health,employees,65,m,CHL,1
2016,3,health,employees,65,m,CHN,17
2016,3,health,employees,65,m,HRV,2
2016,3,health,employees,65,m,CZE,26
2016,3,health,employees,65,m,DNK,13
2016,3,health,employees,65,m,EGY,2
2016,3,health,employees,65,m,ECU,1
2016,3,health,employees,65,m,EST,1
2016,3,health,employees,65,m,ETH,1
2016,3,health,employees,65,m,PHL,2
2016,3,health,employees,65,m,FIN,3
2016,3,health,employees,65,m,FRA,23
2016,3,health,employees,65,m,ATF,1
2016,3,health,employees,65,m,GHA,2
2016,3,health,employees,65,m,GRC,8
2016,3,health,employees,65,m,GEO,6
2016,3,health,employees,65,m,IND,7
2016,3,health,employees,65,m,ESP,7
2016,3,health,employees,65,m,NLD,21
2016,3,health,employees,65,m,IRQ,3
2016,3,health,employees,65,m,IRL,4
2016,3,health,employees,65,m,ISR,13
2016,3,health,employees,65,m,JPN,5
2016,3,health,employees,65,m,YEM,2
2016,3,health,employees,65,m,CAN,6
2016,3,health,employees,65,m,KAZ,4
2016,3,health,employees,65,m,COG,2
2016,3,health,employees,65,m,KOR,5
2016,3,health,employees,65,m,GBR,4
2016,3,health,employees,65,m,CUB,2
2016,3,health,employees,65,m,LKA,1
2016,3,health,employees,65,m,LBN,1
2016,3,health,employees,65,m,LBY,1
2016,3,health,employees,65,m,LTU,10
2016,3,health,employees,65,m,MKD,4
2016,3,health,employees,65,m,MDA,4
2016,3,health,employees,65,m,MNG,1
2016,3,health,employees,65,m,DEU,97
2016,3,health,employees,65,m,NGA,1
2016,3,health,employees,65,m,NOR,6
2016,3,health,employees,65,m,PAK,1
2016,3,health,employees,65,m,ZAF,1
2016,3,health,employees,65,m,PRT,2
2016,3,health,employees,65,m,RUS,78
2016,3,health,employees,65,m,ROU,6
2016,3,health,employees,65,m,SCG,6
2016,3,health,employees,65,m,SVK,15
2016,3,health,employees,65,m,SVN,4
2016,3,health,employees,65,m,SYR,2
2016,3,health,employees,65,m,CHE,5
2016,3,health,employees,65,m,SWE,31
2016,3,health,employees,65,m,TUN,1
2016,3,health,employees,65,m,TUR,13
2016,3,health,employees,65,m,UKR,242
2016,3,health,employees,65,m,HUN,5
2016,3,health,employees,65,m,VNM,46
2016,3,health,employees,65,m,ITA,46
2016,3,health,employees,65,m,ZWE,3
2016,3,health,employees,65,m,XXX,83
2017,3,health,employees,65,m,AFG,2
2017,3,health,employees,65,m,DZA,10
2017,3,health,employees,65,m,USA,38
2017,3,health,employees,65,m,ARM,16
2017,3,health,employees,65,m,AUS,3
2017,3,health,employees,65,m,AUT,14
2017,3,health,employees,65,m,AZE,2
2017,3,health,employees,65,m,BGD,1
2017,3,health,employees,65,m,BEL,6
2017,3,health,employees,65,m,BLR,72
2017,3,health,employees,65,m,BIH,1
2017,3,health,employees,65,m,BRA,1
2017,3,health,employees,65,m,GBR,37
2017,3,health,employees,65,m,BGR,25
2017,3,health,employees,65,m,CHL,1
2017,3,health,employees,65,m,CHN,18
2017,3,health,employees,65,m,HRV,4
2017,3,health,employees,65,m,CZE,28
2017,3,health,employees,65,m,DNK,14
2017,3,health,employees,65,m,EGY,1
2017,3,health,employees,65,m,ECU,1
2017,3,health,employees,65,m,EST,1
2017,3,health,employees,65,m,ETH,1
2017,3,health,employees,65,m,PHL,3
2017,3,health,employees,65,m,FIN,4
2017,3,health,employees,65,m,FRA,20
2017,3,health,employees,65,m,ATF,1
2017,3,health,employees,65,m,GHA,1
2017,3,health,employees,65,m,GRC,7
2017,3,health,employees,65,m,GEO,8
2017,3,health,employees,65,m,IND,12
2017,3,health,employees,65,m,ESP,6
2017,3,health,employees,65,m,NLD,22
2017,3,health,employees,65,m,IRQ,6
2017,3,health,employees,65,m,IRN,1
2017,3,health,employees,65,m,IRL,3
2017,3,health,employees,65,m,ISR,12
2017,3,health,employees,65,m,JPN,6
2017,3,health,employees,65,m,YEM,2
2017,3,health,employees,65,m,CAN,8
2017,3,health,employees,65,m,KAZ,5
2017,3,health,employees,65,m,COG,1
2017,3,health,employees,65,m,KOR,5
2017,3,health,employees,65,m,GBR,5
2017,3,health,employees,65,m,CUB,2
2017,3,health,employees,65,m,LKA,1
2017,3,health,employees,65,m,LBN,2
2017,3,health,employees,65,m,LBY,1
2017,3,health,employees,65,m,LTU,11
2017,3,health,employees,65,m,MKD,2
2017,3,health,employees,65,m,MAR,1
2017,3,health,employees,65,m,MEX,1
2017,3,health,employees,65,m,MDA,5
2017,3,health,employees,65,m,MNG,1
2017,3,health,employees,65,m,DEU,115
2017,3,health,employees,65,m,NGA,1
2017,3,health,employees,65,m,NIC,1
2017,3,health,employees,65,m,NOR,4
2017,3,health,employees,65,m,PAK,1
2017,3,health,employees,65,m,PAN,1
2017,3,health,employees,65,m,PRT,1
2017,3,health,employees,65,m,RUS,82
2017,3,health,employees,65,m,ROU,7
2017,3,health,employees,65,m,SCG,7
2017,3,health,employees,65,m,SVK,16
2017,3,health,employees,65,m,SVN,3
2017,3,health,employees,65,m,SYR,2
2017,3,health,employees,65,m,CHE,6
2017,3,health,employees,65,m,SWE,32
2017,3,health,employees,65,m,TWN,1
2017,3,health,employees,65,m,TUN,2
2017,3,health,employees,65,m,TUR,18
2017,3,health,employees,65,m,UKR,292
2017,3,health,employees,65,m,HUN,10
2017,3,health,employees,65,m,VNM,54
2017,3,health,employees,65,m,ITA,49
2017,3,health,employees,65,m,XXX,85
2016,3,health,entrepreuners,65,m,AFG,3
2016,3,health,entrepreuners,65,m,DZA,3
2016,3,health,entrepreuners,65,m,USA,10
2016,3,health,entrepreuners,65,m,ARM,12
2016,3,health,entrepreuners,65,m,AUS,1
2016,3,health,entrepreuners,65,m,AUT,16
2016,3,health,entrepreuners,65,m,BEL,8
2016,3,health,entrepreuners,65,m,BLR,6
2016,3,health,entrepreuners,65,m,BIH,1
2016,3,health,entrepreuners,65,m,BRA,1
2016,3,health,entrepreuners,65,m,GBR,36
2016,3,health,entrepreuners,65,m,VGB,1
2016,3,health,entrepreuners,65,m,BGR,20
2016,3,health,entrepreuners,65,m,CHL,1
2016,3,health,entrepreuners,65,m,CHN,2
2016,3,health,entrepreuners,65,m,HRV,5
2016,3,health,entrepreuners,65,m,CZE,5
2016,3,health,entrepreuners,65,m,DNK,13
2016,3,health,entrepreuners,65,m,FIN,1
2016,3,health,entrepreuners,65,m,FRA,23
2016,3,health,entrepreuners,65,m,ATF,1
2016,3,health,entrepreuners,65,m,GHA,1
2016,3,health,entrepreuners,65,m,GRC,16
2016,3,health,entrepreuners,65,m,GEO,3
2016,3,health,entrepreuners,65,m,IND,5
2016,3,health,entrepreuners,65,m,ESP,3
2016,3,health,entrepreuners,65,m,NLD,20
2016,3,health,entrepreuners,65,m,IRQ,3
2016,3,health,entrepreuners,65,m,IRL,2
2016,3,health,entrepreuners,65,m,ISR,8
2016,3,health,entrepreuners,65,m,JPN,2
2016,3,health,entrepreuners,65,m,YEM,1
2016,3,health,entrepreuners,65,m,JOR,4
2016,3,health,entrepreuners,65,m,YUG,2
2016,3,health,entrepreuners,65,m,CAN,3
2016,3,health,entrepreuners,65,m,KAZ,1
2016,3,health,entrepreuners,65,m,KOR,2
2016,3,health,entrepreuners,65,m,GBR,8
2016,3,health,entrepreuners,65,m,CUB,1
2016,3,health,entrepreuners,65,m,LTU,2
2016,3,health,entrepreuners,65,m,MKD,2
2016,3,health,entrepreuners,65,m,MAR,1
2016,3,health,entrepreuners,65,m,MCO,1
2016,3,health,entrepreuners,65,m,MNG,2
2016,3,health,entrepreuners,65,m,DEU,116
2016,3,health,entrepreuners,65,m,,3
2016,3,health,entrepreuners,65,m,NOR,3
2016,3,health,entrepreuners,65,m,NZL,1
2016,3,health,entrepreuners,65,m,RUS,20
2016,3,health,entrepreuners,65,m,ROU,1
2016,3,health,entrepreuners,65,m,SCG,2
2016,3,health,entrepreuners,65,m,SYR,5
2016,3,health,entrepreuners,65,m,CHE,1
2016,3,health,entrepreuners,65,m,SWE,28
2016,3,health,entrepreuners,65,m,TJK,1
2016,3,health,entrepreuners,65,m,TUN,2
2016,3,health,entrepreuners,65,m,TUR,8
2016,3,health,entrepreuners,65,m,UKR,29
2016,3,health,entrepreuners,65,m,HUN,7
2016,3,health,entrepreuners,65,m,VNM,19
2016,3,health,entrepreuners,65,m,ITA,53
2016,3,health,entrepreuners,65,m,XXX,58
2017,3,health,entrepreuners,65,m,AFG,3
2017,3,health,entrepreuners,65,m,DZA,3
2017,3,health,entrepreuners,65,m,USA,13
2017,3,health,entrepreuners,65,m,ARM,17
2017,3,health,entrepreuners,65,m,AUT,17
2017,3,health,entrepreuners,65,m,BEL,10
2017,3,health,entrepreuners,65,m,BLR,7
2017,3,health,entrepreuners,65,m,BIH,2
2017,3,health,entrepreuners,65,m,BRA,1
2017,3,health,entrepreuners,65,m,GBR,41
2017,3,health,entrepreuners,65,m,BGR,26
2017,3,health,entrepreuners,65,m,CHL,1
2017,3,health,entrepreuners,65,m,CHN,2
2017,3,health,entrepreuners,65,m,HRV,5
2017,3,health,entrepreuners,65,m,CZE,4
2017,3,health,entrepreuners,65,m,DNK,13
2017,3,health,entrepreuners,65,m,EST,2
2017,3,health,entrepreuners,65,m,FIN,1
2017,3,health,entrepreuners,65,m,FRA,23
2017,3,health,entrepreuners,65,m,ATF,1
2017,3,health,entrepreuners,65,m,GHA,1
2017,3,health,entrepreuners,65,m,GRC,16
2017,3,health,entrepreuners,65,m,GEO,1
2017,3,health,entrepreuners,65,m,IND,5
2017,3,health,entrepreuners,65,m,ESP,6
2017,3,health,entrepreuners,65,m,NLD,21
2017,3,health,entrepreuners,65,m,IRQ,4
2017,3,health,entrepreuners,65,m,IRL,3
2017,3,health,entrepreuners,65,m,ISR,10
2017,3,health,entrepreuners,65,m,JPN,2
2017,3,health,entrepreuners,65,m,YEM,1
2017,3,health,entrepreuners,65,m,JOR,3
2017,3,health,entrepreuners,65,m,CAN,6
2017,3,health,entrepreuners,65,m,KAZ,1
2017,3,health,entrepreuners,65,m,KOR,3
2017,3,health,entrepreuners,65,m,GBR,7
2017,3,health,entrepreuners,65,m,CUB,1
2017,3,health,entrepreuners,65,m,LTU,4
2017,3,health,entrepreuners,65,m,LVA,1
2017,3,health,entrepreuners,65,m,MKD,2
2017,3,health,entrepreuners,65,m,MAR,1
2017,3,health,entrepreuners,65,m,MCO,1
2017,3,health,entrepreuners,65,m,MNG,2
2017,3,health,entrepreuners,65,m,DEU,131
2017,3,health,entrepreuners,65,m,NIC,1
2017,3,health,entrepreuners,65,m,NOR,4
2017,3,health,entrepreuners,65,m,NZL,1
2017,3,health,entrepreuners,65,m,RUS,24
2017,3,health,entrepreuners,65,m,ROU,2
2017,3,health,entrepreuners,65,m,SCG,3
2017,3,health,entrepreuners,65,m,SYR,2
2017,3,health,entrepreuners,65,m,CHE,2
2017,3,health,entrepreuners,65,m,SWE,29
2017,3,health,entrepreuners,65,m,TJK,1
2017,3,health,entrepreuners,65,m,TUN,1
2017,3,health,entrepreuners,65,m,TUR,6
2017,3,health,entrepreuners,65,m,UKR,40
2017,3,health,entrepreuners,65,m,HUN,8
2017,3,health,entrepreuners,65,m,VNM,22
2017,3,health,entrepreuners,65,m,ITA,58
2017,3,health,entrepreuners,65,m,ZWE,1
2017,3,health,entrepreuners,65,m,XXX,70
2016,3,health,all.people,65,m,AFG,11
2016,3,health,all.people,65,m,ALB,0
2016,3,health,all.people,65,m,DZA,19
2016,3,health,all.people,65,m,USA,126
2016,3,health,all.people,65,m,AND,0
2016,3,health,all.people,65,m,AGO,0
2016,3,health,all.people,65,m,SAU,0
2016,3,health,all.people,65,m,ARG,0
2016,3,health,all.people,65,m,ARM,46
2016,3,health,all.people,65,m,ABW,0
2016,3,health,all.people,65,m,AUS,12
2016,3,health,all.people,65,m,AUT,61
2016,3,health,all.people,65,m,AZE,3
2016,3,health,all.people,65,m,BGD,1
2016,3,health,all.people,65,m,BRB,0
2016,3,health,all.people,65,m,BEL,18
2016,3,health,all.people,65,m,BEN,0
2016,3,health,all.people,65,m,BLR,112
2016,3,health,all.people,65,m,MMR,0
2016,3,health,all.people,65,m,BOL,0
2016,3,health,all.people,65,m,BIH,11
2016,3,health,all.people,65,m,BWA,0
2016,3,health,all.people,65,m,BRA,5
2016,3,health,all.people,65,m,IOT,0
2016,3,health,all.people,65,m,GBR,109
2016,3,health,all.people,65,m,VGB,2
2016,3,health,all.people,65,m,BGR,148
2016,3,health,all.people,65,m,BFA,0
2016,3,health,all.people,65,m,BDI,0
2016,3,health,all.people,65,m,CHL,2
2016,3,health,all.people,65,m,CHN,23
2016,3,health,all.people,65,m,HRV,19
2016,3,health,all.people,65,m,CYP,0
2016,3,health,all.people,65,m,TCD,0
2016,3,health,all.people,65,m,MNE,0
2016,3,health,all.people,65,m,CSK,1
2016,3,health,all.people,65,m,RUS,1
2016,3,health,all.people,65,m,CZE,72
2016,3,health,all.people,65,m,DOM,0
2016,3,health,all.people,65,m,DNK,34
2016,3,health,all.people,65,m,DJI,0
2016,3,health,all.people,65,m,EGY,8
2016,3,health,all.people,65,m,ECU,3
2016,3,health,all.people,65,m,ARE,0
2016,3,health,all.people,65,m,ERI,0
2016,3,health,all.people,65,m,EST,2
2016,3,health,all.people,65,m,ETH,1
2016,3,health,all.people,65,m,PHL,2
2016,3,health,all.people,65,m,FIN,7
2016,3,health,all.people,65,m,FRA,88
2016,3,health,all.people,65,m,ATF,1
2016,3,health,all.people,65,m,GAB,0
2016,3,health,all.people,65,m,GMB,0
2016,3,health,all.people,65,m,GHA,4
2016,3,health,all.people,65,m,GRC,61
2016,3,health,all.people,65,m,GRD,0
2016,3,health,all.people,65,m,GEO,13
2016,3,health,all.people,65,m,GUY,1
2016,3,health,all.people,65,m,GTM,1
2016,3,health,all.people,65,m,GIN,0
2016,3,health,all.people,65,m,HTI,0
2016,3,health,all.people,65,m,IND,19
2016,3,health,all.people,65,m,ESP,23
2016,3,health,all.people,65,m,NLD,58
2016,3,health,all.people,65,m,HND,0
2016,3,health,all.people,65,m,IDN,3
2016,3,health,all.people,65,m,IRQ,17
2016,3,health,all.people,65,m,IRN,2
2016,3,health,all.people,65,m,IRL,8
2016,3,health,all.people,65,m,ISL,1
2016,3,health,all.people,65,m,ISR,20
2016,3,health,all.people,65,m,JAM,0
2016,3,health,all.people,65,m,JPN,19
2016,3,health,all.people,65,m,YEM,2
2016,3,health,all.people,65,m,JOR,6
2016,3,health,all.people,65,m,KHM,0
2016,3,health,all.people,65,m,CMR,0
2016,3,health,all.people,65,m,CAN,24
2016,3,health,all.people,65,m,QAT,0
2016,3,health,all.people,65,m,KAZ,19
2016,3,health,all.people,65,m,KEN,0
2016,3,health,all.people,65,m,KGZ,1
2016,3,health,all.people,65,m,COL,1
2016,3,health,all.people,65,m,COG,2
2016,3,health,all.people,65,m,KOR,7
2016,3,health,all.people,65,m,CRI,1
2016,3,health,all.people,65,m,GBR,13
2016,3,health,all.people,65,m,CUB,5
2016,3,health,all.people,65,m,KWT,0
2016,3,health,all.people,65,m,LKA,1
2016,3,health,all.people,65,m,LAO,0
2016,3,health,all.people,65,m,LBN,4
2016,3,health,all.people,65,m,LBR,0
2016,3,health,all.people,65,m,LBY,1
2016,3,health,all.people,65,m,LTU,29
2016,3,health,all.people,65,m,LUX,0
2016,3,health,all.people,65,m,LVA,2
2016,3,health,all.people,65,m,MKD,13
2016,3,health,all.people,65,m,MDG,0
2016,3,health,all.people,65,m,MYS,0
2016,3,health,all.people,65,m,MLI,0
2016,3,health,all.people,65,m,MLT,0
2016,3,health,all.people,65,m,MAR,1
2016,3,health,all.people,65,m,MRT,0
2016,3,health,all.people,65,m,MUS,0
2016,3,health,all.people,65,m,MEX,2
2016,3,health,all.people,65,m,MDA,8
2016,3,health,all.people,65,m,MCO,1
2016,3,health,all.people,65,m,MNG,4
2016,3,health,all.people,65,m,MOZ,0
2016,3,health,all.people,65,m,NAM,0
2016,3,health,all.people,65,m,NPL,1
2016,3,health,all.people,65,m,DEU,335
2016,3,health,all.people,65,m,NER,1
2016,3,health,all.people,65,m,NGA,1
2016,3,health,all.people,65,m,NIC,0
2016,3,health,all.people,65,m,NOR,11
2016,3,health,all.people,65,m,NZL,1
2016,3,health,all.people,65,m,PAK,1
2016,3,health,all.people,65,m,PSE,0
2016,3,health,all.people,65,m,PAN,0
2016,3,health,all.people,65,m,PNG,0
2016,3,health,all.people,65,m,PRY,0
2016,3,health,all.people,65,m,PER,3
2016,3,health,all.people,65,m,ZAF,2
2016,3,health,all.people,65,m,PRT,3
2016,3,health,all.people,65,m,ZAF,0
2016,3,health,all.people,65,m,CPV,0
2016,3,health,all.people,65,m,RUS,174
2016,3,health,all.people,65,m,ROU,19
2016,3,health,all.people,65,m,RWA,0
2016,3,health,all.people,65,m,SLV,0
2016,3,health,all.people,65,m,ASM,0
2016,3,health,all.people,65,m,SAU,0
2016,3,health,all.people,65,m,SEN,0
2016,3,health,all.people,65,m,SCG,17
2016,3,health,all.people,65,m,SLE,0
2016,3,health,all.people,65,m,SGP,0
2016,3,health,all.people,65,m,SVK,25
2016,3,health,all.people,65,m,SVN,7
2016,3,health,all.people,65,m,SOM,1
2016,3,health,all.people,65,m,SDN,2
2016,3,health,all.people,65,m,SUR,0
2016,3,health,all.people,65,m,SYR,15
2016,3,health,all.people,65,m,CHE,13
2016,3,health,all.people,65,m,SWE,108
2016,3,health,all.people,65,m,CAF,0
2016,3,health,all.people,65,m,TJK,3
2016,3,health,all.people,65,m,THA,0
2016,3,health,all.people,65,m,TWN,0
2016,3,health,all.people,65,m,TZA,0
2016,3,health,all.people,65,m,TGO,0
2016,3,health,all.people,65,m,TTO,0
2016,3,health,all.people,65,m,TUN,5
2016,3,health,all.people,65,m,TUR,26
2016,3,health,all.people,65,m,TKM,1
2016,3,health,all.people,65,m,UGA,1
2016,3,health,all.people,65,m,UKR,418
2016,3,health,all.people,65,m,URY,0
2016,3,health,all.people,65,m,UZB,1
2016,3,health,all.people,65,m,VAT,0
2016,3,health,all.people,65,m,VEN,0
2016,3,health,all.people,65,m,HUN,44
2016,3,health,all.people,65,m,VNM,82
2016,3,health,all.people,65,m,ITA,155
2016,3,health,all.people,65,m,CIV,0
2016,3,health,all.people,65,m,STP,0
2016,3,health,all.people,65,m,COD,0
2016,3,health,all.people,65,m,ZMB,0
2016,3,health,all.people,65,m,ZWE,3
2016,3,health,all.people,65,m,XXX,635
2017,3,health,all.people,65,m,AFG,16
2017,3,health,all.people,65,m,DZA,21
2017,3,health,all.people,65,m,USA,146
2017,3,health,all.people,65,m,ARM,59
2017,3,health,all.people,65,m,AUS,14
2017,3,health,all.people,65,m,AUT,67
2017,3,health,all.people,65,m,AZE,4
2017,3,health,all.people,65,m,BGD,1
2017,3,health,all.people,65,m,BEL,26
2017,3,health,all.people,65,m,BLR,122
2017,3,health,all.people,65,m,BIH,12
2017,3,health,all.people,65,m,BRA,4
2017,3,health,all.people,65,m,GBR,126
2017,3,health,all.people,65,m,VGB,1
2017,3,health,all.people,65,m,BGR,161
2017,3,health,all.people,65,m,CHL,2
2017,3,health,all.people,65,m,CHN,27
2017,3,health,all.people,65,m,HRV,21
2017,3,health,all.people,65,m,RUS,1
2017,3,health,all.people,65,m,CZE,76
2017,3,health,all.people,65,m,DNK,35
2017,3,health,all.people,65,m,EGY,8
2017,3,health,all.people,65,m,ECU,3
2017,3,health,all.people,65,m,EST,3
2017,3,health,all.people,65,m,ETH,1
2017,3,health,all.people,65,m,PHL,3
2017,3,health,all.people,65,m,FIN,7
2017,3,health,all.people,65,m,FRA,89
2017,3,health,all.people,65,m,ATF,1
2017,3,health,all.people,65,m,GHA,3
2017,3,health,all.people,65,m,GRC,69
2017,3,health,all.people,65,m,GEO,16
2017,3,health,all.people,65,m,GUY,1
2017,3,health,all.people,65,m,GTM,1
2017,3,health,all.people,65,m,IND,25
2017,3,health,all.people,65,m,ESP,26
2017,3,health,all.people,65,m,NLD,66
2017,3,health,all.people,65,m,IDN,2
2017,3,health,all.people,65,m,IRQ,23
2017,3,health,all.people,65,m,IRN,3
2017,3,health,all.people,65,m,IRL,9
2017,3,health,all.people,65,m,ISR,22
2017,3,health,all.people,65,m,JPN,17
2017,3,health,all.people,65,m,YEM,2
2017,3,health,all.people,65,m,JOR,5
2017,3,health,all.people,65,m,CAN,28
2017,3,health,all.people,65,m,KAZ,20
2017,3,health,all.people,65,m,KGZ,1
2017,3,health,all.people,65,m,COL,1
2017,3,health,all.people,65,m,COG,2
2017,3,health,all.people,65,m,KOR,9
2017,3,health,all.people,65,m,CRI,1
2017,3,health,all.people,65,m,GBR,13
2017,3,health,all.people,65,m,CUB,6
2017,3,health,all.people,65,m,LKA,1
2017,3,health,all.people,65,m,LBN,6
2017,3,health,all.people,65,m,LBY,1
2017,3,health,all.people,65,m,LTU,32
2017,3,health,all.people,65,m,LVA,3
2017,3,health,all.people,65,m,MKD,13
2017,3,health,all.people,65,m,MLT,1
2017,3,health,all.people,65,m,MAR,3
2017,3,health,all.people,65,m,MEX,2
2017,3,health,all.people,65,m,MDA,8
2017,3,health,all.people,65,m,MCO,1
2017,3,health,all.people,65,m,MNG,3
2017,3,health,all.people,65,m,NPL,1
2017,3,health,all.people,65,m,DEU,379
2017,3,health,all.people,65,m,NGA,1
2017,3,health,all.people,65,m,NIC,1
2017,3,health,all.people,65,m,NOR,9
2017,3,health,all.people,65,m,NZL,1
2017,3,health,all.people,65,m,PAK,1
2017,3,health,all.people,65,m,PAN,1
2017,3,health,all.people,65,m,PER,5
2017,3,health,all.people,65,m,ZAF,3
2017,3,health,all.people,65,m,PRT,2
2017,3,health,all.people,65,m,RUS,190
2017,3,health,all.people,65,m,ROU,21
2017,3,health,all.people,65,m,SCG,24
2017,3,health,all.people,65,m,SVK,26
2017,3,health,all.people,65,m,SVN,7
2017,3,health,all.people,65,m,SOM,1
2017,3,health,all.people,65,m,SDN,2
2017,3,health,all.people,65,m,SYR,13
2017,3,health,all.people,65,m,CHE,15
2017,3,health,all.people,65,m,SWE,114
2017,3,health,all.people,65,m,TJK,3
2017,3,health,all.people,65,m,TWN,1
2017,3,health,all.people,65,m,TZA,1
2017,3,health,all.people,65,m,TUN,5
2017,3,health,all.people,65,m,TUR,28
2017,3,health,all.people,65,m,TKM,1
2017,3,health,all.people,65,m,UGA,1
2017,3,health,all.people,65,m,UKR,554
2017,3,health,all.people,65,m,UZB,1
2017,3,health,all.people,65,m,HUN,48
2017,3,health,all.people,65,m,VNM,105
2017,3,health,all.people,65,m,ITA,167
2017,3,health,all.people,65,m,COD,1
2017,3,health,all.people,65,m,ZWE,1
2017,3,health,all.people,65,m,XXX,689
2016,4,sickness,entrepreuners,17,f,BGR,1
2016,4,sickness,entrepreuners,17,f,VNM,1
2017,4,sickness,entrepreuners,17,f,BGR,1
2017,4,sickness,entrepreuners,17,f,UKR,1
2017,4,sickness,entrepreuners,17,f,VNM,1
2016,4,sickness,all.people,17,f,ARM,2
2016,4,sickness,all.people,17,f,BLR,4
2016,4,sickness,all.people,17,f,GBR,1
2016,4,sickness,all.people,17,f,BGR,7
2016,4,sickness,all.people,17,f,CHN,2
2016,4,sickness,all.people,17,f,CZE,1
2016,4,sickness,all.people,17,f,DNK,1
2016,4,sickness,all.people,17,f,FIN,1
2016,4,sickness,all.people,17,f,FRA,2
2016,4,sickness,all.people,17,f,ESP,1
2016,4,sickness,all.people,17,f,LTU,1
2016,4,sickness,all.people,17,f,LVA,1
2016,4,sickness,all.people,17,f,DEU,1
2016,4,sickness,all.people,17,f,RUS,2
2016,4,sickness,all.people,17,f,ROU,1
2016,4,sickness,all.people,17,f,SCG,1
2016,4,sickness,all.people,17,f,SVN,1
2016,4,sickness,all.people,17,f,TKM,1
2016,4,sickness,all.people,17,f,UKR,72
2016,4,sickness,all.people,17,f,VNM,5
2017,4,sickness,all.people,17,f,ARM,1
2017,4,sickness,all.people,17,f,BLR,7
2017,4,sickness,all.people,17,f,GBR,1
2017,4,sickness,all.people,17,f,BGR,7
2017,4,sickness,all.people,17,f,CHN,3
2017,4,sickness,all.people,17,f,CZE,1
2017,4,sickness,all.people,17,f,FRA,2
2017,4,sickness,all.people,17,f,GEO,1
2017,4,sickness,all.people,17,f,IND,1
2017,4,sickness,all.people,17,f,ESP,1
2017,4,sickness,all.people,17,f,LVA,1
2017,4,sickness,all.people,17,f,DEU,1
2017,4,sickness,all.people,17,f,RUS,3
2017,4,sickness,all.people,17,f,UKR,110
2017,4,sickness,all.people,17,f,VNM,6
2016,4,sickness,employees,17,f,ARM,2
2016,4,sickness,employees,17,f,BLR,4
2016,4,sickness,employees,17,f,GBR,1
2016,4,sickness,employees,17,f,BGR,6
2016,4,sickness,employees,17,f,CHN,2
2016,4,sickness,employees,17,f,CZE,1
