year,type,group,sex,age,citizenship,count
2023,disability.pension,employees,m,35,LBY,1
2023,disability.pension,employees,f,46,SGP,3
2023,disability.pension,employees,m,34,DNK,5
2023,disability.pension,employees,m,29,LBY,4
2023,disability.pension,employees,m,47,NOR,2
2023,disability.pension,employees,m,55,SYR,2
2023,disability.pension,employees,m,48,GIN,2
2023,disability.pension,employees,m,18,VNM,8
2023,disability.pension,employees,f,29,GBR,6
2023,disability.pension,employees,f,59,IND,2
2023,disability.pension,employees,f,26,CHN,45
2023,disability.pension,employees,m,47,SWE,2
2023,disability.pension,employees,m,50,CYP,1
2023,disability.pension,employees,f,23,IRQ,2
2023,disability.pension,employees,m,32,ZAF,9
2023,disability.pension,employees,f,24,TKM,4
2023,disability.pension,employees,f,46,IND,2
2023,disability.pension,employees,m,39,BEL,2
2023,disability.pension,employees,f,27,SWE,4
2023,disability.pension,employees,f,33,UKR,9
2023,disability.pension,employees,m,52,VNM,4
2023,disability.pension,employees,m,69,KOR,1
2023,disability.pension,employees,f,49,UKR,2
2023,disability.pension,employees,m,24,LTU,2
2023,disability.pension,employees,f,22,VNM,10
2023,disability.pension,employees,m,52,BGD,15
2023,disability.pension,employees,f,46,CZE,12
2023,disability.pension,employees,f,70,NER,1
2023,disability.pension,employees,f,28,SVK,22
2023,disability.pension,employees,m,66,IRL,2
2023,disability.pension,employees,m,32,CAN,9
2023,disability.pension,employees,m,31,CHN,63
2023,disability.pension,employees,m,29,EGY,6
2023,disability.pension,employees,f,38,BIH,2
2023,disability.pension,employees,m,27,LVA,12
2023,disability.pension,employees,f,30,DNK,1
2023,disability.pension,employees,f,43,HUN,8
2023,disability.pension,employees,m,40,AUS,5
2023,disability.pension,employees,m,50,ITA,3
2023,disability.pension,employees,f,24,HTI,3
2023,disability.pension,employees,f,30,IRN,3
2023,disability.pension,employees,m,33,IRN,3
2023,disability.pension,employees,m,43,JPN,7
2023,disability.pension,employees,m,35,ISR,4
2023,disability.pension,employees,f,48,KEN,2
2023,disability.pension,employees,f,27,ISL,1
2023,disability.pension,employees,f,21,MDA,3
2023,disability.pension,employees,m,22,ZMB,3
2023,disability.pension,employees,f,20,AFG,2
2023,disability.pension,employees,f,22,AFG,8
2023,disability.pension,employees,m,20,PRT,2
2023,disability.pension,employees,m,34,GHA,4
2023,disability.pension,employees,m,26,ETH,16
2023,disability.pension,employees,m,49,PAK,2
2023,disability.pension,employees,f,26,AFG,2
2023,disability.pension,employees,f,41,SWE,3
2023,disability.pension,employees,f,29,TUN,12
2023,disability.pension,employees,m,48,LVA,3
2023,disability.pension,employees,m,39,UKR,2
2023,disability.pension,employees,m,33,FIN,8
2023,disability.pension,employees,f,26,TWN,1
2023,disability.pension,employees,f,23,ZMB,2
2023,disability.pension,employees,f,34,GHA,1
2023,disability.pension,employees,m,23,IRQ,4
2023,disability.pension,employees,m,30,GRC,28
2023,disability.pension,employees,m,51,ESP,11
2023,disability.pension,employees,f,38,ESP,10
2023,disability.pension,employees,f,31,PAK,4
2023,disability.pension,employees,m,40,TZA,3
2023,disability.pension,employees,f,37,VNM,18
2023,disability.pension,employees,m,38,IRN,2
2023,disability.pension,employees,f,59,ITA,2
2023,disability.pension,employees,f,38,IRN,8
2023,disability.pension,employees,f,26,BRA,6
2023,disability.pension,employees,m,31,NGA,20
2023,disability.pension,employees,m,42,NOR,2
2023,disability.pension,employees,m,80,FRA,2
2023,disability.pension,employees,m,36,LBY,3
2023,disability.pension,employees,m,36,AZE,2
2023,disability.pension,employees,m,41,ISR,3
2023,disability.pension,employees,m,48,SWE,5
2023,disability.pension,employees,m,37,SWE,7
2023,disability.pension,employees,m,30,IRQ,2
2023,disability.pension,employees,m,37,NGA,12
2023,disability.pension,employees,m,53,SWE,7
2023,disability.pension,employees,f,33,ISR,2
2023,disability.pension,employees,f,24,NER,3
2023,disability.pension,employees,f,42,UKR,4
2023,disability.pension,employees,m,55,USA,2
2023,disability.pension,employees,f,26,LVA,5
2023,disability.pension,employees,m,55,GBR,3
2023,disability.pension,employees,m,49,ESP,2
2023,disability.pension,employees,m,58,CZE,7
2023,disability.pension,employees,m,26,HUN,2
2023,disability.pension,employees,f,38,EST,1
2023,disability.pension,employees,m,47,CHN,3
2023,disability.pension,employees,m,49,ISR,11
2023,disability.pension,employees,f,45,NLD,2
2023,disability.pension,employees,m,33,SWE,13
2023,disability.pension,employees,m,27,IRN,18
2023,disability.pension,employees,f,69,AUT,2
2023,disability.pension,employees,m,24,FIN,7
2023,disability.pension,employees,f,38,JPN,5
2023,disability.pension,employees,f,34,BLR,26
2023,disability.pension,employees,f,28,PAN,1
2023,disability.pension,employees,m,47,VEN,2
2023,disability.pension,employees,m,61,UZB,4
2023,disability.pension,employees,f,39,CHN,6
2023,disability.pension,employees,m,45,SYR,5
2023,disability.pension,employees,m,44,LVA,18
2023,disability.pension,employees,m,33,FRA,10
2023,disability.pension,employees,m,35,SYR,2
2023,disability.pension,employees,f,29,KGZ,18
2023,disability.pension,employees,m,40,ISR,8
2023,disability.pension,employees,f,30,IRL,2
2023,disability.pension,employees,m,37,CAN,7
2023,disability.pension,employees,f,35,GBR,11
2023,disability.pension,employees,m,23,TJK,25
2023,disability.pension,employees,m,25,YEM,2
2023,disability.pension,employees,m,37,IRQ,2
2023,disability.pension,employees,f,29,SDN,2
2023,disability.pension,employees,f,50,CHE,1
2023,disability.pension,employees,m,23,PER,2
2023,disability.pension,employees,m,35,GHA,2
2023,disability.pension,employees,m,19,IDN,9
2023,disability.pension,employees,m,28,ZWE,53
2023,disability.pension,employees,m,48,MAR,3
2023,disability.pension,employees,f,18,NGA,1
2023,disability.pension,employees,m,42,GRC,6
2023,disability.pension,employees,f,36,ARG,4
2023,disability.pension,employees,m,27,GRC,2
2023,disability.pension,employees,f,65,GEO,9
2023,disability.pension,employees,f,27,ETH,17
2023,disability.pension,employees,f,35,AFG,2
2023,disability.pension,employees,m,32,AFG,4
2023,disability.pension,employees,m,78,NLD,4
2023,disability.pension,employees,f,24,LBN,2
2023,disability.pension,employees,f,22,KGZ,15
2023,disability.pension,employees,m,23,KGZ,42
2023,disability.pension,employees,m,41,AUT,4
2023,disability.pension,employees,m,32,IRQ,2
2023,disability.pension,employees,f,43,ESP,8
2023,disability.pension,employees,m,41,JOR,2
2023,disability.pension,employees,m,27,VEN,2
2023,disability.pension,employees,f,28,LTU,24
2023,disability.pension,employees,m,36,AFG,11
2023,disability.pension,employees,m,51,MNG,4
2023,disability.pension,employees,f,33,LTU,6
2023,disability.pension,employees,m,24,MLT,1
2023,disability.pension,employees,m,63,PRT,2
2023,disability.pension,employees,m,69,PRT,1
2023,disability.pension,employees,m,59,FIN,2
2023,disability.pension,employees,f,54,PAK,2
2023,disability.pension,employees,m,60,ISR,5
2023,disability.pension,employees,f,20,MOZ,2
2023,disability.pension,employees,f,21,ECU,1
2023,disability.pension,employees,f,37,AGO,2
2023,disability.pension,employees,f,18,TJK,1
2023,disability.pension,employees,m,35,ETH,6
2023,disability.pension,employees,m,20,ARM,7
2023,disability.pension,employees,f,45,VNM,8
2023,disability.pension,employees,m,68,ISR,1
2023,disability.pension,employees,f,25,PAK,2
2023,disability.pension,employees,f,35,PHL,3
2023,disability.pension,employees,m,19,KGZ,16
2023,disability.pension,employees,f,59,LTU,6
2023,disability.pension,employees,f,30,CAN,1
2023,disability.pension,employees,m,23,PAK,11
2023,disability.pension,employees,m,24,ECU,8
2023,disability.pension,employees,f,47,KOR,2
2023,disability.pension,employees,m,36,AUS,3
2023,disability.pension,employees,m,47,ISR,5
2023,disability.pension,employees,f,47,USA,4
2023,disability.pension,employees,f,34,AUT,2
2023,disability.pension,employees,m,60,USA,8
2023,disability.pension,employees,f,33,JPN,8
2023,disability.pension,employees,m,29,CAN,4
2023,disability.pension,employees,m,49,FIN,5
2023,disability.pension,employees,m,26,GRC,2
2023,disability.pension,employees,m,26,URY,1
2023,disability.pension,employees,f,30,AZE,8
2023,disability.pension,employees,m,20,TUR,8
2023,disability.pension,employees,m,30,DNK,8
2023,disability.pension,employees,m,29,BEL,13
2023,disability.pension,employees,m,38,DEU,6
2023,disability.pension,employees,f,23,BGR,7
2023,disability.pension,employees,f,22,TKM,4
2023,disability.pension,employees,m,22,PRT,7
2023,disability.pension,employees,f,28,PAK,15
2023,disability.pension,employees,m,35,URY,2
2023,disability.pension,employees,m,38,ETH,4
2023,disability.pension,employees,f,61,IND,2
2023,disability.pension,employees,f,39,BEL,1
2023,disability.pension,employees,f,30,HUN,24
2023,disability.pension,employees,f,25,SWE,2
2023,disability.pension,employees,m,22,BEL,6
2023,disability.pension,employees,m,31,CHL,3
2023,disability.pension,employees,m,41,MEX,17
2023,disability.pension,employees,m,21,LKA,3
2023,disability.pension,employees,m,48,CYP,2
2023,disability.pension,employees,m,57,ISR,2
2023,disability.pension,employees,m,24,NOR,1
2023,disability.pension,employees,m,26,PSE,10
2023,disability.pension,employees,f,34,PSE,1
2023,disability.pension,employees,m,39,JPN,10
2023,disability.pension,employees,f,18,TUR,2
2023,disability.pension,employees,f,24,TZA,6
2023,disability.pension,employees,m,20,CRI,1
2023,disability.pension,employees,m,21,DEU,2
2023,disability.pension,employees,m,20,DEU,8
2023,disability.pension,employees,f,19,AUT,2
2023,disability.pension,employees,m,23,DEU,2
2023,disability.pension,employees,f,21,DEU,2
2023,disability.pension,employees,m,22,PSE,3
2023,disability.pension,employees,f,20,BGD,4
2023,disability.pension,employees,m,59,AUT,3
2023,disability.pension,employees,f,22,IND,4
2023,disability.pension,employees,m,39,BEL,13
2023,disability.pension,employees,m,31,IRL,7
2023,disability.pension,employees,m,48,DEU,4
2023,disability.pension,employees,f,29,ZWE,8
2023,disability.pension,employees,m,30,KEN,21
2023,disability.pension,employees,f,24,TJK,7
2023,disability.pension,employees,m,62,IRN,3
2023,disability.pension,employees,m,64,BLR,8
2023,disability.pension,employees,m,21,UKR,2
2023,disability.pension,employees,m,40,CHN,4
2023,disability.pension,employees,m,42,MLT,2
2023,disability.pension,employees,m,39,ARM,2
2023,disability.pension,employees,f,42,ETH,1
2023,disability.pension,employees,m,36,ESP,3
2023,disability.pension,employees,f,58,LTU,17
2023,disability.pension,employees,f,30,UZB,6
2023,disability.pension,employees,m,22,TZA,2
2023,disability.pension,employees,m,19,MAR,4
2023,disability.pension,employees,m,26,HTI,1
2023,disability.pension,employees,f,18,IDN,2
2023,disability.pension,employees,m,36,UKR,6
2023,disability.pension,employees,m,65,GRD,1
2023,disability.pension,employees,m,72,IRQ,1
2023,disability.pension,employees,f,54,IRQ,1
2023,disability.pension,employees,m,56,TJK,6
2023,disability.pension,employees,f,47,TKM,5
2023,disability.pension,employees,m,49,ROU,8
2023,disability.pension,employees,f,24,GBR,3
2023,disability.pension,employees,m,23,KGZ,6
2023,disability.pension,employees,m,22,KGZ,40
2023,disability.pension,employees,f,51,BLR,4
2023,disability.pension,employees,m,48,IDN,6
2023,disability.pension,employees,m,51,IDN,11
2023,disability.pension,employees,m,59,MNG,2
2023,disability.pension,employees,m,59,BFA,1
2023,disability.pension,employees,f,56,UZB,2
2023,disability.pension,employees,m,51,EGY,13
2023,disability.pension,employees,f,66,VNM,7
2023,disability.pension,employees,m,56,CHL,1
2023,disability.pension,employees,m,68,BGR,3
2023,disability.pension,employees,f,34,EGY,4
2023,disability.pension,employees,m,26,UKR,6
2023,disability.pension,employees,f,23,TUN,6
2023,disability.pension,employees,m,44,LBN,6
2023,disability.pension,employees,m,59,ITA,4
2023,disability.pension,employees,m,29,PAN,1
2023,disability.pension,employees,f,54,BLR,9
2023,disability.pension,employees,f,61,BLR,9
2023,disability.pension,employees,f,54,BGR,2
2023,disability.pension,employees,f,47,BLR,6
2023,disability.pension,employees,f,33,FRA,17
2023,disability.pension,employees,m,51,BIH,4
2023,disability.pension,employees,f,53,ITA,10
2023,disability.pension,employees,m,65,IRN,1
2023,disability.pension,employees,m,74,HUN,1
2023,disability.pension,employees,m,59,PAK,2
2023,disability.pension,employees,m,55,JPN,6
2023,disability.pension,employees,f,79,ESP,1
2023,disability.pension,employees,m,30,NGA,2
2023,disability.pension,employees,f,32,ZMB,4
2023,disability.pension,employees,m,73,COL,1
2023,disability.pension,employees,m,43,VNM,4
2023,disability.pension,employees,m,51,UKR,4
2023,disability.pension,employees,m,70,VNM,5
2023,disability.pension,employees,m,42,LBN,5
2023,disability.pension,employees,m,57,IRQ,2
2023,disability.pension,employees,f,63,FRA,1
2023,disability.pension,employees,f,19,ARM,2
2023,disability.pension,employees,f,27,SYR,4
2023,disability.pension,employees,f,60,TWN,1
2023,disability.pension,employees,f,25,CZE,2
2023,disability.pension,employees,m,32,IRQ,12
2023,disability.pension,employees,f,58,UKR,2
2023,disability.pension,employees,f,60,UKR,16
2023,disability.pension,employees,f,62,UKR,51
2023,disability.pension,employees,f,58,BLR,3
2023,disability.pension,employees,f,69,VNM,2
2023,disability.pension,employees,f,51,LTU,2
2023,disability.pension,employees,m,42,LTU,2
2023,disability.pension,employees,m,40,IRN,16
2023,disability.pension,employees,m,57,UZB,17
2023,disability.pension,employees,m,65,TJK,3
2023,disability.pension,employees,m,50,TJK,5
2023,disability.pension,employees,m,39,TJK,24
2023,disability.pension,employees,f,57,ARM,2
2023,disability.pension,employees,m,57,NGA,4
2023,disability.pension,employees,m,51,AFG,4
2023,disability.pension,employees,m,38,TUN,4
2023,disability.pension,employees,f,40,AUT,2
2023,disability.pension,employees,m,77,RUS,1
2023,disability.pension,employees,m,44,CHL,2
2023,disability.pension,employees,m,57,VEN,2
2023,disability.pension,employees,m,51,TKM,14
2023,disability.pension,employees,f,41,BLR,9
2023,disability.pension,employees,f,57,FRA,4
2023,disability.pension,employees,f,32,IRQ,2
2023,disability.pension,employees,m,26,AFG,3
2023,disability.pension,employees,m,59,CAN,3
2023,disability.pension,employees,f,25,LVA,4
2023,disability.pension,employees,m,24,AFG,2
2023,disability.pension,employees,m,66,PRT,2
2023,disability.pension,employees,f,58,PRT,1
2023,disability.pension,employees,m,46,TUN,4
2023,disability.pension,employees,f,47,TUN,1
2023,disability.pension,employees,f,29,UKR,4
2023,disability.pension,employees,m,51,SWE,9
2023,disability.pension,employees,m,51,VNM,4
2023,disability.pension,employees,f,49,KEN,3
2023,disability.pension,employees,m,52,NPL,2
2023,disability.pension,employees,m,41,TGO,2
2023,disability.pension,employees,m,53,FRA,6
2023,disability.pension,employees,f,57,ITA,7
2023,disability.pension,employees,f,45,SVK,13
2023,disability.pension,employees,m,16,GEO,4
2023,disability.pension,employees,m,53,DEU,4
2023,disability.pension,employees,m,77,ITA,2
2023,disability.pension,employees,m,82,GBR,3
2023,disability.pension,employees,f,34,NGA,2
2023,disability.pension,employees,f,31,GEO,18
2023,disability.pension,employees,f,44,GBR,2
2023,disability.pension,employees,m,39,VEN,2
2023,disability.pension,employees,f,26,TUR,10
2023,disability.pension,employees,f,34,AGO,2
2023,disability.pension,employees,f,68,VNM,7
2023,disability.pension,employees,m,43,CUB,2
2023,disability.pension,employees,f,29,ESP,6
2023,disability.pension,employees,m,41,ARM,6
2023,disability.pension,employees,f,22,BGR,2
2023,disability.pension,employees,f,49,JPN,4
2023,disability.pension,employees,m,62,PHL,5
2023,disability.pension,employees,m,25,MNG,7
2023,disability.pension,employees,m,59,USA,8
2023,disability.pension,employees,f,34,ECU,2
2023,disability.pension,employees,m,64,UZB,1
2023,disability.pension,employees,m,61,YEM,1
2023,disability.pension,employees,f,27,LVA,2
2023,disability.pension,employees,f,32,CHN,42
2023,disability.pension,employees,m,38,NPL,6
2023,disability.pension,employees,f,50,ZAF,3
2023,disability.pension,employees,f,37,NGA,7
2023,disability.pension,employees,m,65,ZMB,1
2023,disability.pension,employees,m,16,VNM,2
2023,disability.pension,employees,f,50,CZE,8
2023,disability.pension,employees,f,37,AUT,3
2023,disability.pension,employees,f,57,PAK,1
2023,disability.pension,employees,f,35,IND,10
2023,disability.pension,employees,m,40,PAK,3
2023,disability.pension,employees,f,29,PAK,8
2023,disability.pension,employees,f,65,CHE,1
2023,disability.pension,employees,f,61,THA,5
2023,disability.pension,employees,f,62,THA,2
2023,disability.pension,employees,f,36,ETH,1
2023,disability.pension,employees,m,34,BEN,1
2023,disability.pension,employees,m,31,MAR,3
2023,disability.pension,employees,m,30,PSE,3
2023,disability.pension,employees,f,45,DZA,1
2023,disability.pension,employees,f,29,NGA,33
2023,disability.pension,employees,f,32,UKR,3
2023,disability.pension,employees,m,28,ITA,16
2023,disability.pension,employees,m,41,VNM,12
2023,disability.pension,employees,m,64,EST,1
2023,disability.pension,employees,m,32,TGO,3
2023,disability.pension,employees,m,66,ISR,3
2023,disability.pension,employees,f,28,LVA,11
2023,disability.pension,employees,f,65,KAZ,2
2023,disability.pension,employees,m,61,DEU,8
2023,disability.pension,employees,f,48,LTU,12
2023,disability.pension,employees,m,54,USA,6
2023,disability.pension,employees,m,44,ISR,6
2023,disability.pension,employees,f,56,ROU,24
2023,disability.pension,employees,m,41,IRN,18
2023,disability.pension,employees,f,24,AFG,2
2023,disability.pension,employees,m,20,PAK,3
2023,disability.pension,employees,f,43,PRT,9
2023,disability.pension,employees,m,40,UKR,2
2023,disability.pension,employees,m,36,UGA,5
2023,disability.pension,employees,m,61,IRL,4
2023,disability.pension,employees,m,48,ETH,1
2023,disability.pension,employees,m,44,ETH,1
2023,disability.pension,employees,m,50,ETH,1
2023,disability.pension,employees,m,40,NER,3
2023,disability.pension,employees,f,37,GHA,3
2023,disability.pension,employees,f,34,NZL,1
2023,disability.pension,employees,f,36,SYR,3
2023,disability.pension,employees,m,39,ITA,4
2023,disability.pension,employees,m,36,UKR,2
2023,disability.pension,employees,m,40,AGO,2
2023,disability.pension,employees,m,39,MKD,3
2023,disability.pension,employees,m,34,ARM,4
2023,disability.pension,employees,m,36,NER,5
2023,disability.pension,employees,m,35,NPL,3
2023,disability.pension,employees,m,30,RUS,4
2023,disability.pension,employees,m,37,ARM,3
2023,disability.pension,employees,m,34,LBN,2
2023,disability.pension,employees,m,62,CYP,2
2023,disability.pension,employees,m,29,RUS,3
2023,disability.pension,employees,m,34,FRA,6
2023,disability.pension,employees,m,50,NER,1
2023,disability.pension,employees,m,36,TUN,3
2023,disability.pension,employees,m,29,KEN,3
2023,disability.pension,employees,m,29,TUN,4
2023,disability.pension,employees,m,36,TUR,10
2023,disability.pension,employees,m,31,JOR,2
2023,disability.pension,employees,m,48,BLR,3
2023,disability.pension,employees,m,34,UKR,2
2023,disability.pension,employees,m,35,MAR,6
2023,disability.pension,employees,m,32,GMB,3
2023,disability.pension,employees,m,49,LBN,3
2023,disability.pension,employees,m,24,RUS,10
2023,disability.pension,employees,m,32,DZA,8
2023,disability.pension,employees,m,34,IRQ,2
2023,disability.pension,employees,m,42,NGA,2
2023,disability.pension,employees,m,48,RUS,2
2023,disability.pension,employees,m,34,RWA,13
2023,disability.pension,employees,m,39,ROU,16
2023,disability.pension,employees,m,31,ZWE,10
2023,disability.pension,employees,m,35,NGA,3
2023,disability.pension,employees,m,33,RWA,6
2023,disability.pension,employees,m,30,SVN,2
2023,disability.pension,employees,m,29,ZWE,10
2023,disability.pension,employees,m,36,JOR,2
2023,disability.pension,employees,m,30,NGA,4
2023,disability.pension,employees,m,64,MNG,2
2023,disability.pension,employees,m,33,RWA,31
2023,disability.pension,employees,m,29,AFG,23
2023,disability.pension,employees,m,28,ZWE,3
2023,disability.pension,employees,m,28,TZA,7
2023,disability.pension,employees,m,32,NER,7
2023,disability.pension,employees,m,29,NGA,28
2023,disability.pension,employees,m,37,ETH,2
2023,disability.pension,employees,m,4,TUR,1
2023,disability.pension,employees,m,30,GMB,2
2023,disability.pension,employees,m,26,ZWE,6
2023,disability.pension,employees,m,46,ZWE,2
2023,disability.pension,employees,m,48,SLV,2
2023,disability.pension,employees,m,28,YEM,2
2023,disability.pension,employees,m,50,LVA,6
2023,disability.pension,employees,m,27,UKR,4
2023,disability.pension,employees,m,29,MAR,8
2023,disability.pension,employees,m,35,AGO,2
2023,disability.pension,employees,m,32,RWA,17
2023,disability.pension,employees,m,20,NOR,1
2023,disability.pension,employees,m,38,LBN,2
2023,disability.pension,employees,m,27,LBN,18
2023,disability.pension,employees,m,33,IND,6
2023,disability.pension,employees,m,21,LBN,2
2023,disability.pension,employees,m,27,PAK,3
2023,disability.pension,employees,m,27,ROU,10
2023,disability.pension,employees,m,33,TKM,12
2023,disability.pension,employees,m,27,ETH,6
2023,disability.pension,employees,f,38,MAR,4
2023,disability.pension,employees,m,41,CUB,12
2023,disability.pension,employees,m,26,JOR,13
2023,disability.pension,employees,m,36,BRA,61
2023,disability.pension,employees,m,52,LBN,2
2023,disability.pension,employees,f,43,ALB,2
2023,disability.pension,employees,m,26,YEM,3
2023,disability.pension,employees,m,34,ETH,7
2023,disability.pension,employees,m,45,MNG,2
2023,disability.pension,employees,m,36,AFG,4
2023,disability.pension,employees,f,47,CAN,2
2023,disability.pension,employees,m,52,NGA,2
2023,disability.pension,employees,f,38,TWN,2
2023,disability.pension,employees,m,53,CHN,31
2023,disability.pension,employees,m,30,CHN,71
2023,disability.pension,employees,f,39,BIH,3
2023,disability.pension,employees,f,59,CUB,2
2023,disability.pension,employees,f,41,CMR,4
2023,disability.pension,employees,m,45,CMR,4
2023,disability.pension,employees,m,35,UGA,5
2023,disability.pension,employees,m,41,UGA,6
2023,disability.pension,employees,m,38,SVN,6
2023,disability.pension,employees,m,63,IRN,1
2023,disability.pension,employees,f,38,ISR,1
2023,disability.pension,employees,f,42,HUN,2
2023,disability.pension,employees,m,34,BLR,8
2023,disability.pension,employees,m,37,DNK,6
2023,disability.pension,employees,m,26,IND,15
2023,disability.pension,employees,m,50,USA,2
2023,disability.pension,employees,f,46,FRA,8
2023,disability.pension,employees,f,43,UKR,20
2023,disability.pension,employees,f,32,NIC,2
2023,disability.pension,employees,m,30,PER,13
2023,disability.pension,employees,m,47,EST,1
2023,disability.pension,employees,f,35,MYS,2
2023,disability.pension,employees,f,43,MKD,1
2023,disability.pension,employees,m,51,CHE,2
2023,disability.pension,employees,m,32,JPN,8
2023,disability.pension,employees,m,70,TZA,1
2023,disability.pension,employees,m,42,GUY,1
2023,disability.pension,employees,m,50,BRA,2
2023,disability.pension,employees,m,49,KEN,2
2023,disability.pension,employees,m,37,BIH,5
2023,disability.pension,employees,m,35,BRA,6
2023,disability.pension,employees,f,39,CZE,11
2023,disability.pension,employees,f,29,NLD,3
2023,disability.pension,employees,m,48,MKD,4
2023,disability.pension,employees,f,32,LTU,4
2023,disability.pension,employees,m,46,MKD,5
2023,disability.pension,employees,f,36,LTU,2
2023,disability.pension,employees,f,52,SWE,3
2023,disability.pension,employees,m,46,AFG,2
2023,disability.pension,employees,m,24,PHL,16
2023,disability.pension,employees,f,33,PHL,9
2023,disability.pension,employees,f,37,ZMB,2
2023,disability.pension,employees,m,37,FRA,2
2023,disability.pension,employees,m,30,KEN,8
2023,disability.pension,employees,f,40,ESP,9
2023,disability.pension,employees,m,54,AFG,2
2023,disability.pension,employees,m,56,UKR,2
2023,disability.pension,employees,f,23,FIN,1
2023,disability.pension,employees,m,42,ESP,6
2023,disability.pension,employees,m,51,NPL,2
2023,disability.pension,employees,f,31,ZWE,2
2023,disability.pension,employees,f,37,IRN,4
2023,disability.pension,employees,f,78,AUT,1
2023,disability.pension,employees,m,37,KEN,2
2023,disability.pension,employees,f,35,IRN,3
2023,disability.pension,employees,m,59,TJK,3
2023,disability.pension,employees,m,54,TJK,3
2023,disability.pension,employees,f,62,ESP,3
2023,disability.pension,employees,m,43,NOR,3
2023,disability.pension,employees,m,75,HRV,2
2023,disability.pension,employees,f,54,MUS,1
2023,disability.pension,employees,m,51,USA,6
2023,disability.pension,employees,m,28,MMR,1
2023,disability.pension,employees,f,55,CUB,2
2023,disability.pension,employees,m,36,ZWE,12
2023,disability.pension,employees,f,23,ZWE,6
2023,disability.pension,employees,f,32,VNM,6
2023,disability.pension,employees,m,21,MNG,3
2023,disability.pension,employees,m,46,RWA,1
2023,disability.pension,employees,m,41,RWA,5
2023,disability.pension,employees,m,30,PSE,7
2023,disability.pension,employees,m,45,TUN,11
2023,disability.pension,employees,m,41,USA,4
2023,disability.pension,employees,m,20,RUS,6
2023,disability.pension,employees,f,33,IDN,8
2023,disability.pension,employees,f,36,IDN,4
2023,disability.pension,employees,f,38,IDN,4
2023,disability.pension,employees,m,43,NLD,6
2023,disability.pension,employees,m,72,GRC,3
2023,disability.pension,employees,m,28,CHL,2
2023,disability.pension,employees,m,66,CHN,7
2023,disability.pension,employees,m,39,IRQ,2
2023,disability.pension,employees,m,40,LVA,12
2023,disability.pension,employees,m,72,ARM,1
2023,disability.pension,employees,m,65,MKD,2
2023,disability.pension,employees,f,25,MNG,7
2023,disability.pension,employees,f,33,SYR,4
2023,disability.pension,employees,f,35,SYR,5
2023,disability.pension,employees,m,39,HRV,5
2023,disability.pension,employees,f,21,TJK,6
2023,disability.pension,employees,m,48,NOR,4
2023,disability.pension,employees,f,35,TKM,11
2023,disability.pension,employees,m,34,CHE,5
2023,disability.pension,employees,m,34,KOR,12
2023,disability.pension,employees,f,57,KGZ,2
2023,disability.pension,employees,m,41,ROU,2
2023,disability.pension,employees,m,42,MYS,3
2023,disability.pension,employees,m,59,LVA,5
2023,disability.pension,employees,f,51,ROU,12
2023,disability.pension,employees,f,47,ZWE,2
2023,disability.pension,employees,m,33,UKR,10
2023,disability.pension,employees,f,43,KEN,2
2023,disability.pension,employees,f,35,RUS,20
2023,disability.pension,employees,m,25,HTI,1
2023,disability.pension,employees,f,28,UKR,3
2023,disability.pension,employees,f,44,LKA,2
2023,disability.pension,employees,m,58,IND,17
2023,disability.pension,employees,m,35,SGP,1
2023,disability.pension,employees,m,44,ISR,4
2023,disability.pension,employees,m,42,IRN,2
2023,disability.pension,employees,m,57,ISR,4
2023,disability.pension,employees,f,40,PRT,2
2023,disability.pension,employees,m,42,PHL,44
2023,disability.pension,employees,m,52,CYP,3
2023,disability.pension,employees,f,42,ESP,9
2023,disability.pension,employees,f,38,URY,1
2023,disability.pension,employees,m,23,LVA,21
2023,disability.pension,employees,m,55,LVA,7
2023,disability.pension,employees,m,60,PRT,4
2023,disability.pension,employees,m,59,SWE,6
2023,disability.pension,employees,m,27,CMR,4
2023,disability.pension,employees,m,20,VNM,2
2023,disability.pension,employees,m,42,COG,3
2023,disability.pension,employees,m,44,MMR,1
2023,disability.pension,employees,f,23,ALB,4
2023,disability.pension,employees,f,22,ISR,1
2023,disability.pension,employees,m,27,LVA,2
2023,disability.pension,employees,m,41,SVN,2
2023,disability.pension,employees,f,47,SVK,15
2023,disability.pension,employees,m,25,PAK,4
2023,disability.pension,employees,f,38,MAR,2
2023,disability.pension,employees,f,31,DEU,2
2023,disability.pension,employees,m,41,GMB,4
2023,disability.pension,employees,f,22,TJK,5
2023,disability.pension,employees,m,69,BGR,5
2023,disability.pension,employees,m,21,NOR,2
2023,disability.pension,employees,m,29,ZAF,10
2023,disability.pension,employees,f,27,ZAF,5
2023,disability.pension,employees,m,41,BLR,12
2023,disability.pension,employees,m,59,ROU,18
2023,disability.pension,employees,m,32,PHL,38
2023,disability.pension,employees,f,25,PHL,16
2023,disability.pension,employees,f,24,HUN,5
2023,disability.pension,employees,f,36,UGA,7
2023,disability.pension,employees,m,20,MAR,8
2023,disability.pension,employees,m,35,GHA,8
2023,disability.pension,employees,f,57,ARG,2
2023,disability.pension,employees,m,19,UZB,2
2023,disability.pension,employees,m,22,CZE,2
2023,disability.pension,employees,m,42,ISR,7
2023,disability.pension,employees,f,32,CHN,10
2023,disability.pension,employees,f,66,UKR,30
2023,disability.pension,employees,f,56,UKR,12
2023,disability.pension,employees,m,43,JOR,5
2023,disability.pension,employees,f,51,AUT,1
