year,type,group,sex,age,citizenship,count
2022,disability.pension,employees,m,20,UKR,724
2022,disability.pension,employees,f,28,JPN,8
2022,disability.pension,employees,m,51,JOR,5
2022,disability.pension,employees,f,38,UKR,2
2022,disability.pension,employees,m,36,SVK,23
2022,disability.pension,employees,m,37,TUN,38
2022,disability.pension,employees,f,59,BGR,12
2022,disability.pension,employees,f,25,MDA,119
2022,disability.pension,employees,m,63,MLI,1
2022,disability.pension,employees,m,34,UKR,2
2022,disability.pension,employees,f,30,NPL,36
2022,disability.pension,employees,m,28,PRT,6
2022,disability.pension,employees,f,40,DEU,28
2022,disability.pension,employees,m,60,LTU,12
2022,disability.pension,employees,m,71,BGR,4
2022,disability.pension,employees,m,31,UZB,140
2022,disability.pension,employees,f,60,ARM,12
2022,disability.pension,employees,m,41,BGR,47
2022,disability.pension,employees,m,48,ARM,50
2022,disability.pension,employees,f,64,ARM,4
2022,disability.pension,employees,f,58,USA,2
2022,disability.pension,employees,m,22,ARM,20
2022,disability.pension,employees,m,51,ARM,42
2022,disability.pension,employees,m,50,ARM,28
2022,disability.pension,employees,m,51,KGZ,18
2022,disability.pension,employees,m,56,KGZ,7
2022,disability.pension,employees,m,35,KGZ,60
2022,disability.pension,employees,m,28,KGZ,32
2022,disability.pension,employees,m,52,RUS,2
2022,disability.pension,employees,m,47,AUS,2
2022,disability.pension,employees,m,50,HUN,14
2022,disability.pension,employees,m,35,ESP,2
2022,disability.pension,employees,m,28,USA,6
2022,disability.pension,employees,m,31,MEX,4
2022,disability.pension,employees,f,26,COL,36
2022,disability.pension,employees,m,33,LTU,33
2022,disability.pension,employees,m,34,GEO,126
2022,disability.pension,employees,m,25,RWA,6
2022,disability.pension,employees,m,60,GBR,48
2022,disability.pension,employees,m,58,NLD,19
2022,disability.pension,employees,m,54,BGR,23
2022,disability.pension,employees,m,60,ARM,17
2022,disability.pension,employees,f,51,ARM,22
2022,disability.pension,employees,m,67,DEU,33
2022,disability.pension,employees,m,33,BGR,42
2022,disability.pension,employees,m,43,PAK,17
2022,disability.pension,employees,m,54,VEN,1
2022,disability.pension,employees,m,63,ARM,14
2022,disability.pension,employees,m,38,ARM,54
2022,disability.pension,employees,m,44,RUS,170
2022,disability.pension,employees,m,62,GEO,92
2022,disability.pension,employees,f,35,ARM,30
2022,disability.pension,employees,f,43,ZMB,2
2022,disability.pension,employees,m,40,MAR,13
2022,disability.pension,employees,f,34,ARM,11
2022,disability.pension,employees,f,28,ARM,19
2022,disability.pension,employees,m,54,SWE,5
2022,disability.pension,employees,m,81,NLD,2
2022,disability.pension,employees,f,17,THA,4
2022,disability.pension,employees,m,35,LTU,30
2022,disability.pension,employees,m,30,ARM,66
2022,disability.pension,employees,f,45,GEO,175
2022,disability.pension,employees,m,23,RUS,20
2022,disability.pension,employees,f,26,ZWE,6
2022,disability.pension,employees,m,64,IRQ,2
2022,disability.pension,employees,m,65,MAR,1
2022,disability.pension,employees,m,46,DZA,13
2022,disability.pension,employees,m,43,DZA,2
2022,disability.pension,employees,m,28,TUN,27
2022,disability.pension,employees,m,42,DZA,14
2022,disability.pension,employees,m,43,EGY,33
2022,disability.pension,employees,m,55,DZA,5
2022,disability.pension,employees,m,45,DZA,10
2022,disability.pension,employees,m,30,DZA,44
2022,disability.pension,employees,m,51,EGY,3
2022,disability.pension,employees,m,29,MAR,49
2022,disability.pension,employees,m,40,ARM,55
2022,disability.pension,employees,m,50,ESP,12
2022,disability.pension,employees,f,33,LTU,32
2022,disability.pension,employees,f,55,GEO,80
2022,disability.pension,employees,m,51,GEO,94
2022,disability.pension,employees,m,29,GEO,100
2022,disability.pension,employees,m,20,GEO,349
2022,disability.pension,employees,m,37,NGA,32
2022,disability.pension,employees,m,27,IND,172
2022,disability.pension,employees,m,50,TUR,4
2022,disability.pension,employees,m,53,TUR,64
2022,disability.pension,employees,m,31,TUR,275
2022,disability.pension,employees,m,36,TUR,211
2022,disability.pension,employees,m,40,TUR,196
2022,disability.pension,employees,m,44,BGR,30
2022,disability.pension,employees,m,45,ARM,45
2022,disability.pension,employees,m,24,ARM,30
2022,disability.pension,employees,m,43,BGR,46
2022,disability.pension,employees,f,46,GEO,165
2022,disability.pension,employees,m,39,BGR,38
2022,disability.pension,employees,f,52,BGR,13
2022,disability.pension,employees,m,32,BGR,30
2022,disability.pension,employees,f,54,CZE,7
2022,disability.pension,employees,m,64,NGA,2
2022,disability.pension,employees,f,36,VNM,78
2022,disability.pension,employees,f,42,VNM,65
2022,disability.pension,employees,m,46,VNM,118
2022,disability.pension,employees,m,45,VNM,95
2022,disability.pension,employees,f,52,GEO,102
2022,disability.pension,employees,m,52,DEU,53
2022,disability.pension,employees,m,53,FRA,28
2022,disability.pension,employees,m,44,UKR,8
2022,disability.pension,employees,m,39,SVK,31
2022,disability.pension,employees,m,46,KGZ,21
2022,disability.pension,employees,m,41,KGZ,43
2022,disability.pension,employees,f,57,ARM,9
2022,disability.pension,employees,m,73,FRA,7
2022,disability.pension,employees,f,56,USA,4
2022,disability.pension,employees,m,49,DNK,2
2022,disability.pension,employees,m,37,KGZ,43
2022,disability.pension,employees,m,29,KGZ,31
2022,disability.pension,employees,m,23,KGZ,22
2022,disability.pension,employees,m,27,KGZ,21
2022,disability.pension,employees,m,51,CHN,38
2022,disability.pension,employees,m,41,CZE,31
2022,disability.pension,employees,m,2,UKR,20
2022,disability.pension,employees,m,37,ARM,57
2022,disability.pension,employees,m,34,ARM,55
2022,disability.pension,employees,m,24,TKM,84
2022,disability.pension,employees,m,26,BGR,16
2022,disability.pension,employees,f,57,UKR,75
2022,disability.pension,employees,f,3,UKR,5
2022,disability.pension,employees,f,55,UKR,132
2022,disability.pension,employees,f,31,UKR,219
2022,disability.pension,employees,f,35,UKR,225
2022,disability.pension,employees,m,48,UKR,132
2022,disability.pension,employees,f,41,UKR,228
2022,disability.pension,employees,m,44,MDA,3
2022,disability.pension,employees,f,39,MDA,3
2022,disability.pension,employees,f,31,GEO,24
2022,disability.pension,employees,f,22,UKR,159
2022,disability.pension,employees,f,22,MDA,14
2022,disability.pension,employees,f,54,UKR,1066
2022,disability.pension,employees,m,25,UKR,159
2022,disability.pension,employees,m,19,UKR,69
2022,disability.pension,employees,m,54,MDA,18
2022,disability.pension,employees,f,42,MDA,24
2022,disability.pension,employees,f,50,UKR,243
2022,disability.pension,employees,f,56,UKR,117
2022,disability.pension,employees,f,44,UKR,32
2022,disability.pension,employees,m,18,UKR,93
2022,disability.pension,employees,m,29,MDA,54
2022,disability.pension,employees,f,39,UKR,240
2022,disability.pension,employees,m,43,SYR,11
2022,disability.pension,employees,m,57,BGR,8
2022,disability.pension,employees,f,51,BGR,9
2022,disability.pension,employees,m,28,RUS,193
2022,disability.pension,employees,m,41,BRA,28
2022,disability.pension,employees,f,25,RUS,127
2022,disability.pension,employees,f,47,FRA,9
2022,disability.pension,employees,f,47,ARM,20
2022,disability.pension,employees,m,23,ARM,32
2022,disability.pension,employees,f,34,UKR,4
2022,disability.pension,employees,f,61,DEU,4
2022,disability.pension,employees,f,29,RUS,161
2022,disability.pension,employees,m,56,EGY,3
2022,disability.pension,employees,m,23,EGY,12
2022,disability.pension,employees,m,45,UKR,2
2022,disability.pension,employees,m,29,UKR,219
2022,disability.pension,employees,f,19,RUS,57
2022,disability.pension,employees,f,46,VNM,73
2022,disability.pension,employees,m,49,VNM,89
2022,disability.pension,employees,m,51,VNM,82
2022,disability.pension,employees,m,41,VNM,125
2022,disability.pension,employees,m,44,ESP,44
2022,disability.pension,employees,m,45,MDA,36
2022,disability.pension,employees,f,41,MDA,109
2022,disability.pension,employees,m,56,FRA,6
2022,disability.pension,employees,f,38,ZWE,21
2022,disability.pension,employees,f,32,SVK,4
2022,disability.pension,employees,m,35,KAZ,50
2022,disability.pension,employees,m,34,ROU,133
2022,disability.pension,employees,m,29,ROU,125
2022,disability.pension,employees,m,51,ROU,70
2022,disability.pension,employees,m,52,ROU,73
2022,disability.pension,employees,m,25,ROU,91
2022,disability.pension,employees,f,45,MDA,16
2022,disability.pension,employees,f,36,IND,116
2022,disability.pension,employees,f,48,IND,13
2022,disability.pension,employees,m,48,ALB,11
2022,disability.pension,employees,f,63,IND,1
2022,disability.pension,employees,m,65,DEU,40
2022,disability.pension,employees,m,66,SWE,4
2022,disability.pension,employees,f,31,SWE,6
2022,disability.pension,employees,m,25,NPL,161
2022,disability.pension,employees,f,38,PHL,145
2022,disability.pension,employees,f,39,PHL,141
2022,disability.pension,employees,m,38,DNK,2
2022,disability.pension,employees,m,33,VNM,147
2022,disability.pension,employees,m,21,KOR,2
2022,disability.pension,employees,m,35,IND,567
2022,disability.pension,employees,m,23,IND,235
2022,disability.pension,employees,f,33,RUS,26
2022,disability.pension,employees,m,36,TUR,18
2022,disability.pension,employees,m,30,UKR,210
2022,disability.pension,employees,f,28,KOR,4
2022,disability.pension,employees,f,53,GBR,6
2022,disability.pension,employees,m,66,BGR,5
2022,disability.pension,employees,m,65,CAN,2
2022,disability.pension,employees,m,48,GRC,6
2022,disability.pension,employees,m,49,MDA,9
2022,disability.pension,employees,m,64,UKR,16
2022,disability.pension,employees,f,58,UKR,72
2022,disability.pension,employees,f,41,GEO,177
2022,disability.pension,employees,f,39,GEO,149
2022,disability.pension,employees,m,26,IND,110
2022,disability.pension,employees,m,36,IND,112
2022,disability.pension,employees,f,61,GEO,29
2022,disability.pension,employees,f,28,UKR,216
2022,disability.pension,employees,f,24,ARM,14
2022,disability.pension,employees,f,43,UZB,14
2022,disability.pension,employees,f,49,MDA,106
2022,disability.pension,employees,m,61,UKR,33
2022,disability.pension,employees,m,61,AZE,5
2022,disability.pension,employees,f,73,UKR,48
2022,disability.pension,employees,m,54,UZB,27
2022,disability.pension,employees,m,36,ARM,43
2022,disability.pension,employees,m,25,KEN,14
2022,disability.pension,employees,f,49,USA,6
2022,disability.pension,employees,m,23,KAZ,52
2022,disability.pension,employees,m,26,KAZ,56
2022,disability.pension,employees,m,34,UZB,24
2022,disability.pension,employees,m,30,PAK,38
2022,disability.pension,employees,m,42,IND,266
2022,disability.pension,employees,m,62,NLD,12
2022,disability.pension,employees,m,73,TUR,2
2022,disability.pension,employees,m,29,DZA,42
2022,disability.pension,employees,m,37,CZE,27
2022,disability.pension,employees,m,26,ZWE,33
2022,disability.pension,employees,m,25,JOR,9
2022,disability.pension,employees,m,44,VNM,101
2022,disability.pension,employees,f,57,BGR,19
2022,disability.pension,employees,m,35,VNM,169
2022,disability.pension,employees,m,34,NGA,44
2022,disability.pension,employees,f,32,BGR,24
2022,disability.pension,employees,m,45,VNM,8
2022,disability.pension,employees,m,67,BGR,7
2022,disability.pension,employees,f,65,CHN,5
2022,disability.pension,employees,m,35,BGR,34
2022,disability.pension,employees,f,75,UKR,26
2022,disability.pension,employees,m,24,RUS,111
2022,disability.pension,employees,m,38,ITA,136
2022,disability.pension,employees,m,40,UKR,126
2022,disability.pension,employees,m,50,ARM,2
2022,disability.pension,employees,f,22,ARM,2
2022,disability.pension,employees,m,37,DZA,30
2022,disability.pension,employees,m,36,NGA,43
2022,disability.pension,employees,m,49,NLD,23
2022,disability.pension,employees,f,33,UKR,183
2022,disability.pension,employees,m,46,MAR,2
2022,disability.pension,employees,m,34,MAR,29
2022,disability.pension,employees,m,49,GBR,51
2022,disability.pension,employees,f,30,ARM,6
2022,disability.pension,employees,f,46,ARM,18
2022,disability.pension,employees,m,31,GBR,35
2022,disability.pension,employees,m,38,SVK,29
2022,disability.pension,employees,f,49,ISR,1
2022,disability.pension,employees,m,56,CZE,12
2022,disability.pension,employees,m,34,VNM,152
2022,disability.pension,employees,f,32,VNM,79
2022,disability.pension,employees,f,23,IND,57
2022,disability.pension,employees,m,26,RUS,179
2022,disability.pension,employees,f,40,LTU,23
2022,disability.pension,employees,m,30,CMR,13
2022,disability.pension,employees,m,61,IRL,5
2022,disability.pension,employees,m,58,GBR,35
2022,disability.pension,employees,f,28,RWA,20
2022,disability.pension,employees,f,34,CZE,18
2022,disability.pension,employees,m,47,MDA,233
2022,disability.pension,employees,f,31,RWA,11
2022,disability.pension,employees,f,33,SVK,20
2022,disability.pension,employees,m,39,VNM,20
2022,disability.pension,employees,m,70,UKR,106
2022,disability.pension,employees,m,57,ITA,43
2022,disability.pension,employees,m,48,KGZ,16
2022,disability.pension,employees,m,44,CYP,2
2022,disability.pension,employees,f,24,ETH,21
2022,disability.pension,employees,f,32,ZWE,23
2022,disability.pension,employees,m,36,TUN,6
2022,disability.pension,employees,m,35,BGD,102
2022,disability.pension,employees,f,24,THA,4
2022,disability.pension,employees,f,23,RWA,21
2022,disability.pension,employees,m,34,KGZ,4
2022,disability.pension,employees,m,28,KAZ,58
2022,disability.pension,employees,m,37,TKM,8
2022,disability.pension,employees,m,31,MAR,2
2022,disability.pension,employees,m,24,RWA,31
2022,disability.pension,employees,f,22,GHA,3
2022,disability.pension,employees,f,29,RWA,4
2022,disability.pension,employees,m,43,DNK,6
2022,disability.pension,employees,m,20,RWA,15
2022,disability.pension,employees,m,29,NGA,60
2022,disability.pension,employees,m,25,ZWE,38
2022,disability.pension,employees,m,43,KGZ,4
2022,disability.pension,employees,m,21,IND,87
2022,disability.pension,employees,f,22,ETH,30
2022,disability.pension,employees,m,21,ZWE,35
2022,disability.pension,employees,m,23,NGA,20
2022,disability.pension,employees,f,24,CMR,5
2022,disability.pension,employees,m,51,TUN,2
2022,disability.pension,employees,f,21,ETH,26
2022,disability.pension,employees,f,42,VNM,6
2022,disability.pension,employees,f,23,COG,4
2022,disability.pension,employees,f,21,ZMB,2
2022,disability.pension,employees,f,22,ZWE,54
2022,disability.pension,employees,m,55,MDA,102
2022,disability.pension,employees,f,36,MDA,116
2022,disability.pension,employees,m,18,ROU,12
2022,disability.pension,employees,m,47,ROU,73
2022,disability.pension,employees,f,42,ZWE,4
2022,disability.pension,employees,m,41,PRT,43
2022,disability.pension,employees,m,54,RUS,89
2022,disability.pension,employees,f,29,NGA,38
2022,disability.pension,employees,f,25,ZAF,10
2022,disability.pension,employees,f,19,KAZ,30
2022,disability.pension,employees,f,21,ZWE,54
2022,disability.pension,employees,m,23,LVA,10
2022,disability.pension,employees,f,22,RWA,42
2022,disability.pension,employees,m,21,LKA,1
2022,disability.pension,employees,f,21,IRN,3
2022,disability.pension,employees,m,19,RUS,2
2022,disability.pension,employees,f,26,TUR,52
2022,disability.pension,employees,f,22,NGA,11
2022,disability.pension,employees,m,34,ARG,20
2022,disability.pension,employees,f,26,JPN,9
2022,disability.pension,employees,m,32,ZMB,1
2022,disability.pension,employees,m,54,GRC,8
2022,disability.pension,employees,m,27,NGA,69
2022,disability.pension,employees,m,34,NPL,114
2022,disability.pension,employees,m,41,NPL,59
2022,disability.pension,employees,f,37,NGA,5
2022,disability.pension,employees,m,39,ISR,11
2022,disability.pension,employees,m,42,MDA,28
2022,disability.pension,employees,m,21,PHL,2
2022,disability.pension,employees,f,19,LTU,2
2022,disability.pension,employees,f,23,ZWE,62
2022,disability.pension,employees,m,28,ZWE,39
2022,disability.pension,employees,m,35,CMR,4
2022,disability.pension,employees,f,21,RWA,27
2022,disability.pension,employees,m,21,RUS,62
2022,disability.pension,employees,m,18,KGZ,2
2022,disability.pension,employees,m,37,CHN,70
2022,disability.pension,employees,f,33,FRA,19
2022,disability.pension,employees,f,25,BDI,3
2022,disability.pension,employees,f,36,ZWE,15
2022,disability.pension,employees,m,21,ROU,41
2022,disability.pension,employees,m,29,ZWE,16
2022,disability.pension,employees,f,23,BDI,1
2022,disability.pension,employees,m,41,ZWE,2
2022,disability.pension,employees,f,20,RWA,23
2022,disability.pension,employees,f,39,LVA,8
2022,disability.pension,employees,m,17,BLR,186
2022,disability.pension,employees,f,36,KAZ,25
2022,disability.pension,employees,m,30,NGA,75
2022,disability.pension,employees,f,26,NER,3
2022,disability.pension,employees,f,21,KAZ,43
2022,disability.pension,employees,m,35,NGA,49
2022,disability.pension,employees,f,21,NER,1
2022,disability.pension,employees,m,22,ZWE,44
2022,disability.pension,employees,f,24,ZWE,57
2022,disability.pension,employees,f,25,NGA,21
2022,disability.pension,employees,f,32,LTU,25
2022,disability.pension,employees,m,28,USA,31
2022,disability.pension,employees,m,20,NGA,10
2022,disability.pension,employees,f,30,MEX,17
2022,disability.pension,employees,f,43,BRA,4
2022,disability.pension,employees,m,44,NLD,25
2022,disability.pension,employees,m,27,IRN,11
2022,disability.pension,employees,f,27,ZWE,40
2022,disability.pension,employees,f,40,UKR,282
2022,disability.pension,employees,f,40,USA,8
2022,disability.pension,employees,m,23,TZA,2
2022,disability.pension,employees,m,23,IRN,8
2022,disability.pension,employees,m,32,RWA,20
2022,disability.pension,employees,f,27,CUB,4
2022,disability.pension,employees,m,35,DZA,24
2022,disability.pension,employees,m,58,DEU,59
2022,disability.pension,employees,m,58,RUS,6
2022,disability.pension,employees,f,55,GBR,2
2022,disability.pension,employees,m,36,GBR,3
2022,disability.pension,employees,m,33,ESP,6
2022,disability.pension,employees,m,34,GBR,48
2022,disability.pension,employees,f,27,ZWE,2
2022,disability.pension,employees,m,60,VNM,47
2022,disability.pension,employees,m,54,UKR,102
2022,disability.pension,employees,f,49,GEO,121
2022,disability.pension,employees,m,53,DEU,54
2022,disability.pension,employees,m,74,ARM,2
2022,disability.pension,employees,f,68,CZE,3
2022,disability.pension,employees,m,32,FRA,91
2022,disability.pension,employees,m,53,GRC,7
2022,disability.pension,employees,m,41,GRC,23
2022,disability.pension,employees,f,41,SVK,24
2022,disability.pension,employees,f,49,BLR,76
2022,disability.pension,employees,m,52,CHL,2
2022,disability.pension,employees,f,53,ITA,2
2022,disability.pension,employees,f,36,JPN,3
2022,disability.pension,employees,f,25,ZAF,3
2022,disability.pension,employees,m,38,GBR,10
2022,disability.pension,employees,m,56,BIH,1
2022,disability.pension,employees,m,34,NER,4
2022,disability.pension,employees,f,37,AZE,2
2022,disability.pension,employees,f,35,KAZ,23
2022,disability.pension,employees,f,25,TJK,2
2022,disability.pension,employees,m,50,DEU,47
2022,disability.pension,employees,m,26,DEU,32
2022,disability.pension,employees,m,29,TUN,27
2022,disability.pension,employees,f,68,CZE,2
2022,disability.pension,employees,m,62,GBR,26
2022,disability.pension,employees,f,36,UKR,48
2022,disability.pension,employees,f,30,CHN,54
2022,disability.pension,employees,m,32,ESP,18
2022,disability.pension,employees,f,45,THA,26
2022,disability.pension,employees,f,54,THA,10
2022,disability.pension,employees,f,47,THA,2
2022,disability.pension,employees,f,50,THA,23
2022,disability.pension,employees,f,40,THA,19
2022,disability.pension,employees,f,36,THA,12
2022,disability.pension,employees,f,49,THA,23
2022,disability.pension,employees,m,55,BLR,56
2022,disability.pension,employees,f,33,ITA,4
2022,disability.pension,employees,f,33,KEN,4
2022,disability.pension,employees,f,31,ARM,24
2022,disability.pension,employees,m,41,ARM,52
2022,disability.pension,employees,f,33,ZAF,3
2022,disability.pension,employees,f,37,PRT,2
2022,disability.pension,employees,f,29,NPL,43
2022,disability.pension,employees,f,27,IDN,57
2022,disability.pension,employees,f,62,DEU,11
2022,disability.pension,employees,m,63,NGA,3
2022,disability.pension,employees,f,56,VNM,33
2022,disability.pension,employees,m,38,DZA,25
2022,disability.pension,employees,m,45,EGY,24
2022,disability.pension,employees,f,27,CHN,58
2022,disability.pension,employees,m,36,VNM,143
2022,disability.pension,employees,m,32,VNM,145
2022,disability.pension,employees,m,51,BGR,27
2022,disability.pension,employees,m,48,BGR,36
2022,disability.pension,employees,f,53,BGR,12
2022,disability.pension,employees,m,23,VNM,106
2022,disability.pension,employees,m,63,VNM,25
2022,disability.pension,employees,f,45,VNM,65
2022,disability.pension,employees,m,61,VNM,32
2022,disability.pension,employees,f,71,UKR,95
2022,disability.pension,employees,m,39,HUN,31
2022,disability.pension,employees,f,63,ROU,13
2022,disability.pension,employees,m,43,DEU,39
2022,disability.pension,employees,m,60,VNM,6
2022,disability.pension,employees,m,49,VNM,8
2022,disability.pension,employees,m,55,DEU,12
2022,disability.pension,employees,m,48,VNM,87
2022,disability.pension,employees,m,49,CAN,6
2022,disability.pension,employees,m,53,HRV,4
2022,disability.pension,employees,m,41,TUN,16
2022,disability.pension,employees,f,55,CZE,5
2022,disability.pension,employees,m,61,USA,13
2022,disability.pension,employees,m,27,VNM,135
2022,disability.pension,employees,m,57,YEM,3
2022,disability.pension,employees,f,53,ARM,15
2022,disability.pension,employees,m,36,SYR,16
2022,disability.pension,employees,f,59,PHL,2
2022,disability.pension,employees,m,36,KGZ,51
2022,disability.pension,employees,f,32,ARM,28
2022,disability.pension,employees,m,32,ARM,61
2022,disability.pension,employees,m,31,USA,30
2022,disability.pension,employees,m,69,DEU,18
2022,disability.pension,employees,m,57,GRC,6
2022,disability.pension,employees,f,47,IDN,11
2022,disability.pension,employees,f,50,IDN,4
2022,disability.pension,employees,f,23,IDN,47
2022,disability.pension,employees,f,71,DEU,6
2022,disability.pension,employees,m,64,DEU,10
2022,disability.pension,employees,f,63,ESP,2
2022,disability.pension,employees,m,38,COL,35
2022,disability.pension,employees,m,34,ESP,3
2022,disability.pension,employees,m,37,MEX,8
2022,disability.pension,employees,m,35,MEX,6
2022,disability.pension,employees,m,59,COL,2
2022,disability.pension,employees,m,33,ESP,110
2022,disability.pension,employees,f,28,MEX,4
2022,disability.pension,employees,f,20,MEX,2
2022,disability.pension,employees,m,53,ITA,63
2022,disability.pension,employees,m,62,USA,10
2022,disability.pension,employees,m,40,VEN,9
2022,disability.pension,employees,f,44,AUT,3
2022,disability.pension,employees,m,39,ARM,51
2022,disability.pension,employees,m,65,GBR,4
2022,disability.pension,employees,f,16,ITA,2
2022,disability.pension,employees,m,48,BEL,2
2022,disability.pension,employees,m,41,TUN,6
2022,disability.pension,employees,m,41,MAR,16
2022,disability.pension,employees,m,46,MAR,3
2022,disability.pension,employees,m,32,MAR,8
2022,disability.pension,employees,m,32,MAR,39
2022,disability.pension,employees,m,39,TUN,25
2022,disability.pension,employees,m,43,MAR,5
2022,disability.pension,employees,m,33,DZA,32
2022,disability.pension,employees,m,52,GBR,42
2022,disability.pension,employees,f,44,PHL,89
2022,disability.pension,employees,m,37,EGY,3
2022,disability.pension,employees,f,26,EGY,13
2022,disability.pension,employees,m,40,DEU,51
2022,disability.pension,employees,f,35,RUS,3
2022,disability.pension,employees,m,48,DEU,39
2022,disability.pension,employees,f,49,CHN,30
2022,disability.pension,employees,f,42,MMR,1
2022,disability.pension,employees,m,43,IND,201
2022,disability.pension,employees,m,22,UKR,108
2022,disability.pension,employees,m,31,ESP,112
2022,disability.pension,employees,m,37,JPN,15
2022,disability.pension,employees,f,44,JPN,8
2022,disability.pension,employees,f,38,JPN,4
2022,disability.pension,employees,f,33,JPN,8
2022,disability.pension,employees,f,48,JPN,6
2022,disability.pension,employees,f,62,RUS,29
2022,disability.pension,employees,f,28,VNM,81
2022,disability.pension,employees,m,45,IND,161
2022,disability.pension,employees,m,44,IND,177
2022,disability.pension,employees,m,52,NGA,4
2022,disability.pension,employees,m,39,IND,403
2022,disability.pension,employees,f,66,GBR,3
2022,disability.pension,employees,m,36,NER,8
2022,disability.pension,employees,m,50,KOR,16
2022,disability.pension,employees,f,57,VNM,27
2022,disability.pension,employees,m,26,KOR,3
2022,disability.pension,employees,f,34,ZWE,16
2022,disability.pension,employees,f,28,ZWE,34
2022,disability.pension,employees,m,29,ZWE,34
2022,disability.pension,employees,f,25,MEX,2
2022,disability.pension,employees,m,26,LKA,8
2022,disability.pension,employees,f,20,IDN,29
2022,disability.pension,employees,m,60,SYR,8
2022,disability.pension,employees,m,53,SYR,7
2022,disability.pension,employees,f,24,RUS,115
2022,disability.pension,employees,m,35,IRQ,10
2022,disability.pension,employees,m,33,IRQ,15
2022,disability.pension,employees,m,65,IRQ,1
2022,disability.pension,employees,m,66,ARM,5
2022,disability.pension,employees,m,80,DEU,2
2022,disability.pension,employees,m,51,CUB,2
2022,disability.pension,employees,m,40,NGA,3
2022,disability.pension,employees,m,23,NPL,69
2022,disability.pension,employees,m,36,PRT,55
2022,disability.pension,employees,m,31,UZB,16
2022,disability.pension,employees,m,46,MNG,4
2022,disability.pension,employees,f,27,MNG,2
2022,disability.pension,employees,f,40,MNG,5
2022,disability.pension,employees,m,65,KOR,5
2022,disability.pension,employees,m,30,TKM,12
2022,disability.pension,employees,m,25,DEU,19
2022,disability.pension,employees,f,36,LVA,11
2022,disability.pension,employees,m,52,ITA,14
2022,disability.pension,employees,m,28,MLT,1
2022,disability.pension,employees,f,28,THA,3
2022,disability.pension,employees,f,47,IDN,2
2022,disability.pension,employees,f,47,THA,28
2022,disability.pension,employees,f,26,THA,11
2022,disability.pension,employees,f,39,THA,24
2022,disability.pension,employees,m,48,HRV,9
2022,disability.pension,employees,m,45,USA,21
2022,disability.pension,employees,m,35,TUR,193
2022,disability.pension,employees,m,32,GRC,25
2022,disability.pension,employees,m,49,SYR,14
2022,disability.pension,employees,f,22,RUS,67
2022,disability.pension,employees,m,52,NLD,21
2022,disability.pension,employees,f,30,VNM,60
2022,disability.pension,employees,m,29,DEU,50
2022,disability.pension,employees,f,37,CHN,6
2022,disability.pension,employees,m,53,KOR,10
2022,disability.pension,employees,m,56,FRA,27
2022,disability.pension,employees,m,50,ROU,68
2022,disability.pension,employees,m,27,PER,11
2022,disability.pension,employees,m,28,SYR,17
2022,disability.pension,employees,m,35,SVN,4
2022,disability.pension,employees,f,46,SWE,3
2022,disability.pension,employees,m,39,MEX,23
2022,disability.pension,employees,m,66,HUN,5
2022,disability.pension,employees,m,41,USA,25
2022,disability.pension,employees,m,19,UZB,50
2022,disability.pension,employees,f,24,GEO,105
2022,disability.pension,employees,f,30,ESP,21
2022,disability.pension,employees,m,7,UKR,3
2022,disability.pension,employees,f,37,UKR,243
2022,disability.pension,employees,m,32,JOR,18
2022,disability.pension,employees,m,28,NGA,76
2022,disability.pension,employees,m,33,GBR,51
2022,disability.pension,employees,f,28,IDN,54
2022,disability.pension,employees,m,64,ARM,13
2022,disability.pension,employees,m,26,ARM,33
2022,disability.pension,employees,f,23,CAN,2
2022,disability.pension,employees,m,30,MEX,4
2022,disability.pension,employees,m,31,ITA,18
2022,disability.pension,employees,f,20,KAZ,53
2022,disability.pension,employees,m,28,NGA,30
2022,disability.pension,employees,f,23,NER,1
2022,disability.pension,employees,m,32,DEU,6
2022,disability.pension,employees,m,23,MAR,2
2022,disability.pension,employees,m,33,FRA,77
2022,disability.pension,employees,m,45,NGA,9
2022,disability.pension,employees,f,27,ARM,22
2022,disability.pension,employees,m,48,UKR,16
2022,disability.pension,employees,m,54,CHL,1
2022,disability.pension,employees,f,40,ROU,33
2022,disability.pension,employees,m,27,HRV,7
2022,disability.pension,employees,m,50,EGY,15
2022,disability.pension,employees,f,28,VNM,16
2022,disability.pension,employees,m,47,ITA,90
2022,disability.pension,employees,m,47,IRL,9
2022,disability.pension,employees,m,28,EGY,47
2022,disability.pension,employees,m,43,ROU,99
2022,disability.pension,employees,f,29,UKR,60
2022,disability.pension,employees,m,39,ITA,16
2022,disability.pension,employees,m,39,LVA,14
2022,disability.pension,employees,f,40,LVA,8
2022,disability.pension,employees,m,50,ITA,10
2022,disability.pension,employees,m,35,IND,98
2022,disability.pension,employees,m,51,PHL,58
2022,disability.pension,employees,m,38,MAR,20
2022,disability.pension,employees,m,56,HUN,9
2022,disability.pension,employees,f,28,ALB,6
2022,disability.pension,employees,m,34,ETH,6
2022,disability.pension,employees,m,32,ETH,10
2022,disability.pension,employees,m,36,DZA,6
2022,disability.pension,employees,m,24,AZE,156
2022,disability.pension,employees,m,31,NGA,60
2022,disability.pension,employees,m,37,FRA,4
2022,disability.pension,employees,f,58,VNM,26
2022,disability.pension,employees,m,34,VNM,8
2022,disability.pension,employees,f,34,VNM,8
