year,period,where,same_year,citizenship,sex_age,count
2019,2019_I,country,FALSE,KOSOVO,m_18_59,1
2019,2019_I,country,FALSE,LBN,m_18_59,4
2019,2019_I,country,FALSE,LBY,m_18_59,3
2019,2019_I,country,FALSE,LKA,k_18_59,2
2019,2019_I,country,FALSE,LKA,m_18_59,3
2019,2019_I,country,FALSE,MAR,m_18_59,7
2019,2019_I,country,FALSE,MDA,k_17,3
2019,2019_I,country,FALSE,MDA,k_18_59,19
2019,2019_I,country,FALSE,MDA,m_17,2
2019,2019_I,country,FALSE,MDA,m_18_59,56
2019,2019_I,country,FALSE,MEX,m_18_59,2
2019,2019_I,country,FALSE,MKD,m_18_59,1
2019,2019_I,country,FALSE,MNG,k_17,1
2019,2019_I,country,FALSE,MNG,k_18_59,4
2019,2019_I,country,FALSE,MNG,m_18_59,2
2019,2019_I,country,FALSE,MOZ,m_18_59,1
2019,2019_I,country,FALSE,MYS,k_18_59,1
2019,2019_I,country,FALSE,MYS,m_18_59,1
2019,2019_I,country,FALSE,NER,k_18_59,1
2019,2019_I,country,FALSE,NGA,k_18_59,3
2019,2019_I,country,FALSE,NGA,m_18_59,9
2019,2019_I,country,FALSE,NPL,m_18_59,15
2019,2019_I,country,FALSE,PAK,k_18_59,2
2019,2019_I,country,FALSE,PAK,m_18_59,18
2019,2019_I,country,FALSE,PER,k_18_59,1
2019,2019_I,country,FALSE,PHL,k_18_59,1
2019,2019_I,country,FALSE,PHL,m_18_59,9
2019,2019_I,country,FALSE,PRK,m_18_59,18
2019,2019_I,country,FALSE,PRY,k_17,1
2019,2019_I,country,FALSE,RUS,k_17,60
2019,2019_I,country,FALSE,RUS,k_18_59,54
2019,2019_I,country,FALSE,RUS,k_60,3
2019,2019_I,country,FALSE,RUS,m_17,71
2019,2019_I,country,FALSE,RUS,m_18_59,88
2019,2019_I,country,FALSE,RUS,m_60,3
2019,2019_I,country,FALSE,RWA,m_18_59,5
2019,2019_I,country,FALSE,SAU,k_17,1
2019,2019_I,country,FALSE,SAU,m_18_59,10
2019,2019_I,country,FALSE,SDN,m_18_59,1
2019,2019_I,country,FALSE,SEN,m_18_59,1
2019,2019_I,country,FALSE,SOM,m_18_59,1
2019,2019_I,country,FALSE,SRB,m_18_59,3
2019,2019_I,country,FALSE,SYR,k_60,1
2019,2019_I,country,FALSE,SYR,m_18_59,4
2019,2019_I,country,FALSE,THA,k_18_59,5
2019,2019_I,country,FALSE,THA,m_18_59,1
2019,2019_I,country,FALSE,TJK,k_17,3
2019,2019_I,country,FALSE,TJK,k_18_59,1
2019,2019_I,country,FALSE,TJK,m_17,2
2019,2019_I,country,FALSE,TJK,m_18_59,13
2019,2019_I,country,FALSE,TKM,m_18_59,1
2019,2019_I,country,FALSE,TUN,k_18_59,1
2019,2019_I,country,FALSE,TUN,m_18_59,7
2019,2019_I,country,FALSE,TUR,k_18_59,2
2019,2019_I,country,FALSE,TUR,m_17,1
2019,2019_I,country,FALSE,TUR,m_18_59,28
2019,2019_I,country,FALSE,UKR,k_17,20
2019,2019_I,country,FALSE,UKR,k_18_59,486
2019,2019_I,country,FALSE,UKR,k_60,53
2019,2019_I,country,FALSE,UKR,m_17,35
2019,2019_I,country,FALSE,UKR,m_18_59,1362
2019,2019_I,country,FALSE,UKR,m_60,10
2019,2019_I,country,FALSE,USA,k_18_59,2
2019,2019_I,country,FALSE,USA,m_18_59,4
2019,2019_I,country,FALSE,UZB,k_17,1
2019,2019_I,country,FALSE,UZB,k_18_59,5
2019,2019_I,country,FALSE,UZB,m_18_59,28
2019,2019_I,country,FALSE,VCT,m_18_59,1
2019,2019_I,country,FALSE,VEN,k_18_59,2
2019,2019_I,country,FALSE,VEN,m_18_59,1
2019,2019_I,country,FALSE,VNM,k_17,3
2019,2019_I,country,FALSE,VNM,k_18_59,14
2019,2019_I,country,FALSE,VNM,m_17,3
2019,2019_I,country,FALSE,VNM,m_18_59,54
2019,2019_I,country,FALSE,VNM,m_60,1
2019,2019_I,country,FALSE,XXX,m_18_59,2
2019,2019_I,country,FALSE,YEM,k_18_59,1
2019,2019_I,country,FALSE,ZWE,m_18_59,4
2019,2019_I,country,TRUE,ARG,m_18_59,1
2019,2019_I,country,TRUE,BLR,m_18_59,1
2019,2019_I,country,TRUE,GEO,k_18_59,1
2019,2019_I,country,TRUE,GEO,m_18_59,5
2019,2019_I,country,TRUE,MDA,m_18_59,2
2019,2019_I,country,TRUE,RUS,k_18_59,1
2019,2019_I,country,TRUE,TJK,m_18_59,1
2019,2019_I,country,TRUE,UKR,k_18_59,1
2019,2019_I,country,TRUE,UKR,m_18_59,15
2019,2019_I,country,TRUE,VNM,m_18_59,1
2019,2019_I,external air,FALSE,AFG,k_18_59,3
2019,2019_I,external air,FALSE,ALB,m_18_59,7
2019,2019_I,external air,FALSE,ARM,k_18_59,4
2019,2019_I,external air,FALSE,ARM,k_60,1
2019,2019_I,external air,FALSE,ARM,m_18_59,1
2019,2019_I,external air,FALSE,AZE,k_18_59,1
2019,2019_I,external air,FALSE,AZE,m_18_59,1
2019,2019_I,external air,FALSE,BLR,k_18_59,1
2019,2019_I,external air,FALSE,BLR,k_60,1
2019,2019_I,external air,FALSE,BLR,m_18_59,1
2019,2019_I,external air,FALSE,CAN,k_18_59,2
2019,2019_I,external air,FALSE,CAN,m_18_59,4
2019,2019_I,external air,FALSE,CAN,m_60,1
2019,2019_I,external air,FALSE,CHN,k_17,1
2019,2019_I,external air,FALSE,CHN,k_18_59,20
2019,2019_I,external air,FALSE,CHN,k_60,2
2019,2019_I,external air,FALSE,CHN,m_18_59,31
2019,2019_I,external air,FALSE,CHN,m_60,1
2019,2019_I,external air,FALSE,EGY,m_18_59,2
2019,2019_I,external air,FALSE,ETH,m_18_59,1
2019,2019_I,external air,FALSE,GEO,k_17,1
2019,2019_I,external air,FALSE,GEO,k_18_59,17
2019,2019_I,external air,FALSE,GEO,k_60,3
2019,2019_I,external air,FALSE,GEO,m_18_59,153
2019,2019_I,external air,FALSE,HND,m_18_59,1
2019,2019_I,external air,FALSE,IND,k_18_59,4
2019,2019_I,external air,FALSE,IND,k_60,1
2019,2019_I,external air,FALSE,IND,m_18_59,15
2019,2019_I,external air,FALSE,IND,m_60,1
2019,2019_I,external air,FALSE,IRQ,k_18_59,1
2019,2019_I,external air,FALSE,IRQ,m_18_59,1
2019,2019_I,external air,FALSE,ISR,m_18_59,1
2019,2019_I,external air,FALSE,JOR,k_18_59,3
2019,2019_I,external air,FALSE,JOR,m_18_59,5
2019,2019_I,external air,FALSE,KAZ,k_17,1
2019,2019_I,external air,FALSE,KAZ,k_18_59,10
2019,2019_I,external air,FALSE,KAZ,k_60,2
2019,2019_I,external air,FALSE,KAZ,m_17,1
2019,2019_I,external air,FALSE,KAZ,m_18_59,8
2019,2019_I,external air,FALSE,LBR,m_18_59,1
2019,2019_I,external air,FALSE,LBY,m_18_59,1
2019,2019_I,external air,FALSE,LKA,m_18_59,1
2019,2019_I,external air,FALSE,MAR,k_18_59,1
2019,2019_I,external air,FALSE,MAR,m_18_59,1
2019,2019_I,external air,FALSE,MDA,k_18_59,3
2019,2019_I,external air,FALSE,MDA,k_60,1
2019,2019_I,external air,FALSE,MDA,m_18_59,8
2019,2019_I,external air,FALSE,MEX,k_18_59,1
2019,2019_I,external air,FALSE,MNG,k_18_59,1
2019,2019_I,external air,FALSE,MNG,m_17,2
2019,2019_I,external air,FALSE,MNG,m_18_59,4
2019,2019_I,external air,FALSE,NGA,m_18_59,3
2019,2019_I,external air,FALSE,PAK,m_18_59,5
2019,2019_I,external air,FALSE,PHL,k_18_59,4
2019,2019_I,external air,FALSE,PHL,m_18_59,1
2019,2019_I,external air,FALSE,PSE,k_60,1
2019,2019_I,external air,FALSE,PSE,m_18_59,1
2019,2019_I,external air,FALSE,RUS,k_17,4
2019,2019_I,external air,FALSE,RUS,k_18_59,10
2019,2019_I,external air,FALSE,RUS,k_60,1
2019,2019_I,external air,FALSE,RUS,m_17,2
2019,2019_I,external air,FALSE,RUS,m_18_59,7
2019,2019_I,external air,FALSE,RUS,m_60,1
2019,2019_I,external air,FALSE,SAU,m_18_59,4
2019,2019_I,external air,FALSE,SRB,k_18_59,2
2019,2019_I,external air,FALSE,SRB,m_18_59,3
2019,2019_I,external air,FALSE,SYR,m_18_59,1
2019,2019_I,external air,FALSE,THA,k_18_59,1
2019,2019_I,external air,FALSE,TJK,k_18_59,1
2019,2019_I,external air,FALSE,TJK,m_18_59,1
2019,2019_I,external air,FALSE,TKM,m_18_59,1
2019,2019_I,external air,FALSE,TUR,k_17,1
2019,2019_I,external air,FALSE,TUR,k_18_59,4
2019,2019_I,external air,FALSE,TUR,m_18_59,14
2019,2019_I,external air,FALSE,UGA,k_18_59,1
2019,2019_I,external air,FALSE,UKR,k_17,4
2019,2019_I,external air,FALSE,UKR,k_18_59,111
2019,2019_I,external air,FALSE,UKR,k_60,9
2019,2019_I,external air,FALSE,UKR,m_17,8
2019,2019_I,external air,FALSE,UKR,m_18_59,177
2019,2019_I,external air,FALSE,UZB,k_18_59,1
2019,2019_I,external air,FALSE,UZB,m_18_59,4
2019,2019_I,external air,FALSE,VNM,k_18_59,1
2019,2019_I,external air,FALSE,VNM,m_18_59,3
2019,2019_I,external air,FALSE,VNM,m_60,1
2019,2019_I,external air,FALSE,XXX,m_18_59,1
2019,2019_I,external air,FALSE,ZAF,m_18_59,1
2019,2019_I,external air,TRUE,AZE,m_18_59,1
2019,2019_II,Belarus,FALSE,AFG,k_17,1
2019,2019_II,Belarus,FALSE,AFG,k_18_59,1
2019,2019_II,Belarus,FALSE,ARM,k_18_59,1
2019,2019_II,Belarus,FALSE,ARM,m_17,1
2019,2019_II,Belarus,FALSE,ARM,m_18_59,1
2019,2019_II,Belarus,FALSE,AZE,m_18_59,3
2019,2019_II,Belarus,FALSE,BHR,m_18_59,1
2019,2019_II,Belarus,FALSE,BLR,k_17,17
2019,2019_II,Belarus,FALSE,BLR,k_18_59,177
2019,2019_II,Belarus,FALSE,BLR,k_60,32
2019,2019_II,Belarus,FALSE,BLR,m_17,11
2019,2019_II,Belarus,FALSE,BLR,m_18_59,469
2019,2019_II,Belarus,FALSE,BLR,m_60,8
2019,2019_II,Belarus,FALSE,CHN,k_18_59,1
2019,2019_II,Belarus,FALSE,CHN,m_18_59,1
2019,2019_II,Belarus,FALSE,ECU,m_18_59,1
2019,2019_II,Belarus,FALSE,GEO,m_18_59,7
2019,2019_II,Belarus,FALSE,KAZ,k_18_59,1
2019,2019_II,Belarus,FALSE,KAZ,m_18_59,10
2019,2019_II,Belarus,FALSE,KGZ,m_18_59,5
2019,2019_II,Belarus,FALSE,MDA,k_17,1
2019,2019_II,Belarus,FALSE,MDA,k_60,1
2019,2019_II,Belarus,FALSE,MDA,m_17,1
2019,2019_II,Belarus,FALSE,MDA,m_18_59,2
2019,2019_II,Belarus,FALSE,MNE,m_18_59,1
2019,2019_II,Belarus,FALSE,MNG,m_18_59,5
2019,2019_II,Belarus,FALSE,NPL,m_18_59,1
2019,2019_II,Belarus,FALSE,RUS,k_17,36
2019,2019_II,Belarus,FALSE,RUS,k_18_59,110
2019,2019_II,Belarus,FALSE,RUS,k_60,27
2019,2019_II,Belarus,FALSE,RUS,m_17,43
2019,2019_II,Belarus,FALSE,RUS,m_18_59,132
2019,2019_II,Belarus,FALSE,RUS,m_60,15
2019,2019_II,Belarus,FALSE,SRB,m_18_59,1
2019,2019_II,Belarus,FALSE,TJK,m_18_59,6
2019,2019_II,Belarus,FALSE,UKR,k_17,1
2019,2019_II,Belarus,FALSE,UKR,k_18_59,6
2019,2019_II,Belarus,FALSE,UKR,m_17,1
2019,2019_II,Belarus,FALSE,UKR,m_18_59,16
2019,2019_II,Belarus,FALSE,UZB,k_60,1
2019,2019_II,Belarus,FALSE,UZB,m_18_59,8
2019,2019_II,Belarus,FALSE,XXX,k_18_59,1
2019,2019_II,Russia,FALSE,ARM,m_18_59,1
2019,2019_II,Russia,FALSE,AZE,m_18_59,1
2019,2019_II,Russia,FALSE,ISR,k_60,1
2019,2019_II,Russia,FALSE,ISR,m_18_59,1
2019,2019_II,Russia,FALSE,KAZ,k_18_59,4
2019,2019_II,Russia,FALSE,KGZ,m_18_59,1
2019,2019_II,Russia,FALSE,MKD,m_18_59,1
2019,2019_II,Russia,FALSE,RUS,k_17,2
2019,2019_II,Russia,FALSE,RUS,k_18_59,46
2019,2019_II,Russia,FALSE,RUS,k_60,10
2019,2019_II,Russia,FALSE,RUS,m_17,6
2019,2019_II,Russia,FALSE,RUS,m_18_59,72
2019,2019_II,Russia,FALSE,RUS,m_60,2
2019,2019_II,Russia,FALSE,SRB,m_18_59,1
2019,2019_II,Russia,FALSE,TJK,m_18_59,1
2019,2019_II,Russia,FALSE,UZB,m_18_59,1
2019,2019_II,Ukraine,FALSE,AFG,k_18_59,1
2019,2019_II,Ukraine,FALSE,ARM,k_18_59,1
2019,2019_II,Ukraine,FALSE,ARM,m_18_59,2
2019,2019_II,Ukraine,FALSE,AZE,m_18_59,1
2019,2019_II,Ukraine,FALSE,BGD,m_18_59,1
2019,2019_II,Ukraine,FALSE,BIH,m_18_59,2
2019,2019_II,Ukraine,FALSE,BLR,k_18_59,1
2019,2019_II,Ukraine,FALSE,BLR,m_18_59,8
2019,2019_II,Ukraine,FALSE,CAN,k_18_59,1
2019,2019_II,Ukraine,FALSE,CAN,m_18_59,1
2019,2019_II,Ukraine,FALSE,CHN,m_18_59,1
2019,2019_II,Ukraine,FALSE,CIV,m_18_59,1
2019,2019_II,Ukraine,FALSE,COD,m_18_59,1
2019,2019_II,Ukraine,FALSE,COL,m_18_59,1
2019,2019_II,Ukraine,FALSE,DZA,m_18_59,1
2019,2019_II,Ukraine,FALSE,ECU,k_18_59,1
2019,2019_II,Ukraine,FALSE,GEO,k_17,1
2019,2019_II,Ukraine,FALSE,GEO,k_18_59,2
2019,2019_II,Ukraine,FALSE,GEO,m_18_59,48
2019,2019_II,Ukraine,FALSE,GHA,k_18_59,1
2019,2019_II,Ukraine,FALSE,KAZ,k_18_59,1
2019,2019_II,Ukraine,FALSE,KAZ,m_18_59,3
2019,2019_II,Ukraine,FALSE,KGZ,m_18_59,1
2019,2019_II,Ukraine,FALSE,MDA,k_17,6
2019,2019_II,Ukraine,FALSE,MDA,k_18_59,82
2019,2019_II,Ukraine,FALSE,MDA,k_60,2
2019,2019_II,Ukraine,FALSE,MDA,m_17,2
2019,2019_II,Ukraine,FALSE,MDA,m_18_59,242
2019,2019_II,Ukraine,FALSE,MDA,m_60,2
2019,2019_II,Ukraine,FALSE,RUS,k_18_59,11
2019,2019_II,Ukraine,FALSE,RUS,k_60,1
2019,2019_II,Ukraine,FALSE,RUS,m_18_59,12
2019,2019_II,Ukraine,FALSE,SRB,k_60,1
2019,2019_II,Ukraine,FALSE,SRB,m_18_59,1
2019,2019_II,Ukraine,FALSE,TJK,m_18_59,1
2019,2019_II,Ukraine,FALSE,TUR,k_18_59,1
2019,2019_II,Ukraine,FALSE,TUR,m_18_59,6
2019,2019_II,Ukraine,FALSE,UKR,k_17,13
2019,2019_II,Ukraine,FALSE,UKR,k_18_59,2175
2019,2019_II,Ukraine,FALSE,UKR,k_60,199
2019,2019_II,Ukraine,FALSE,UKR,m_17,21
2019,2019_II,Ukraine,FALSE,UKR,m_18_59,5625
2019,2019_II,Ukraine,FALSE,UKR,m_60,45
2019,2019_II,Ukraine,FALSE,VNM,k_18_59,4
2019,2019_II,Ukraine,FALSE,VNM,m_18_59,1
2019,2019_II,country,FALSE,AFG,k_17,1
2019,2019_II,country,FALSE,AFG,m_18_59,5
2019,2019_II,country,FALSE,AGO,k_18_59,2
2019,2019_II,country,FALSE,AGO,m_18_59,2
2019,2019_II,country,FALSE,ALB,m_18_59,16
2019,2019_II,country,FALSE,ARM,k_17,2
2019,2019_II,country,FALSE,ARM,k_18_59,2
2019,2019_II,country,FALSE,ARM,k_60,2
2019,2019_II,country,FALSE,ARM,m_17,4
2019,2019_II,country,FALSE,ARM,m_18_59,7
2019,2019_II,country,FALSE,AUS,k_18_59,2
2019,2019_II,country,FALSE,AUS,m_18_59,1
2019,2019_II,country,FALSE,AZE,k_18_59,1
2019,2019_II,country,FALSE,AZE,m_18_59,20
2019,2019_II,country,FALSE,BGD,k_18_59,1
2019,2019_II,country,FALSE,BGD,m_18_59,10
2019,2019_II,country,FALSE,BLR,k_17,1
2019,2019_II,country,FALSE,BLR,k_18_59,15
2019,2019_II,country,FALSE,BLR,k_60,5
2019,2019_II,country,FALSE,BLR,m_18_59,66
2019,2019_II,country,FALSE,BLR,m_60,1
2019,2019_II,country,FALSE,BRA,k_18_59,3
2019,2019_II,country,FALSE,BRA,m_18_59,7
2019,2019_II,country,FALSE,CAN,m_18_59,1
2019,2019_II,country,FALSE,CHL,m_18_59,1
2019,2019_II,country,FALSE,CHN,k_17,1
2019,2019_II,country,FALSE,CHN,k_18_59,5
2019,2019_II,country,FALSE,CHN,m_17,1
2019,2019_II,country,FALSE,CHN,m_18_59,16
2019,2019_II,country,FALSE,CMR,k_17,1
2019,2019_II,country,FALSE,CMR,k_18_59,1
2019,2019_II,country,FALSE,CMR,m_18_59,2
2019,2019_II,country,FALSE,COD,m_18_59,2
2019,2019_II,country,FALSE,COG,m_17,1
2019,2019_II,country,FALSE,COG,m_18_59,3
2019,2019_II,country,FALSE,COL,m_18_59,4
2019,2019_II,country,FALSE,CUB,k_17,1
2019,2019_II,country,FALSE,CUB,k_18_59,1
2019,2019_II,country,FALSE,CUB,m_18_59,4
2019,2019_II,country,FALSE,DZA,k_18_59,1
2019,2019_II,country,FALSE,DZA,m_18_59,8
2019,2019_II,country,FALSE,EGY,m_18_59,8
2019,2019_II,country,FALSE,GEO,k_17,8
2019,2019_II,country,FALSE,GEO,k_18_59,47
2019,2019_II,country,FALSE,GEO,m_17,7
2019,2019_II,country,FALSE,GEO,m_18_59,405
2019,2019_II,country,FALSE,GEO,m_60,1
2019,2019_II,country,FALSE,GHA,m_18_59,2
2019,2019_II,country,FALSE,GMB,m_18_59,1
2019,2019_II,country,FALSE,GNQ,m_18_59,1
2019,2019_II,country,FALSE,IDN,k_18_59,5
2019,2019_II,country,FALSE,IND,k_17,1
2019,2019_II,country,FALSE,IND,k_18_59,5
2019,2019_II,country,FALSE,IND,m_17,1
2019,2019_II,country,FALSE,IND,m_18_59,77
2019,2019_II,country,FALSE,IRN,m_18_59,7
2019,2019_II,country,FALSE,IRQ,m_18_59,2
2019,2019_II,country,FALSE,ISR,m_18_59,1
2019,2019_II,country,FALSE,JOR,k_18_59,2
2019,2019_II,country,FALSE,JOR,m_18_59,5
2019,2019_II,country,FALSE,KAZ,k_18_59,7
2019,2019_II,country,FALSE,KAZ,m_18_59,13
2019,2019_II,country,FALSE,KEN,k_18_59,1
2019,2019_II,country,FALSE,KEN,m_18_59,1
2019,2019_II,country,FALSE,KGZ,k_17,2
2019,2019_II,country,FALSE,KGZ,k_18_59,2
2019,2019_II,country,FALSE,KGZ,m_17,3
2019,2019_II,country,FALSE,KGZ,m_18_59,8
2019,2019_II,country,FALSE,KOR,m_18_59,2
2019,2019_II,country,FALSE,LBN,m_18_59,1
2019,2019_II,country,FALSE,LBR,m_18_59,1
2019,2019_II,country,FALSE,LBY,k_18_59,1
2019,2019_II,country,FALSE,LBY,m_18_59,1
2019,2019_II,country,FALSE,LKA,m_18_59,2
2019,2019_II,country,FALSE,MAR,k_18_59,1
2019,2019_II,country,FALSE,MAR,m_18_59,1
2019,2019_II,country,FALSE,MDA,k_18_59,12
2019,2019_II,country,FALSE,MDA,m_17,1
2019,2019_II,country,FALSE,MDA,m_18_59,90
2019,2019_II,country,FALSE,MKD,m_18_59,3
2019,2019_II,country,FALSE,MNE,m_18_59,1
2019,2019_II,country,FALSE,MNG,k_17,1
2019,2019_II,country,FALSE,MNG,k_18_59,2
2019,2019_II,country,FALSE,MNG,k_60,1
2019,2019_II,country,FALSE,MNG,m_17,1
2019,2019_II,country,FALSE,MNG,m_18_59,6
2019,2019_II,country,FALSE,NGA,m_18_59,10
2019,2019_II,country,FALSE,NPL,k_18_59,3
2019,2019_II,country,FALSE,NPL,m_18_59,16
2019,2019_II,country,FALSE,NZL,m_18_59,1
2019,2019_II,country,FALSE,PAK,m_18_59,12
2019,2019_II,country,FALSE,PHL,k_18_59,2
2019,2019_II,country,FALSE,PHL,m_18_59,3
2019,2019_II,country,FALSE,PRY,k_18_59,1
2019,2019_II,country,FALSE,PRY,m_18_59,8
2019,2019_II,country,FALSE,RUS,k_17,25
2019,2019_II,country,FALSE,RUS,k_18_59,29
2019,2019_II,country,FALSE,RUS,k_60,2
2019,2019_II,country,FALSE,RUS,m_17,31
2019,2019_II,country,FALSE,RUS,m_18_59,71
2019,2019_II,country,FALSE,RUS,m_60,1
2019,2019_II,country,FALSE,SAU,k_18_59,1
2019,2019_II,country,FALSE,SAU,m_18_59,5
2019,2019_II,country,FALSE,SEN,k_18_59,1
2019,2019_II,country,FALSE,SEN,m_18_59,1
2019,2019_II,country,FALSE,SRB,m_18_59,5
2019,2019_II,country,FALSE,SWE,m_18_59,1
2019,2019_II,country,FALSE,SYR,k_18_59,1
2019,2019_II,country,FALSE,SYR,m_18_59,9
2019,2019_II,country,FALSE,THA,k_18_59,7
2019,2019_II,country,FALSE,THA,m_18_59,1
2019,2019_II,country,FALSE,TJK,k_17,3
2019,2019_II,country,FALSE,TJK,k_18_59,4
2019,2019_II,country,FALSE,TJK,m_17,3
2019,2019_II,country,FALSE,TJK,m_18_59,34
2019,2019_II,country,FALSE,TKM,k_18_59,1
2019,2019_II,country,FALSE,TKM,m_18_59,1
2019,2019_II,country,FALSE,TUN,m_18_59,11
2019,2019_II,country,FALSE,TUR,k_18_59,3
2019,2019_II,country,FALSE,TUR,m_18_59,24
2019,2019_II,country,FALSE,TWN,m_18_59,2
2019,2019_II,country,FALSE,UGA,m_18_59,2
2019,2019_II,country,FALSE,UKR,k_17,30
2019,2019_II,country,FALSE,UKR,k_18_59,501
2019,2019_II,country,FALSE,UKR,k_60,69
2019,2019_II,country,FALSE,UKR,m_17,25
2019,2019_II,country,FALSE,UKR,m_18_59,1516
2019,2019_II,country,FALSE,UKR,m_60,4
2019,2019_II,country,FALSE,UNK,k_17,1
2019,2019_II,country,FALSE,UNK,m_18_59,2
2019,2019_II,country,FALSE,USA,k_18_59,3
2019,2019_II,country,FALSE,USA,k_60,1
2019,2019_II,country,FALSE,USA,m_17,3
2019,2019_II,country,FALSE,USA,m_18_59,2
2019,2019_II,country,FALSE,UZB,k_18_59,2
2019,2019_II,country,FALSE,UZB,k_60,1
2019,2019_II,country,FALSE,UZB,m_18_59,29
2019,2019_II,country,FALSE,VEN,k_18_59,1
2019,2019_II,country,FALSE,VEN,m_18_59,1
2019,2019_II,country,FALSE,VNM,k_18_59,13
2019,2019_II,country,FALSE,VNM,k_60,2
2019,2019_II,country,FALSE,VNM,m_17,1
2019,2019_II,country,FALSE,VNM,m_18_59,57
2019,2019_II,country,FALSE,VNM,m_60,1
2019,2019_II,country,FALSE,XXX,m_18_59,3
2019,2019_II,country,FALSE,YEM,m_18_59,1
2019,2019_II,country,FALSE,ZAF,m_18_59,3
2019,2019_II,country,FALSE,ZWE,k_18_59,1
2019,2019_II,country,FALSE,ZWE,m_18_59,8
2019,2019_II,country,TRUE,AFG,m_18_59,1
2019,2019_II,country,TRUE,BLR,m_18_59,1
2019,2019_II,country,TRUE,GEO,m_18_59,4
2019,2019_II,country,TRUE,IRQ,m_18_59,1
2019,2019_II,country,TRUE,ISR,k_18_59,2
2019,2019_II,country,TRUE,ISR,m_18_59,2
2019,2019_II,country,TRUE,MDA,m_18_59,2
2019,2019_II,country,TRUE,RUS,k_17,1
2019,2019_II,country,TRUE,RUS,k_18_59,1
2019,2019_II,country,TRUE,RUS,m_18_59,6
2019,2019_II,country,TRUE,SOM,m_18_59,1
2019,2019_II,country,TRUE,TKM,m_18_59,1
2019,2019_II,country,TRUE,UKR,k_18_59,2
2019,2019_II,country,TRUE,UKR,k_60,1
2019,2019_II,country,TRUE,UKR,m_18_59,42
2019,2019_II,country,TRUE,VEN,k_18_59,2
2019,2019_II,country,TRUE,VNM,m_18_59,1
2019,2019_II,external air,FALSE,ALB,k_17,1
2019,2019_II,external air,FALSE,ALB,k_18_59,1
2019,2019_II,external air,FALSE,ALB,m_18_59,15
2019,2019_II,external air,FALSE,ARM,k_18_59,2
2019,2019_II,external air,FALSE,ARM,k_60,3
2019,2019_II,external air,FALSE,ARM,m_18_59,1
2019,2019_II,external air,FALSE,AUS,k_18_59,3
2019,2019_II,external air,FALSE,AUS,m_18_59,5
2019,2019_II,external air,FALSE,AZE,k_18_59,2
2019,2019_II,external air,FALSE,AZE,k_60,1
2019,2019_II,external air,FALSE,AZE,m_17,2
2019,2019_II,external air,FALSE,AZE,m_18_59,4
2019,2019_II,external air,FALSE,BLR,k_18_59,2
2019,2019_II,external air,FALSE,BLR,m_18_59,3
2019,2019_II,external air,FALSE,BRA,k_18_59,3
2019,2019_II,external air,FALSE,BRA,m_18_59,1
2019,2019_II,external air,FALSE,CAN,k_18_59,9
2019,2019_II,external air,FALSE,CAN,k_60,1
2019,2019_II,external air,FALSE,CAN,m_18_59,5
2019,2019_II,external air,FALSE,CHN,k_18_59,25
2019,2019_II,external air,FALSE,CHN,m_18_59,31
2019,2019_II,external air,FALSE,COG,m_18_59,1
2019,2019_II,external air,FALSE,EGY,k_18_59,2
2019,2019_II,external air,FALSE,EGY,m_18_59,3
2019,2019_II,external air,FALSE,ETH,m_18_59,1
2019,2019_II,external air,FALSE,GEO,k_17,2
2019,2019_II,external air,FALSE,GEO,k_18_59,27
2019,2019_II,external air,FALSE,GEO,m_17,2
2019,2019_II,external air,FALSE,GEO,m_18_59,249
2019,2019_II,external air,FALSE,IDN,m_18_59,1
2019,2019_II,external air,FALSE,IND,k_17,1
2019,2019_II,external air,FALSE,IND,k_18_59,5
2019,2019_II,external air,FALSE,IND,m_18_59,24
2019,2019_II,external air,FALSE,IRN,m_18_59,2
2019,2019_II,external air,FALSE,IRQ,m_18_59,2
2019,2019_II,external air,FALSE,IRQ,m_60,1
2019,2019_II,external air,FALSE,ISR,m_18_59,1
2019,2019_II,external air,FALSE,JOR,k_17,1
2019,2019_II,external air,FALSE,JOR,k_18_59,6
2019,2019_II,external air,FALSE,JOR,k_60,1
2019,2019_II,external air,FALSE,JOR,m_18_59,6
2019,2019_II,external air,FALSE,KAZ,k_18_59,4
2019,2019_II,external air,FALSE,KAZ,k_60,2
2019,2019_II,external air,FALSE,KAZ,m_17,3
2019,2019_II,external air,FALSE,KAZ,m_18_59,13
2019,2019_II,external air,FALSE,KEN,k_18_59,2
2019,2019_II,external air,FALSE,KEN,m_18_59,2
2019,2019_II,external air,FALSE,KEN,m_60,1
2019,2019_II,external air,FALSE,KGZ,m_18_59,2
2019,2019_II,external air,FALSE,KWT,m_18_59,1
2019,2019_II,external air,FALSE,LBN,m_18_59,1
2019,2019_II,external air,FALSE,LBY,k_18_59,1
2019,2019_II,external air,FALSE,LBY,m_18_59,1
2019,2019_II,external air,FALSE,LKA,k_18_59,1
2019,2019_II,external air,FALSE,MAR,k_18_59,1
2019,2019_II,external air,FALSE,MDA,k_18_59,8
2019,2019_II,external air,FALSE,MDA,m_18_59,19
2019,2019_II,external air,FALSE,MEX,m_18_59,1
2019,2019_II,external air,FALSE,MKD,m_18_59,3
2019,2019_II,external air,FALSE,MNE,k_18_59,1
2019,2019_II,external air,FALSE,MNE,m_18_59,4
2019,2019_II,external air,FALSE,MNG,k_18_59,1
2019,2019_II,external air,FALSE,MNG,m_18_59,1
2019,2019_II,external air,FALSE,MUS,m_18_59,1
