year,period,same_year,citizenship,sex_age,count
2023,2023_I,FALSE,GTM,m_18_59,2
2023,2023_I,FALSE,IDN,m_18_59,2
2023,2023_I,FALSE,IND,k_18_59,2
2023,2023_I,FALSE,IND,m_18_59,41
2023,2023_I,FALSE,IRN,m_18_59,4
2023,2023_I,FALSE,IRQ,m_18_59,10
2023,2023_I,FALSE,ITA,m_60,1
2023,2023_I,FALSE,JAM,m_18_59,1
2023,2023_I,FALSE,JOR,m_18_59,1
2023,2023_I,FALSE,KAZ,k_18_59,1
2023,2023_I,FALSE,KAZ,m_18_59,10
2023,2023_I,FALSE,KEN,m_18_59,5
2023,2023_I,FALSE,KGZ,k_18_59,1
2023,2023_I,FALSE,KGZ,m_18_59,12
2023,2023_I,FALSE,LKA,m_18_59,1
2023,2023_I,FALSE,MAR,m_18_59,7
2023,2023_I,FALSE,MDA,k_18_59,20
2023,2023_I,FALSE,MDA,m_17,3
2023,2023_I,FALSE,MDA,m_18_59,111
2023,2023_I,FALSE,MKD,m_18_59,1
2023,2023_I,FALSE,MLI,m_18_59,1
2023,2023_I,FALSE,MNG,k_18_59,2
2023,2023_I,FALSE,NGA,k_18_59,8
2023,2023_I,FALSE,NGA,m_18_59,20
2023,2023_I,FALSE,NPL,k_18_59,2
2023,2023_I,FALSE,NPL,m_18_59,12
2023,2023_I,FALSE,PAK,m_18_59,8
2023,2023_I,FALSE,PHL,m_18_59,4
2023,2023_I,FALSE,PSE,m_18_59,1
2023,2023_I,FALSE,ROU,m_18_59,1
2023,2023_I,FALSE,RUS,k_17,6
2023,2023_I,FALSE,RUS,k_18_59,10
2023,2023_I,FALSE,RUS,k_60,3
2023,2023_I,FALSE,RUS,m_17,4
2023,2023_I,FALSE,RUS,m_18_59,43
2023,2023_I,FALSE,RUS,m_60,1
2023,2023_I,FALSE,RWA,m_18_59,7
2023,2023_I,FALSE,SDN,m_18_59,2
2023,2023_I,FALSE,SEN,m_18_59,2
2023,2023_I,FALSE,SRB,m_18_59,3
2023,2023_I,FALSE,SYR,k_60,1
2023,2023_I,FALSE,SYR,m_18_59,12
2023,2023_I,FALSE,TCD,m_18_59,1
2023,2023_I,FALSE,TGO,m_18_59,1
2023,2023_I,FALSE,TJK,k_18_59,1
2023,2023_I,FALSE,TJK,m_18_59,35
2023,2023_I,FALSE,TKM,m_18_59,69
2023,2023_I,FALSE,TUN,m_18_59,9
2023,2023_I,FALSE,TUR,k_18_59,1
2023,2023_I,FALSE,TUR,m_18_59,29
2023,2023_I,FALSE,TWN,m_18_59,1
2023,2023_I,FALSE,TZA,m_18_59,1
2023,2023_I,FALSE,UKR,k_18_59,35
2023,2023_I,FALSE,UKR,k_60,1
2023,2023_I,FALSE,UKR,m_17,4
2023,2023_I,FALSE,UKR,m_18_59,326
2023,2023_I,FALSE,UKR,m_60,1
2023,2023_I,FALSE,UNK,m_17,1
2023,2023_I,FALSE,UNK,m_18_59,1
2023,2023_I,FALSE,USA,m_18_59,2
2023,2023_I,FALSE,UZB,m_18_59,102
2023,2023_I,FALSE,VEN,k_18_59,1
2023,2023_I,FALSE,VNM,k_17,1
2023,2023_I,FALSE,VNM,k_18_59,8
2023,2023_I,FALSE,VNM,k_60,2
2023,2023_I,FALSE,VNM,m_17,1
2023,2023_I,FALSE,VNM,m_18_59,35
2023,2023_I,FALSE,XXX,k_60,1
2023,2023_I,FALSE,XXX,m_18_59,2
2023,2023_I,FALSE,YEM,m_18_59,4
2023,2023_I,FALSE,ZAF,m_18_59,1
2023,2023_I,FALSE,ZWE,k_18_59,1
2023,2023_I,FALSE,ZWE,m_18_59,7
2023,2023_I,TRUE,AZE,m_18_59,1
2023,2023_I,TRUE,EGY,m_18_59,2
2023,2023_I,TRUE,ETH,m_18_59,1
2023,2023_I,TRUE,GEO,m_18_59,9
2023,2023_I,TRUE,KAZ,m_18_59,1
2023,2023_I,TRUE,SEN,m_18_59,1
2023,2023_I,TRUE,SOM,k_17,1
2023,2023_I,TRUE,TKM,m_18_59,1
2023,2023_I,TRUE,UKR,k_18_59,1
2023,2023_I,TRUE,UKR,m_18_59,27
2023,2023_I,TRUE,UZB,m_18_59,3
2023,2023_II,FALSE,AFG,m_18_59,4
2023,2023_II,FALSE,AGO,m_18_59,1
2023,2023_II,FALSE,ALB,m_18_59,5
2023,2023_II,FALSE,ARG,k_17,2
2023,2023_II,FALSE,ARG,k_18_59,1
2023,2023_II,FALSE,ARG,m_17,1
2023,2023_II,FALSE,ARG,m_18_59,10
2023,2023_II,FALSE,ARM,k_17,2
2023,2023_II,FALSE,ARM,k_18_59,3
2023,2023_II,FALSE,ARM,k_60,1
2023,2023_II,FALSE,ARM,m_17,1
2023,2023_II,FALSE,ARM,m_18_59,15
2023,2023_II,FALSE,ARM,m_60,1
2023,2023_II,FALSE,AUS,m_18_59,3
2023,2023_II,FALSE,AZE,k_17,1
2023,2023_II,FALSE,AZE,k_18_59,3
2023,2023_II,FALSE,AZE,m_17,1
2023,2023_II,FALSE,AZE,m_18_59,47
2023,2023_II,FALSE,BEN,m_18_59,1
2023,2023_II,FALSE,BFA,m_18_59,1
2023,2023_II,FALSE,BGD,m_18_59,13
2023,2023_II,FALSE,BIH,m_18_59,2
2023,2023_II,FALSE,BLR,k_18_59,41
2023,2023_II,FALSE,BLR,k_60,6
2023,2023_II,FALSE,BLR,m_17,5
2023,2023_II,FALSE,BLR,m_18_59,175
2023,2023_II,FALSE,BLR,m_60,2
2023,2023_II,FALSE,BRA,k_18_59,1
2023,2023_II,FALSE,BRA,m_18_59,4
2023,2023_II,FALSE,CAN,m_17,1
2023,2023_II,FALSE,CHL,k_18_59,1
2023,2023_II,FALSE,CHL,m_18_59,1
2023,2023_II,FALSE,CHN,k_17,1
2023,2023_II,FALSE,CHN,k_18_59,4
2023,2023_II,FALSE,CHN,k_60,3
2023,2023_II,FALSE,CHN,m_17,1
2023,2023_II,FALSE,CHN,m_18_59,12
2023,2023_II,FALSE,CMR,k_18_59,1
2023,2023_II,FALSE,CMR,m_17,2
2023,2023_II,FALSE,CMR,m_18_59,4
2023,2023_II,FALSE,COD,k_18_59,1
2023,2023_II,FALSE,COD,m_18_59,3
2023,2023_II,FALSE,COG,m_18_59,1
2023,2023_II,FALSE,COL,k_18_59,30
2023,2023_II,FALSE,COL,m_17,2
2023,2023_II,FALSE,COL,m_18_59,82
2023,2023_II,FALSE,CUB,k_17,1
2023,2023_II,FALSE,CUB,k_18_59,1
2023,2023_II,FALSE,CUB,m_17,1
2023,2023_II,FALSE,CUB,m_18_59,4
2023,2023_II,FALSE,DZA,m_18_59,9
2023,2023_II,FALSE,DZA,m_60,1
2023,2023_II,FALSE,ECU,m_18_59,1
2023,2023_II,FALSE,EGY,m_18_59,10
2023,2023_II,FALSE,ETH,k_18_59,1
2023,2023_II,FALSE,ETH,m_18_59,1
2023,2023_II,FALSE,GBR,m_18_59,3
2023,2023_II,FALSE,GEO,k_17,9
2023,2023_II,FALSE,GEO,k_18_59,52
2023,2023_II,FALSE,GEO,k_60,2
2023,2023_II,FALSE,GEO,m_17,6
2023,2023_II,FALSE,GEO,m_18_59,651
2023,2023_II,FALSE,GHA,m_18_59,3
2023,2023_II,FALSE,GIN,m_18_59,1
2023,2023_II,FALSE,GMB,m_18_59,3
2023,2023_II,FALSE,GNB,m_18_59,1
2023,2023_II,FALSE,GTM,k_18_59,1
2023,2023_II,FALSE,HKG,m_18_59,1
2023,2023_II,FALSE,IDN,k_18_59,3
2023,2023_II,FALSE,IDN,m_18_59,26
2023,2023_II,FALSE,IND,k_18_59,3
2023,2023_II,FALSE,IND,m_18_59,99
2023,2023_II,FALSE,IRN,m_18_59,4
2023,2023_II,FALSE,IRQ,k_17,1
2023,2023_II,FALSE,IRQ,k_18_59,1
2023,2023_II,FALSE,IRQ,m_17,2
2023,2023_II,FALSE,IRQ,m_18_59,6
2023,2023_II,FALSE,ISR,m_18_59,1
2023,2023_II,FALSE,ITA,m_60,1
2023,2023_II,FALSE,JPN,m_18_59,1
2023,2023_II,FALSE,KAZ,k_17,2
2023,2023_II,FALSE,KAZ,k_18_59,7
2023,2023_II,FALSE,KAZ,m_17,1
2023,2023_II,FALSE,KAZ,m_18_59,13
2023,2023_II,FALSE,KAZ,m_60,1
2023,2023_II,FALSE,KEN,k_18_59,3
2023,2023_II,FALSE,KEN,m_18_59,9
2023,2023_II,FALSE,KGZ,k_17,2
2023,2023_II,FALSE,KGZ,k_18_59,3
2023,2023_II,FALSE,KGZ,m_17,3
2023,2023_II,FALSE,KGZ,m_18_59,18
2023,2023_II,FALSE,KOSOVO,m_18_59,1
2023,2023_II,FALSE,LBN,k_18_59,1
2023,2023_II,FALSE,LBN,m_18_59,1
2023,2023_II,FALSE,LBR,m_18_59,1
2023,2023_II,FALSE,LBY,m_18_59,1
2023,2023_II,FALSE,LKA,m_18_59,4
2023,2023_II,FALSE,MAR,k_18_59,2
2023,2023_II,FALSE,MAR,m_18_59,13
2023,2023_II,FALSE,MDA,k_18_59,24
2023,2023_II,FALSE,MDA,m_17,1
2023,2023_II,FALSE,MDA,m_18_59,172
2023,2023_II,FALSE,MDA,m_60,1
2023,2023_II,FALSE,MEX,m_18_59,2
2023,2023_II,FALSE,MKD,m_18_59,1
2023,2023_II,FALSE,MNG,k_18_59,2
2023,2023_II,FALSE,MNG,m_18_59,3
2023,2023_II,FALSE,MUS,k_18_59,1
2023,2023_II,FALSE,NAM,k_18_59,1
2023,2023_II,FALSE,NGA,k_18_59,4
2023,2023_II,FALSE,NGA,m_18_59,28
2023,2023_II,FALSE,NIC,m_18_59,1
2023,2023_II,FALSE,NLD,m_18_59,1
2023,2023_II,FALSE,NPL,k_18_59,1
2023,2023_II,FALSE,NPL,m_18_59,14
2023,2023_II,FALSE,NZL,m_18_59,1
2023,2023_II,FALSE,PAK,m_18_59,13
2023,2023_II,FALSE,PER,k_18_59,1
2023,2023_II,FALSE,PER,m_18_59,2
2023,2023_II,FALSE,PHL,k_18_59,10
2023,2023_II,FALSE,PHL,m_18_59,15
2023,2023_II,FALSE,RUS,k_17,36
2023,2023_II,FALSE,RUS,k_18_59,51
2023,2023_II,FALSE,RUS,k_60,3
2023,2023_II,FALSE,RUS,m_17,45
2023,2023_II,FALSE,RUS,m_18_59,82
2023,2023_II,FALSE,RUS,m_60,1
2023,2023_II,FALSE,RWA,k_18_59,3
2023,2023_II,FALSE,RWA,m_18_59,9
2023,2023_II,FALSE,SAU,m_18_59,3
2023,2023_II,FALSE,SDN,k_18_59,1
2023,2023_II,FALSE,SDN,m_18_59,1
2023,2023_II,FALSE,SEN,m_18_59,2
2023,2023_II,FALSE,SOM,m_18_59,1
2023,2023_II,FALSE,SRB,m_18_59,3
2023,2023_II,FALSE,SVK,m_18_59,1
2023,2023_II,FALSE,SYR,k_18_59,2
2023,2023_II,FALSE,SYR,m_17,1
2023,2023_II,FALSE,SYR,m_18_59,11
2023,2023_II,FALSE,THA,k_18_59,7
2023,2023_II,FALSE,TJK,k_17,1
2023,2023_II,FALSE,TJK,k_18_59,3
2023,2023_II,FALSE,TJK,m_17,2
2023,2023_II,FALSE,TJK,m_18_59,56
2023,2023_II,FALSE,TKM,k_18_59,4
2023,2023_II,FALSE,TKM,m_18_59,98
2023,2023_II,FALSE,TUN,m_18_59,5
2023,2023_II,FALSE,TUR,k_18_59,4
2023,2023_II,FALSE,TUR,m_18_59,57
2023,2023_II,FALSE,TWN,m_18_59,1
2023,2023_II,FALSE,TZA,k_18_59,3
2023,2023_II,FALSE,TZA,m_18_59,2
2023,2023_II,FALSE,UGA,k_18_59,1
2023,2023_II,FALSE,UGA,m_18_59,3
2023,2023_II,FALSE,UKR,k_18_59,39
2023,2023_II,FALSE,UKR,k_60,4
2023,2023_II,FALSE,UKR,m_17,2
2023,2023_II,FALSE,UKR,m_18_59,225
2023,2023_II,FALSE,UKR,m_60,4
2023,2023_II,FALSE,URY,k_18_59,1
2023,2023_II,FALSE,URY,m_17,1
2023,2023_II,FALSE,USA,k_18_59,1
2023,2023_II,FALSE,USA,m_18_59,1
2023,2023_II,FALSE,UZB,k_18_59,5
2023,2023_II,FALSE,UZB,m_17,1
2023,2023_II,FALSE,UZB,m_18_59,151
2023,2023_II,FALSE,VEN,m_18_59,1
2023,2023_II,FALSE,VNM,k_17,2
2023,2023_II,FALSE,VNM,k_18_59,11
2023,2023_II,FALSE,VNM,k_60,1
2023,2023_II,FALSE,VNM,m_17,1
2023,2023_II,FALSE,VNM,m_18_59,44
2023,2023_II,FALSE,XXX,m_18_59,9
2023,2023_II,FALSE,YEM,m_18_59,2
2023,2023_II,FALSE,ZAF,m_18_59,5
2023,2023_II,FALSE,ZMB,m_18_59,5
2023,2023_II,FALSE,ZWE,k_18_59,21
2023,2023_II,FALSE,ZWE,k_60,1
2023,2023_II,FALSE,ZWE,m_18_59,30
2023,2023_II,TRUE,AZE,m_18_59,2
2023,2023_II,TRUE,BIH,m_18_59,1
2023,2023_II,TRUE,BLR,m_18_59,8
2023,2023_II,TRUE,CHN,k_60,1
2023,2023_II,TRUE,COL,k_18_59,1
2023,2023_II,TRUE,COL,m_18_59,1
2023,2023_II,TRUE,GEO,m_18_59,35
2023,2023_II,TRUE,IND,m_18_59,1
2023,2023_II,TRUE,KAZ,m_18_59,1
2023,2023_II,TRUE,KGZ,m_18_59,1
2023,2023_II,TRUE,LKA,m_18_59,1
2023,2023_II,TRUE,LVA,m_18_59,1
2023,2023_II,TRUE,MDA,k_18_59,1
2023,2023_II,TRUE,MDA,m_18_59,4
2023,2023_II,TRUE,NLD,m_18_59,1
2023,2023_II,TRUE,RUS,k_18_59,1
2023,2023_II,TRUE,RUS,m_18_59,1
2023,2023_II,TRUE,TJK,m_18_59,8
2023,2023_II,TRUE,TKM,m_18_59,8
2023,2023_II,TRUE,TUN,m_18_59,1
2023,2023_II,TRUE,UKR,k_18_59,3
2023,2023_II,TRUE,UKR,m_18_59,23
2023,2023_II,TRUE,UKR,m_60,1
2023,2023_II,TRUE,UNK,m_18_59,1
2023,2023_II,TRUE,UZB,m_18_59,10
2023,2023_II,TRUE,VNM,m_18_59,2
2023,2023_II,TRUE,XXX,m_18_59,1
2023,2023_II,TRUE,YEM,m_18_59,1
2023,2023_II,TRUE,ZAF,m_18_59,1
2024,2024_I,FALSE,AFG,m_18_59,14
2024,2024_I,FALSE,AGO,m_18_59,1
2024,2024_I,FALSE,ALB,m_18_59,5
2024,2024_I,FALSE,ARE,m_18_59,1
2024,2024_I,FALSE,ARG,k_18_59,2
2024,2024_I,FALSE,ARG,m_18_59,19
2024,2024_I,FALSE,ARM,k_17,3
2024,2024_I,FALSE,ARM,k_18_59,6
2024,2024_I,FALSE,ARM,k_60,1
2024,2024_I,FALSE,ARM,m_17,1
2024,2024_I,FALSE,ARM,m_18_59,21
2024,2024_I,FALSE,ARM,m_60,1
2024,2024_I,FALSE,AZE,k_17,1
2024,2024_I,FALSE,AZE,k_18_59,6
2024,2024_I,FALSE,AZE,m_18_59,51
2024,2024_I,FALSE,BDI,m_18_59,1
2024,2024_I,FALSE,BFA,m_18_59,1
2024,2024_I,FALSE,BGD,k_17,2
2024,2024_I,FALSE,BGD,k_18_59,1
2024,2024_I,FALSE,BGD,m_18_59,40
2024,2024_I,FALSE,BLR,k_17,2
2024,2024_I,FALSE,BLR,k_18_59,53
2024,2024_I,FALSE,BLR,k_60,2
2024,2024_I,FALSE,BLR,m_17,5
2024,2024_I,FALSE,BLR,m_18_59,201
2024,2024_I,FALSE,BLR,m_60,2
2024,2024_I,FALSE,BRA,k_18_59,3
2024,2024_I,FALSE,BRA,m_18_59,3
2024,2024_I,FALSE,CHN,k_18_59,4
2024,2024_I,FALSE,CHN,m_17,1
2024,2024_I,FALSE,CHN,m_18_59,15
2024,2024_I,FALSE,CIV,m_18_59,1
2024,2024_I,FALSE,CMR,k_18_59,2
2024,2024_I,FALSE,CMR,m_17,1
2024,2024_I,FALSE,CMR,m_18_59,7
2024,2024_I,FALSE,COG,k_18_59,1
2024,2024_I,FALSE,COG,m_18_59,2
2024,2024_I,FALSE,COL,k_17,2
2024,2024_I,FALSE,COL,k_18_59,35
2024,2024_I,FALSE,COL,m_17,1
2024,2024_I,FALSE,COL,m_18_59,89
2024,2024_I,FALSE,CUB,k_18_59,1
2024,2024_I,FALSE,CUB,m_18_59,2
2024,2024_I,FALSE,CUB,m_60,1
2024,2024_I,FALSE,DZA,m_18_59,15
2024,2024_I,FALSE,ECU,m_18_59,1
2024,2024_I,FALSE,EGY,k_18_59,1
2024,2024_I,FALSE,EGY,m_18_59,29
2024,2024_I,FALSE,ETH,k_18_59,2
2024,2024_I,FALSE,ETH,m_18_59,8
2024,2024_I,FALSE,GBR,k_18_59,2
2024,2024_I,FALSE,GBR,m_18_59,5
2024,2024_I,FALSE,GEO,k_17,6
2024,2024_I,FALSE,GEO,k_18_59,54
2024,2024_I,FALSE,GEO,k_60,2
2024,2024_I,FALSE,GEO,m_17,18
2024,2024_I,FALSE,GEO,m_18_59,626
2024,2024_I,FALSE,GEO,m_60,4
2024,2024_I,FALSE,GHA,m_18_59,6
2024,2024_I,FALSE,GIN,m_18_59,3
2024,2024_I,FALSE,GTM,k_18_59,1
2024,2024_I,FALSE,HND,m_18_59,1
2024,2024_I,FALSE,IDN,k_18_59,19
2024,2024_I,FALSE,IDN,m_18_59,88
2024,2024_I,FALSE,IND,k_18_59,9
2024,2024_I,FALSE,IND,m_17,1
2024,2024_I,FALSE,IND,m_18_59,147
2024,2024_I,FALSE,IRN,k_18_59,1
2024,2024_I,FALSE,IRN,m_18_59,3
2024,2024_I,FALSE,IRQ,m_18_59,8
2024,2024_I,FALSE,ISR,m_18_59,3
2024,2024_I,FALSE,JOR,m_18_59,2
2024,2024_I,FALSE,JPN,m_18_59,3
2024,2024_I,FALSE,KAZ,k_18_59,6
2024,2024_I,FALSE,KAZ,m_18_59,18
2024,2024_I,FALSE,KEN,m_18_59,3
2024,2024_I,FALSE,KGZ,k_17,1
2024,2024_I,FALSE,KGZ,k_18_59,4
2024,2024_I,FALSE,KGZ,m_17,1
2024,2024_I,FALSE,KGZ,m_18_59,37
2024,2024_I,FALSE,LBN,m_18_59,2
2024,2024_I,FALSE,LBY,m_18_59,2
2024,2024_I,FALSE,LKA,m_18_59,4
2024,2024_I,FALSE,MAR,k_18_59,2
2024,2024_I,FALSE,MAR,m_18_59,15
2024,2024_I,FALSE,MDA,k_17,4
2024,2024_I,FALSE,MDA,k_18_59,45
2024,2024_I,FALSE,MDA,m_17,3
2024,2024_I,FALSE,MDA,m_18_59,210
2024,2024_I,FALSE,MDA,m_60,1
2024,2024_I,FALSE,MEX,k_18_59,1
2024,2024_I,FALSE,MEX,m_18_59,3
2024,2024_I,FALSE,MKD,m_18_59,2
2024,2024_I,FALSE,MNG,k_18_59,1
2024,2024_I,FALSE,MNG,m_18_59,6
2024,2024_I,FALSE,MYS,k_18_59,1
2024,2024_I,FALSE,NGA,k_17,1
2024,2024_I,FALSE,NGA,k_18_59,6
2024,2024_I,FALSE,NGA,m_18_59,18
2024,2024_I,FALSE,NIC,m_18_59,1
2024,2024_I,FALSE,NPL,k_17,1
2024,2024_I,FALSE,NPL,k_18_59,3
2024,2024_I,FALSE,NPL,m_17,1
2024,2024_I,FALSE,NPL,m_18_59,33
2024,2024_I,FALSE,PAK,k_18_59,2
2024,2024_I,FALSE,PAK,m_18_59,15
2024,2024_I,FALSE,PER,k_18_59,1
2024,2024_I,FALSE,PER,m_18_59,6
2024,2024_I,FALSE,PHL,k_17,1
2024,2024_I,FALSE,PHL,k_18_59,30
2024,2024_I,FALSE,PHL,m_17,1
2024,2024_I,FALSE,PHL,m_18_59,57
2024,2024_I,FALSE,PRY,m_18_59,5
2024,2024_I,FALSE,PSE,m_18_59,1
2024,2024_I,FALSE,RKS,m_18_59,3
2024,2024_I,FALSE,RUS,k_17,21
2024,2024_I,FALSE,RUS,k_18_59,42
2024,2024_I,FALSE,RUS,k_60,4
2024,2024_I,FALSE,RUS,m_17,13
2024,2024_I,FALSE,RUS,m_18_59,94
2024,2024_I,FALSE,RUS,m_60,3
2024,2024_I,FALSE,RWA,k_18_59,1
2024,2024_I,FALSE,RWA,m_18_59,7
2024,2024_I,FALSE,SDN,m_18_59,4
2024,2024_I,FALSE,SOM,m_18_59,1
2024,2024_I,FALSE,SRB,k_18_59,1
2024,2024_I,FALSE,SRB,m_18_59,3
2024,2024_I,FALSE,SWZ,m_18_59,1
2024,2024_I,FALSE,SYR,m_17,1
2024,2024_I,FALSE,SYR,m_18_59,10
2024,2024_I,FALSE,THA,k_18_59,9
2024,2024_I,FALSE,THA,m_17,1
2024,2024_I,FALSE,THA,m_18_59,1
2024,2024_I,FALSE,TJK,k_17,2
2024,2024_I,FALSE,TJK,k_18_59,4
2024,2024_I,FALSE,TJK,m_17,2
2024,2024_I,FALSE,TJK,m_18_59,62
2024,2024_I,FALSE,TKM,k_18_59,7
2024,2024_I,FALSE,TKM,m_18_59,79
2024,2024_I,FALSE,TUN,m_18_59,12
2024,2024_I,FALSE,TUR,k_18_59,5
2024,2024_I,FALSE,TUR,m_17,2
2024,2024_I,FALSE,TUR,m_18_59,72
2024,2024_I,FALSE,TZA,k_18_59,1
2024,2024_I,FALSE,UGA,k_18_59,3
2024,2024_I,FALSE,UGA,m_18_59,5
2024,2024_I,FALSE,UKR,k_17,1
2024,2024_I,FALSE,UKR,k_18_59,24
2024,2024_I,FALSE,UKR,k_60,2
2024,2024_I,FALSE,UKR,m_18_59,306
2024,2024_I,FALSE,UKR,m_60,1
2024,2024_I,FALSE,UNK,m_18_59,1
2024,2024_I,FALSE,USA,k_18_59,1
2024,2024_I,FALSE,USA,m_18_59,2
2024,2024_I,FALSE,USA,m_60,1
2024,2024_I,FALSE,UZB,k_18_59,3
2024,2024_I,FALSE,UZB,m_17,1
2024,2024_I,FALSE,UZB,m_18_59,178
2024,2024_I,FALSE,VEN,k_17,2
2024,2024_I,FALSE,VEN,k_18_59,3
2024,2024_I,FALSE,VEN,m_18_59,3
2024,2024_I,FALSE,VNM,k_17,1
2024,2024_I,FALSE,VNM,k_18_59,16
2024,2024_I,FALSE,VNM,k_60,3
2024,2024_I,FALSE,VNM,m_17,1
2024,2024_I,FALSE,VNM,m_18_59,45
2024,2024_I,FALSE,XXX,m_18_59,4
2024,2024_I,FALSE,YEM,m_18_59,2
2024,2024_I,FALSE,ZAF,m_18_59,3
2024,2024_I,FALSE,ZMB,k_18_59,1
2024,2024_I,FALSE,ZMB,m_18_59,1
2024,2024_I,FALSE,ZWE,k_17,1
2024,2024_I,FALSE,ZWE,k_18_59,8
2024,2024_I,FALSE,ZWE,m_18_59,24
2024,2024_I,TRUE,BLR,m_18_59,5
2024,2024_I,TRUE,EGY,m_18_59,1
2024,2024_I,TRUE,GEO,m_18_59,12
2024,2024_I,TRUE,IND,m_18_59,1
2024,2024_I,TRUE,MDA,m_18_59,6
2024,2024_I,TRUE,RUS,k_18_59,1
2024,2024_I,TRUE,RUS,m_18_59,3
2024,2024_I,TRUE,SYR,m_18_59,1
2024,2024_I,TRUE,UKR,k_18_59,1
2024,2024_I,TRUE,UKR,m_18_59,9
2024,2024_I,TRUE,UZB,m_18_59,2
2024,2024_II,FALSE,AFG,k_17,1
2024,2024_II,FALSE,AFG,k_18_59,1
2024,2024_II,FALSE,AFG,m_18_59,3
2024,2024_II,FALSE,AGO,k_18_59,2
2024,2024_II,FALSE,AGO,m_18_59,3
2024,2024_II,FALSE,ALB,m_18_59,5
2024,2024_II,FALSE,ARG,k_18_59,1
2024,2024_II,FALSE,ARG,m_17,2
2024,2024_II,FALSE,ARG,m_18_59,18
2024,2024_II,FALSE,ARM,k_17,1
2024,2024_II,FALSE,ARM,k_18_59,2
2024,2024_II,FALSE,ARM,k_60,1
2024,2024_II,FALSE,ARM,m_18_59,16
2024,2024_II,FALSE,ARM,m_60,3
2024,2024_II,FALSE,AUS,m_18_59,1
2024,2024_II,FALSE,AZE,k_17,2
2024,2024_II,FALSE,AZE,k_18_59,3
2024,2024_II,FALSE,AZE,m_17,3
2024,2024_II,FALSE,AZE,m_18_59,45
2024,2024_II,FALSE,BFA,m_18_59,1
2024,2024_II,FALSE,BGD,k_18_59,1
2024,2024_II,FALSE,BGD,k_60,1
2024,2024_II,FALSE,BGD,m_18_59,55
2024,2024_II,FALSE,BHR,m_18_59,1
2024,2024_II,FALSE,BIH,m_18_59,2
2024,2024_II,FALSE,BLR,k_17,4
2024,2024_II,FALSE,BLR,k_18_59,51
2024,2024_II,FALSE,BLR,m_17,1
2024,2024_II,FALSE,BLR,m_18_59,146
2024,2024_II,FALSE,BLR,m_60,1
2024,2024_II,FALSE,BOL,m_18_59,2
2024,2024_II,FALSE,BRA,m_18_59,3
2024,2024_II,FALSE,CAN,m_18_59,3
2024,2024_II,FALSE,CHN,k_18_59,7
2024,2024_II,FALSE,CHN,m_18_59,11
2024,2024_II,FALSE,CHN,m_60,1
2024,2024_II,FALSE,CMR,k_17,1
2024,2024_II,FALSE,CMR,m_18_59,5
2024,2024_II,FALSE,COD,m_17,1
2024,2024_II,FALSE,COD,m_18_59,4
2024,2024_II,FALSE,COD,m_60,1
2024,2024_II,FALSE,COG,k_18_59,1
2024,2024_II,FALSE,COG,m_18_59,2
2024,2024_II,FALSE,COL,k_17,1
2024,2024_II,FALSE,COL,k_18_59,81
2024,2024_II,FALSE,COL,k_60,1
2024,2024_II,FALSE,COL,m_18_59,277
2024,2024_II,FALSE,CUB,k_18_59,1
2024,2024_II,FALSE,CUB,m_18_59,1
2024,2024_II,FALSE,CUB,m_60,1
2024,2024_II,FALSE,DMA,m_18_59,1
2024,2024_II,FALSE,DZA,k_18_59,1
2024,2024_II,FALSE,DZA,m_18_59,27
2024,2024_II,FALSE,EGY,k_18_59,2
2024,2024_II,FALSE,EGY,m_17,1
2024,2024_II,FALSE,EGY,m_18_59,8
2024,2024_II,FALSE,ETH,k_18_59,2
2024,2024_II,FALSE,ETH,m_18_59,9
2024,2024_II,FALSE,GBR,m_18_59,2
2024,2024_II,FALSE,GEO,k_17,2
2024,2024_II,FALSE,GEO,k_18_59,49
2024,2024_II,FALSE,GEO,k_60,2
2024,2024_II,FALSE,GEO,m_17,11
2024,2024_II,FALSE,GEO,m_18_59,512
2024,2024_II,FALSE,GEO,m_60,2
2024,2024_II,FALSE,GHA,k_18_59,2
2024,2024_II,FALSE,GHA,m_17,3
2024,2024_II,FALSE,GHA,m_18_59,11
2024,2024_II,FALSE,GIN,k_17,3
2024,2024_II,FALSE,GIN,k_18_59,1
2024,2024_II,FALSE,GIN,m_17,1
2024,2024_II,FALSE,GIN,m_18_59,5
2024,2024_II,FALSE,GMB,m_18_59,2
2024,2024_II,FALSE,GTM,k_18_59,1
2024,2024_II,FALSE,IDN,k_18_59,15
2024,2024_II,FALSE,IDN,m_18_59,80
2024,2024_II,FALSE,IND,k_18_59,4
2024,2024_II,FALSE,IND,m_18_59,147
2024,2024_II,FALSE,IRN,k_18_59,1
2024,2024_II,FALSE,IRN,m_17,2
2024,2024_II,FALSE,IRN,m_18_59,10
2024,2024_II,FALSE,IRQ,m_18_59,4
2024,2024_II,FALSE,ISR,m_18_59,2
2024,2024_II,FALSE,JAM,m_18_59,1
2024,2024_II,FALSE,JOR,m_18_59,2
2024,2024_II,FALSE,KAZ,k_18_59,14
2024,2024_II,FALSE,KAZ,k_60,3
2024,2024_II,FALSE,KAZ,m_18_59,18
2024,2024_II,FALSE,KEN,k_18_59,6
2024,2024_II,FALSE,KEN,m_18_59,2
2024,2024_II,FALSE,KGZ,k_17,2
2024,2024_II,FALSE,KGZ,k_18_59,10
2024,2024_II,FALSE,KGZ,m_17,4
