year,sex,country_code,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,country,country_code2,schengen
2022,f,VUT,,,,,,,1,Vanuatu,VUT,non-Schengen
2022,f,XKX,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2022,f,XXA,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2022,f,XXX,,,,,2,,,unknown/stateless,unknown/stateless,non-Schengen
2022,f,YEM,,,,,,8,118,Yemen,YEM,non-Schengen
2022,f,YUG,,,,,,2,118,unknown/stateless,unknown/stateless,non-Schengen
2022,f,ZAF,,,,,,152,455,South Africa,ZAF,non-Schengen
2022,f,ZMB,,,,,,36,68,Zambia,ZMB,non-Schengen
2022,f,ZWE,1,0,1,1,,849,2388,Zimbabwe,ZWE,non-Schengen
2022,m,ABW,,,,,,,,Aruba,ABW,non-Schengen
2022,m,AFG,27,5,3,8,1,388,710,Afghanistan,AFG,non-Schengen
2022,m,AGO,,1,1,2,,138,291,Angola,AGO,non-Schengen
2022,m,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2022,m,ALB,6,7,7,14,2,381,1338,Albania,ALB,non-Schengen
2022,m,AND,,,,,,2,6,Andorra,AND,non-Schengen
2022,m,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2022,m,ARE,,2,0,2,,,27,United Arab Emirates,ARE,non-Schengen
2022,m,ARG,,2,5,7,,390,636,Argentina,ARG,non-Schengen
2022,m,ARM,19,20,115,135,29,1893,4671,Armenia,ARM,non-Schengen
2022,m,ASM,,,,,,,,American Samoa,ASM,non-Schengen
2022,m,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2022,m,ATF,,,,,,,,French Southern Territories,ATF,non-Schengen
2022,m,ATG,,,,,,,1,Antigua & Barbuda,ATG,non-Schengen
2022,m,AUS,1,1,1,2,,137,686,Australia,AUS,non-Schengen
2022,m,AUT,,5,6,11,1,277,3308,Austria,AUT,Schengen
2022,m,AZE,36,38,49,87,12,2894,6701,Azerbaijan,AZE,non-Schengen
2022,m,BDI,,,,,,17,49,Burundi,BDI,non-Schengen
2022,m,BEL,,13,7,20,5,456,2522,Belgium,BEL,Schengen
2022,m,BEN,,,,,,6,16,Benin,BEN,non-Schengen
2022,m,BFA,,,,,,5,18,Burkina Faso,BFA,non-Schengen
2022,m,BGD,10,3,29,32,3,2873,4192,Bangladesh,BGD,non-Schengen
2022,m,BGR,1,61,128,189,48,1321,6899,Bulgaria,BGR,non-Schengen
2022,m,BHR,,,,,,,17,Bahrain,BHR,non-Schengen
2022,m,BHS,,,,,,,5,Bahamas,BHS,non-Schengen
2022,m,BIH,,2,3,5,1,127,691,Bosnia & Herzegovina,BIH,non-Schengen
2022,m,BLR,172,420,705,1125,98,86056,133766,Belarus,BLR,non-Schengen
