year,period,same_year,country_code,border,country,continent,wbd_region7,schengen,sex,age
2019,2019_I,FALSE,VEN,2,Venezuela,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2019,2019_I,FALSE,VEN,1,Venezuela,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_I,FALSE,VNM,3,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,17
2019,2019_I,FALSE,VNM,14,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_I,FALSE,VNM,3,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,17
2019,2019_I,FALSE,VNM,54,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_I,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,60
2019,2019_I,FALSE,XXX,2,Stateless,other/unknown,other/unknown,non-Schengen,m,18_59
2019,2019_I,FALSE,YEM,1,Yemen,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_I,FALSE,ZWE,4,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_I,TRUE,ARG,1,Argentina,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_I,TRUE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_I,TRUE,GEO,1,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_I,TRUE,GEO,5,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_I,TRUE,MDA,2,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_I,TRUE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_I,TRUE,TJK,1,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_I,TRUE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_I,TRUE,UKR,15,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_I,TRUE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,AFG,1,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,17
2019,2019_II,FALSE,AFG,5,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,AGO,2,Angola,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2019,2019_II,FALSE,AGO,2,Angola,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,ALB,16,Albania,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,f,60
2019,2019_II,FALSE,ARM,4,Armenia,Asia,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,ARM,7,Armenia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,AUS,2,Australia,Oceania,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,AUS,1,Australia,Oceania,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,AZE,1,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,AZE,20,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,BGD,1,Bangladesh,Asia,South Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,BGD,10,Bangladesh,Asia,South Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,BLR,15,Belarus,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,BLR,5,Belarus,Europe,Europe & Central Asia,non-Schengen,f,60
2019,2019_II,FALSE,BLR,66,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,60
2019,2019_II,FALSE,BRA,3,Brazil,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2019,2019_II,FALSE,BRA,7,Brazil,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_II,FALSE,CAN,1,Canada,Americas,North America,non-Schengen,m,18_59
2019,2019_II,FALSE,CHL,1,Chile,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_II,FALSE,CHN,1,China,Asia,East Asia & Pacific,non-Schengen,f,17
2019,2019_II,FALSE,CHN,5,China,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,CHN,1,China,Asia,East Asia & Pacific,non-Schengen,m,17
2019,2019_II,FALSE,CHN,16,China,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,CMR,1,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,f,17
2019,2019_II,FALSE,CMR,1,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2019,2019_II,FALSE,CMR,2,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,COD,2,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,COG,1,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen,m,17
2019,2019_II,FALSE,COG,3,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,COL,4,Colombia,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_II,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,f,17
2019,2019_II,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2019,2019_II,FALSE,CUB,4,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_II,FALSE,DZA,1,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,FALSE,DZA,8,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,EGY,8,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,GEO,8,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,GEO,47,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,GEO,7,Georgia,Asia,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,GEO,405,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,GEO,1,Georgia,Asia,Europe & Central Asia,non-Schengen,m,60
2019,2019_II,FALSE,GHA,2,Ghana,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,GMB,1,Gambia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,GNQ,1,Equatorial Guinea,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,IDN,5,Indonesia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,IND,1,India,Asia,South Asia,non-Schengen,f,17
2019,2019_II,FALSE,IND,5,India,Asia,South Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,IND,1,India,Asia,South Asia,non-Schengen,m,17
2019,2019_II,FALSE,IND,77,India,Asia,South Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,IRN,7,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,IRQ,2,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,ISR,1,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,JOR,2,Jordan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,FALSE,JOR,5,Jordan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,KAZ,7,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,KAZ,13,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2019,2019_II,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,KGZ,2,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,KGZ,2,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,KGZ,3,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,KGZ,8,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,KOR,2,South Korea,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,LBN,1,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,LBR,1,Liberia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,LBY,1,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,FALSE,LBY,1,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,LKA,2,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,MAR,1,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,FALSE,MAR,1,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,MDA,12,Moldova,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,MDA,90,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,MKD,3,North Macedonia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,MNE,1,Montenegro,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,MNG,1,Mongolia,Asia,East Asia & Pacific,non-Schengen,f,17
2019,2019_II,FALSE,MNG,2,Mongolia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,MNG,1,Mongolia,Asia,East Asia & Pacific,non-Schengen,f,60
2019,2019_II,FALSE,MNG,1,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,17
2019,2019_II,FALSE,MNG,6,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,NGA,10,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,NPL,3,Nepal,Asia,South Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,NPL,16,Nepal,Asia,South Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,NZL,1,New Zealand,Oceania,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,PAK,12,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,PHL,2,Philippines,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,PHL,3,Philippines,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,PRY,1,Paraguay,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2019,2019_II,FALSE,PRY,8,Paraguay,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_II,FALSE,RUS,25,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,RUS,29,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,RUS,2,Russia,Europe,Europe & Central Asia,non-Schengen,f,60
2019,2019_II,FALSE,RUS,31,Russia,Europe,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,RUS,71,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,m,60
2019,2019_II,FALSE,SAU,1,Saudi Arabia,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,FALSE,SAU,5,Saudi Arabia,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,SEN,1,Senegal,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2019,2019_II,FALSE,SEN,1,Senegal,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,SRB,5,Serbia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,SWE,1,Sweden,Europe,Europe & Central Asia,Schengen,m,18_59
2019,2019_II,FALSE,SYR,1,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,FALSE,SYR,9,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,THA,7,Thailand,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,THA,1,Thailand,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,TJK,3,Tajikistan,Asia,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,TJK,4,Tajikistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,TJK,3,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,TJK,34,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,TKM,1,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,TKM,1,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,TUN,11,Tunisia,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,TUR,3,Turkey,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,TUR,24,Turkey,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,TWN,2,Taiwan,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,UGA,2,Uganda,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,UKR,30,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,FALSE,UKR,501,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,UKR,69,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,60
2019,2019_II,FALSE,UKR,25,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,17
2019,2019_II,FALSE,UKR,1516,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,UKR,4,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,60
2019,2019_II,FALSE,UNK,1,unknown,other/unknown,other/unknown,non-Schengen,f,17
2019,2019_II,FALSE,UNK,2,unknown,other/unknown,other/unknown,non-Schengen,m,18_59
2019,2019_II,FALSE,USA,3,United States,Americas,North America,non-Schengen,f,18_59
2019,2019_II,FALSE,USA,1,United States,Americas,North America,non-Schengen,f,60
2019,2019_II,FALSE,USA,3,United States,Americas,North America,non-Schengen,m,17
2019,2019_II,FALSE,USA,2,United States,Americas,North America,non-Schengen,m,18_59
2019,2019_II,FALSE,UZB,2,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,FALSE,UZB,1,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,f,60
2019,2019_II,FALSE,UZB,29,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,FALSE,VEN,1,Venezuela,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2019,2019_II,FALSE,VEN,1,Venezuela,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2019,2019_II,FALSE,VNM,13,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,18_59
2019,2019_II,FALSE,VNM,2,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,60
2019,2019_II,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,17
2019,2019_II,FALSE,VNM,57,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2019,2019_II,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,60
2019,2019_II,FALSE,XXX,3,Stateless,other/unknown,other/unknown,non-Schengen,m,18_59
2019,2019_II,FALSE,YEM,1,Yemen,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,FALSE,ZAF,3,South Africa,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,FALSE,ZWE,1,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2019,2019_II,FALSE,ZWE,8,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,TRUE,AFG,1,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,TRUE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,TRUE,GEO,4,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,TRUE,IRQ,1,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,TRUE,ISR,2,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2019,2019_II,TRUE,ISR,2,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2019,2019_II,TRUE,MDA,2,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,TRUE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2019,2019_II,TRUE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,TRUE,RUS,6,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,TRUE,SOM,1,Somalia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2019,2019_II,TRUE,TKM,1,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,TRUE,UKR,2,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2019,2019_II,TRUE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,60
2019,2019_II,TRUE,UKR,42,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2019,2019_II,TRUE,VEN,2,Venezuela,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2019,2019_II,TRUE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2020,2020_I,FALSE,ALB,1,Albania,Europe,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,f,60
2020,2020_I,FALSE,ARM,4,Armenia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,ARM,1,Armenia,Asia,Europe & Central Asia,non-Schengen,m,60
2020,2020_I,FALSE,AZE,4,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,BGD,1,Bangladesh,Asia,South Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,BGD,5,Bangladesh,Asia,South Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,f,17
2020,2020_I,FALSE,BLR,11,Belarus,Europe,Europe & Central Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,BLR,3,Belarus,Europe,Europe & Central Asia,non-Schengen,f,60
2020,2020_I,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,17
2020,2020_I,FALSE,BLR,56,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,60
2020,2020_I,FALSE,BRA,3,Brazil,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2020,2020_I,FALSE,CAN,2,Canada,Americas,North America,non-Schengen,f,18_59
2020,2020_I,FALSE,CAN,1,Canada,Americas,North America,non-Schengen,m,17
2020,2020_I,FALSE,CAN,2,Canada,Americas,North America,non-Schengen,m,18_59
2020,2020_I,FALSE,CHL,1,Chile,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2020,2020_I,FALSE,CHL,1,Chile,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2020,2020_I,FALSE,CHN,4,China,Asia,East Asia & Pacific,non-Schengen,f,18_59
2020,2020_I,FALSE,CHN,1,China,Asia,East Asia & Pacific,non-Schengen,f,60
2020,2020_I,FALSE,CHN,15,China,Asia,East Asia & Pacific,non-Schengen,m,18_59
2020,2020_I,FALSE,CMR,1,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,COL,1,Colombia,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2020,2020_I,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2020,2020_I,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,17
2020,2020_I,FALSE,DZA,9,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,EGY,1,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2020,2020_I,FALSE,EGY,9,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,ERI,1,Eritrea,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,GEO,4,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2020,2020_I,FALSE,GEO,16,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,GEO,1,Georgia,Asia,Europe & Central Asia,non-Schengen,f,60
2020,2020_I,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,m,17
2020,2020_I,FALSE,GEO,208,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,GHA,2,Ghana,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,GMB,2,Gambia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,IDN,1,Indonesia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2020,2020_I,FALSE,IDN,2,Indonesia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2020,2020_I,FALSE,IND,2,India,Asia,South Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,IND,25,India,Asia,South Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,IRN,5,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,IRQ,1,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,ISR,1,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,JOR,1,Jordan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,KAZ,1,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,17
2020,2020_I,FALSE,KAZ,2,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,KAZ,5,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2020,2020_I,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,KGZ,1,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,KGZ,4,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,KOR,2,South Korea,Asia,East Asia & Pacific,non-Schengen,m,18_59
2020,2020_I,FALSE,LBN,3,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,LBR,1,Liberia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,LBY,1,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,MAR,5,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,MDA,4,Moldova,Europe,Europe & Central Asia,non-Schengen,f,17
2020,2020_I,FALSE,MDA,8,Moldova,Europe,Europe & Central Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,f,60
2020,2020_I,FALSE,MDA,52,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,MEX,1,Mexico,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2020,2020_I,FALSE,MKD,1,North Macedonia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,MNG,4,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2020,2020_I,FALSE,NGA,2,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2020,2020_I,FALSE,NGA,5,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2020,2020_I,FALSE,NPL,1,Nepal,Asia,South Asia,non-Schengen,f,17
2020,2020_I,FALSE,NPL,2,Nepal,Asia,South Asia,non-Schengen,f,18_59
2020,2020_I,FALSE,NPL,7,Nepal,Asia,South Asia,non-Schengen,m,18_59
2020,2020_I,FALSE,PAK,1,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,17
2020,2020_I,FALSE,PAK,1,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2020,2020_I,FALSE,PAK,1,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,17
2020,2020_I,FALSE,PAK,12,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2020,2020_I,FALSE,PHL,3,Philippines,Asia,East Asia & Pacific,non-Schengen,f,18_59
2020,2020_I,FALSE,PHL,1,Philippines,Asia,East Asia & Pacific,non-Schengen,m,18_59
2020,2020_I,FALSE,PRY,1,Paraguay,Americas,Latin America & Caribbean,non-Schengen,m,18_59
