year,sex,country_code,country,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,continent,wbd_region7,schengen,ukr,simplified_proc
2022,f,AGO,Angola,2,1,0,1,0,58,177,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,AIA,Anguilla,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,ALB,Albania,1,0,0,0,0,90,390,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,AND,Andorra,0,0,0,0,0,6,4,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,unknown/stateless,unknown/stateless,2,0,0,0,2,2,10832,unknown/stateless,unknown/stateless,non-Schengen,0,0
2022,f,ARE,United Arab Emirates,0,0,0,0,0,0,9,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,ARG,Argentina,0,0,0,0,0,102,280,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,ARM,Armenia,9,0,12,12,0,952,2855,Asia,Europe & Central Asia,non-Schengen,0,1
2022,f,ASM,American Samoa,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,ATA,Antarctica,0,0,0,0,0,0,0,Antarctica,unknown/stateless,non-Schengen,0,0
2022,f,ATF,French Southern Territories,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,ATG,Antigua & Barbuda,0,0,0,0,0,0,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,AUS,Australia,0,0,0,0,0,34,350,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,AZE,Azerbaijan,1,2,0,2,0,612,1488,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,BDI,Burundi,0,0,0,0,0,18,50,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,BEN,Benin,0,0,0,0,0,4,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,BFA,Burkina Faso,0,0,0,0,0,0,9,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,BGD,Bangladesh,0,0,0,0,0,104,336,Asia,South Asia,non-Schengen,0,0
2022,f,BHR,Bahrain,0,0,0,0,0,0,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,BHS,Bahamas,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,BIH,Bosnia & Herzegovina,0,0,0,0,0,45,123,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,BLR,Belarus,26,27,73,100,6,30647,67099,Europe,Europe & Central Asia,non-Schengen,0,1
2022,f,BLZ,Belize,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,BOL,Bolivia,0,0,0,0,0,20,80,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,BRA,Brazil,0,0,0,0,1,411,1399,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,BRB,Barbados,0,0,0,0,0,0,3,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,BRN,Brunei,0,0,0,0,0,0,1,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,BTN,Bhutan,0,0,0,0,0,0,11,Asia,South Asia,non-Schengen,0,0
2022,f,BWA,Botswana,0,0,0,0,0,7,14,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,CAF,Central African Republic,0,0,0,0,0,1,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,CAN,Canada,0,0,0,0,0,98,869,Americas,North America,non-Schengen,0,0
2022,f,CHL,Chile,0,1,0,1,0,25,106,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,CHN,China,4,2,8,10,0,1634,8214,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,CIV,Côte d’Ivoire,0,0,0,0,0,11,26,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,CMR,Cameroon,0,0,1,1,0,89,217,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,COD,Congo - Kinshasa,1,0,0,0,0,0,114,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,COG,Congo - Brazzaville,0,0,1,1,0,87,130,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,COL,Colombia,2,0,0,0,0,442,838,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,COM,Comoros,1,0,0,0,0,0,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,CPV,Cape Verde,0,0,0,0,0,1,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,CRI,Costa Rica,0,0,0,0,0,43,100,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,CUB,Cuba,1,0,0,0,0,92,207,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,CYM,Cayman Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,DJI,Djibouti,0,0,0,0,0,0,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,DMA,Dominica,0,0,0,0,0,0,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,DOM,Dominican Republic,0,0,1,1,0,11,54,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,DZA,Algeria,0,0,0,0,0,68,173,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,ECU,Ecuador,0,0,0,0,0,38,114,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,EGY,Egypt,0,0,0,0,0,97,430,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,ERI,Eritrea,0,0,0,0,0,5,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,ESH,Western Sahara,0,0,0,0,0,0,0,Africa,Middle East & North Africa,non-Schengen,0,0
2022,f,ETH,Ethiopia,4,0,1,1,0,249,698,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,FJI,Fiji,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,FLK,Falkland Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,FRO,Faroe Islands,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,FSM,Micronesia (Federated States of),0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,GAB,Gabon,0,0,0,0,0,8,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,GBR,United Kingdom,1,4,0,4,0,381,2363,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,GEO,Georgia,19,24,25,49,0,5769,11555,Asia,Europe & Central Asia,non-Schengen,0,1
2022,f,GHA,Ghana,1,0,0,0,0,40,127,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,GIN,Guinea,0,0,0,0,0,9,25,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,GMB,Gambia,0,0,0,0,0,1,14,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,GNB,Guinea-Bissau,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,GNQ,Equatorial Guinea,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,GRD,Grenada,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,GTM,Guatemala,0,0,0,0,0,59,96,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,GUY,Guyana,0,0,0,0,0,2,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,HKG,Hong Kong SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,HND,Honduras,0,0,0,0,0,10,26,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,HTI,Haiti,0,0,0,0,0,6,20,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,IDN,Indonesia,1,0,0,0,0,1092,1732,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,IND,India,4,3,4,7,0,2519,7356,Asia,South Asia,non-Schengen,0,0
2022,f,IOT,British Indian Ocean Territory,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,IRN,Iran,0,0,0,0,0,295,803,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,IRQ,Iraq,2,1,0,1,0,50,345,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,ISR,Israel,0,0,0,0,0,53,408,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,JAM,Jamaica,0,0,0,0,0,8,25,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,JOR,Jordan,0,1,0,1,0,44,148,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,JPN,Japan,0,0,0,0,0,181,1756,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,KAZ,Kazakhstan,2,1,3,4,0,1140,4195,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,KEN,Kenya,1,0,1,1,0,261,491,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,KGZ,Kyrgyzstan,1,0,3,3,0,277,846,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,KHM,Cambodia,0,0,0,0,0,8,25,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,KIR,Kiribati,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,KNA,St. Kitts & Nevis,0,0,0,0,0,0,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,KOR,South Korea,0,0,0,0,0,163,3445,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,KOSOVO,KOSOVO,0,0,0,0,0,0,142,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,KWT,Kuwait,0,0,0,0,0,1,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,LAO,Laos,0,0,0,0,0,1,16,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,LBN,Lebanon,0,0,0,0,0,59,179,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,LBR,Liberia,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,LBY,Libya,0,0,0,0,0,7,145,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,LCA,St. Lucia,0,0,0,0,0,0,3,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,LKA,Sri Lanka,1,0,0,0,0,56,155,Asia,South Asia,non-Schengen,0,0
2022,f,LSO,Lesotho,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MAC,Macao SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,MAR,Morocco,0,0,0,0,0,153,419,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,MCO,Monaco,0,0,0,0,0,0,3,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,MDA,Moldova,34,49,26,75,5,4630,15140,Europe,Europe & Central Asia,non-Schengen,0,1
2022,f,MDG,Madagascar,0,0,0,0,0,9,35,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MDV,Maldives,0,0,0,0,0,0,1,Asia,South Asia,non-Schengen,0,0
2022,f,MEX,Mexico,1,0,0,0,0,251,752,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,MKD,North Macedonia,0,0,0,0,0,54,155,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,MLI,Mali,0,0,0,0,0,6,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MMR,Myanmar (Burma),0,0,0,0,0,9,46,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,MNE,Montenegro,0,0,0,0,0,0,71,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,MNG,Mongolia,0,0,4,4,0,179,940,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,MOZ,Mozambique,0,0,0,0,0,19,58,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MRT,Mauritania,0,0,0,0,0,5,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MUS,Mauritius,8,0,0,0,0,11,54,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MWI,Malawi,0,0,0,0,0,0,15,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,MYS,Malaysia,0,0,0,0,0,58,396,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,NAM,Namibia,0,0,0,0,0,7,33,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,NER,Niger,0,0,0,0,0,29,48,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,NGA,Nigeria,2,1,1,2,0,373,887,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,NIC,Nicaragua,0,0,0,0,0,8,12,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,NPL,Nepal,1,0,0,0,0,492,1226,Asia,South Asia,non-Schengen,0,0
2022,f,NZL,New Zealand,0,1,0,1,0,9,70,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,OMN,Oman,0,0,0,0,0,0,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,PAK,Pakistan,2,0,1,1,0,161,491,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,PAN,Panama,0,0,0,0,0,3,22,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,PCN,Pitcairn Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,PER,Peru,0,0,0,0,0,93,250,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,PHL,Philippines,3,0,0,0,0,2749,4876,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,PLW,Palau,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,PNG,Papua New Guinea,0,0,0,0,0,2,13,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,PRI,Puerto Rico,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,PRY,Paraguay,0,0,0,0,0,10,30,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,PSE,Palestinian Territories,0,0,0,0,0,13,11,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,PYF,French Polynesia,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,QAT,Qatar,0,0,0,0,0,0,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,RUS,Russia,40,8,18,26,0,5436,21063,Europe,Europe & Central Asia,non-Schengen,0,1
2022,f,RWA,Rwanda,5,2,1,3,0,381,647,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SAU,Saudi Arabia,0,0,0,0,0,12,356,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,SRB,Serbia,0,0,1,1,0,0,493,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,SDN,Sudan,0,0,0,0,0,13,35,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SEN,Senegal,0,0,0,0,0,13,40,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SGP,Singapore,0,0,0,0,0,14,93,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,SLB,Solomon Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,SLE,Sierra Leone,0,0,0,0,0,7,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SLV,El Salvador,0,0,0,0,0,10,32,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,SMR,San Marino,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,SOM,Somalia,0,0,0,0,0,6,36,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SSD,South Sudan,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,STP,São Tomé & Príncipe,0,0,0,0,0,1,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SUR,Suriname,0,0,0,0,0,8,20,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,SWZ,Eswatini,0,0,0,0,0,0,9,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SYC,Seychelles,0,0,0,0,0,0,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,SYR,Syria,0,0,0,0,0,77,423,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,TCD,Chad,0,0,0,0,0,2,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,TGO,Togo,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,THA,Thailand,0,1,0,1,0,514,1431,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,TJK,Tajikistan,5,0,0,0,0,108,312,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,TKM,Turkmenistan,0,0,0,0,0,253,518,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,TLS,Timor-Leste,0,0,0,0,0,0,1,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,TON,Tonga,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,TTO,Trinidad & Tobago,0,0,0,0,0,5,23,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,TUN,Tunisia,0,0,0,0,0,123,323,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,TUR,Turkey,0,5,2,7,0,895,9516,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,TWN,Taiwan,0,1,0,1,0,75,513,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,TZA,Tanzania,0,0,0,0,0,78,189,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,UGA,Uganda,0,0,0,0,0,120,240,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,UKR,Ukraine,106,166,885,1051,32,414422,1238372,Europe,Europe & Central Asia,non-Schengen,1,1
2022,f,UMI,United States Minor Outlying Islands (the),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,URY,Uruguay,0,0,0,0,0,26,34,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,USA,United States,0,2,2,4,0,461,4309,Americas,North America,non-Schengen,0,0
2022,f,UZB,Uzbekistan,4,0,0,0,0,417,1117,Asia,Europe & Central Asia,non-Schengen,0,0
2022,f,VAT,Vatican City,0,0,0,0,0,0,12,Europe,Europe & Central Asia,non-Schengen,0,0
2022,f,VCT,St. Vincent & Grenadines,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,VEN,Venezuela,0,0,0,0,0,83,232,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,VGB,British Virgin Islands,0,0,0,0,0,2,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,f,VNM,Vietnam,19,1,19,20,1,2807,6778,Asia,East Asia & Pacific,non-Schengen,0,0
2022,f,VUT,Vanuatu,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,f,YEM,Yemen,0,0,0,0,0,8,118,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,f,ZAF,South Africa,0,0,0,0,0,152,455,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,ZMB,Zambia,0,0,0,0,0,36,68,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,f,ZWE,Zimbabwe,1,0,1,1,0,849,2388,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,ABW,Aruba,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,AFG,Afghanistan,27,5,3,8,1,388,710,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,m,AGO,Angola,0,1,1,2,0,138,291,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,AIA,Anguilla,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,ALB,Albania,6,7,7,14,2,381,1338,Europe,Europe & Central Asia,non-Schengen,0,0
2022,m,AND,Andorra,0,0,0,0,0,2,6,Europe,Europe & Central Asia,non-Schengen,0,0
2022,m,unknown/stateless,unknown/stateless,13,1,3,4,36,12,6887,unknown/stateless,unknown/stateless,non-Schengen,0,0
2022,m,ARE,United Arab Emirates,0,2,0,2,0,0,27,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,m,ARG,Argentina,0,2,5,7,0,390,636,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,ARM,Armenia,19,20,115,135,29,1893,4671,Asia,Europe & Central Asia,non-Schengen,0,1
2022,m,ASM,American Samoa,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,m,ATA,Antarctica,0,0,0,0,0,0,0,Antarctica,unknown/stateless,non-Schengen,0,0
2022,m,ATF,French Southern Territories,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,ATG,Antigua & Barbuda,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,AUS,Australia,1,1,1,2,0,137,686,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,m,AZE,Azerbaijan,36,38,49,87,12,2894,6701,Asia,Europe & Central Asia,non-Schengen,0,0
2022,m,BDI,Burundi,0,0,0,0,0,17,49,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,BEN,Benin,0,0,0,0,0,6,16,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,BFA,Burkina Faso,0,0,0,0,0,5,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,BGD,Bangladesh,10,3,29,32,3,2873,4192,Asia,South Asia,non-Schengen,0,0
2022,m,BHR,Bahrain,0,0,0,0,0,0,17,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,m,BHS,Bahamas,0,0,0,0,0,0,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,BIH,Bosnia & Herzegovina,0,2,3,5,1,127,691,Europe,Europe & Central Asia,non-Schengen,0,0
2022,m,BLR,Belarus,172,420,705,1125,98,86056,133766,Europe,Europe & Central Asia,non-Schengen,0,1
2022,m,BLZ,Belize,0,0,0,0,0,0,7,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,BOL,Bolivia,0,0,2,2,0,61,124,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,BRA,Brazil,3,3,8,11,0,901,2063,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,BRB,Barbados,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,BRN,Brunei,0,0,0,0,0,0,5,Asia,East Asia & Pacific,non-Schengen,0,0
2022,m,BTN,Bhutan,0,0,0,0,0,0,3,Asia,South Asia,non-Schengen,0,0
2022,m,BWA,Botswana,0,0,0,0,0,2,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,CAF,Central African Republic,0,0,0,0,0,6,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,CAN,Canada,1,4,2,6,2,213,1394,Americas,North America,non-Schengen,0,0
2022,m,CHL,Chile,0,1,0,1,0,124,253,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,CHN,China,12,7,21,28,8,2118,11375,Asia,East Asia & Pacific,non-Schengen,0,0
2022,m,CIV,Côte d’Ivoire,0,0,0,0,1,36,65,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,CMR,Cameroon,7,5,8,13,5,235,446,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,COD,Congo - Kinshasa,7,0,0,0,0,0,196,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,COG,Congo - Brazzaville,1,1,5,6,1,194,278,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,COL,Colombia,9,6,6,12,5,1252,2040,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,COM,Comoros,0,0,0,0,0,0,38,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,CPV,Cape Verde,0,0,0,0,0,2,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,CRI,Costa Rica,0,0,0,0,0,95,167,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,CUB,Cuba,2,0,0,0,0,271,511,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,CYM,Cayman Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,DJI,Djibouti,0,0,0,0,0,0,6,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,m,DMA,Dominica,0,0,0,0,0,0,18,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,DOM,Dominican Republic,0,0,2,2,0,29,82,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,DZA,Algeria,8,5,16,21,4,766,1836,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,m,ECU,Ecuador,0,2,2,4,0,66,175,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,EGY,Egypt,14,9,21,30,6,1348,3172,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2022,m,ERI,Eritrea,0,0,0,0,0,5,19,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,ESH,Western Sahara,0,0,0,0,0,0,0,Africa,Middle East & North Africa,non-Schengen,0,0
2022,m,ETH,Ethiopia,9,1,6,7,0,509,1422,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,FJI,Fiji,0,0,0,0,0,0,4,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,m,FLK,Falkland Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,FRO,Faroe Islands,0,1,0,1,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2022,m,FSM,Micronesia (Federated States of),0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2022,m,GAB,Gabon,0,0,1,1,0,2,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,GBR,United Kingdom,2,59,26,85,5,2145,9409,Europe,Europe & Central Asia,non-Schengen,0,0
2022,m,GEO,Georgia,571,1323,1420,2743,282,26730,53989,Asia,Europe & Central Asia,non-Schengen,0,1
2022,m,GHA,Ghana,5,0,2,2,0,178,395,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,GIN,Guinea,8,1,0,1,0,38,97,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,GMB,Gambia,4,0,2,2,0,27,117,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,GNB,Guinea-Bissau,0,1,0,1,0,0,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,GNQ,Equatorial Guinea,0,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2022,m,GRD,Grenada,0,0,0,0,0,1,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2022,m,GTM,Guatemala,2,1,1,2,0,151,245,Americas,Latin America & Caribbean,non-Schengen,0,0
