year,country,country_code,sex,pesel,continent,wbd_region7,schengen
2023,Georgia,GEO,m,244,Asia,Europe & Central Asia,non-Schengen
2023,Slovakia,SVK,m,79,Europe,Europe & Central Asia,Schengen
2023,Vietnam,VNM,m,125,Asia,East Asia & Pacific,non-Schengen
2023,Italy,ITA,m,131,Europe,Europe & Central Asia,Schengen
2023,Kyrgyzstan,KGZ,f,72,Asia,Europe & Central Asia,non-Schengen
2023,Syria,SYR,f,17,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Italy,ITA,f,135,Europe,Europe & Central Asia,Schengen
2023,Mongolia,MNG,f,24,Asia,East Asia & Pacific,non-Schengen
2023,Netherlands,NLD,f,7,Europe,Europe & Central Asia,Schengen
2023,Turkey,TUR,m,179,Asia,Europe & Central Asia,non-Schengen
2023,South Korea,KOR,m,44,Asia,East Asia & Pacific,non-Schengen
2023,Moldova,MDA,f,80,Europe,Europe & Central Asia,non-Schengen
2023,Vietnam,VNM,m,332,Asia,East Asia & Pacific,non-Schengen
2023,France,FRA,f,67,Europe,Europe & Central Asia,Schengen
2023,Nigeria,NGA,m,59,Africa,Sub-Saharan Africa,non-Schengen
2023,Philippines,PHL,m,424,Asia,East Asia & Pacific,non-Schengen
2023,unknown,UNKNOWN,f,204,other/unknown,other/unknown,non-Schengen
2023,Kyrgyzstan,KGZ,f,30,Asia,Europe & Central Asia,non-Schengen
2023,Finland,FIN,m,42,Europe,Europe & Central Asia,Schengen
2023,Portugal,PRT,m,126,Europe,Europe & Central Asia,Schengen
2023,Netherlands,NLD,f,20,Europe,Europe & Central Asia,Schengen
2023,Bulgaria,BGR,m,209,Europe,Europe & Central Asia,non-Schengen
2023,India,IND,m,1206,Asia,South Asia,non-Schengen
2023,France,FRA,m,151,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,m,3,other/unknown,other/unknown,non-Schengen
2023,Congo - Kinshasa,COD,m,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Romania,ROU,f,112,Europe,Europe & Central Asia,non-Schengen
2023,Russia,RUS,f,704,Europe,Europe & Central Asia,non-Schengen
2023,Nepal,NPL,f,134,Asia,South Asia,non-Schengen
2023,Latvia,LVA,m,109,Europe,Europe & Central Asia,Schengen
2023,Syria,SYR,m,34,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Georgia,GEO,m,1041,Asia,Europe & Central Asia,non-Schengen
2023,Ukraine,UKR,m,2,Europe,Europe & Central Asia,non-Schengen
2023,Netherlands,NLD,m,139,Europe,Europe & Central Asia,Schengen
2023,Germany,DEU,f,135,Europe,Europe & Central Asia,Schengen
2023,Slovakia,SVK,m,52,Europe,Europe & Central Asia,Schengen
2023,Belgium,BEL,m,49,Europe,Europe & Central Asia,Schengen
2023,Germany,DEU,f,212,Europe,Europe & Central Asia,Schengen
2023,Czechia,CZE,m,121,Europe,Europe & Central Asia,Schengen
2023,Bulgaria,BGR,m,97,Europe,Europe & Central Asia,non-Schengen
2023,Italy,ITA,m,124,Europe,Europe & Central Asia,Schengen
2023,Iraq,IRQ,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Norway,NOR,f,15,Europe,Europe & Central Asia,Schengen
2023,Uzbekistan,UZB,f,28,Asia,Europe & Central Asia,non-Schengen
2023,Lithuania,LTU,m,155,Europe,Europe & Central Asia,Schengen
2023,United Kingdom,GBR,f,31,Europe,Europe & Central Asia,non-Schengen
2023,Russia,RUS,f,108,Europe,Europe & Central Asia,non-Schengen
2023,Vietnam,VNM,m,131,Asia,East Asia & Pacific,non-Schengen
2023,unknown,UNKNOWN,f,124,other/unknown,other/unknown,non-Schengen
2023,Kenya,KEN,m,41,Africa,Sub-Saharan Africa,non-Schengen
2023,India,IND,f,420,Asia,South Asia,non-Schengen
2023,Czechia,CZE,m,23,Europe,Europe & Central Asia,Schengen
2023,Australia,AUS,f,6,Oceania,East Asia & Pacific,non-Schengen
2023,Thailand,THA,f,65,Asia,East Asia & Pacific,non-Schengen
2023,Tunisia,TUN,m,114,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Peru,PER,m,26,Americas,Latin America & Caribbean,non-Schengen
2023,Iran,IRN,m,53,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Hungary,HUN,m,104,Europe,Europe & Central Asia,Schengen
2023,Kazakhstan,KAZ,f,269,Asia,Europe & Central Asia,non-Schengen
2023,Moldova,MDA,f,414,Europe,Europe & Central Asia,non-Schengen
2023,Colombia,COL,m,255,Americas,Latin America & Caribbean,non-Schengen
2023,Serbia,SRB,m,67,Europe,Europe & Central Asia,non-Schengen
2023,Turkey,TUR,m,667,Asia,Europe & Central Asia,non-Schengen
2023,Indonesia,IDN,f,14,Asia,East Asia & Pacific,non-Schengen
2023,unknown,UNKNOWN,f,185,other/unknown,other/unknown,non-Schengen
2023,Netherlands,NLD,f,42,Europe,Europe & Central Asia,Schengen
2023,India,IND,m,272,Asia,South Asia,non-Schengen
2023,China,CHN,m,503,Asia,East Asia & Pacific,non-Schengen
2023,Norway,NOR,m,9,Europe,Europe & Central Asia,Schengen
2023,Vietnam,VNM,f,249,Asia,East Asia & Pacific,non-Schengen
2023,Thailand,THA,m,16,Asia,East Asia & Pacific,non-Schengen
2023,Afghanistan,AFG,m,10,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Kenya,KEN,m,24,Africa,Sub-Saharan Africa,non-Schengen
2023,Moldova,MDA,f,319,Europe,Europe & Central Asia,non-Schengen
2023,Ethiopia,ETH,m,24,Africa,Sub-Saharan Africa,non-Schengen
2023,Czechia,CZE,f,2,Europe,Europe & Central Asia,Schengen
2023,Canada,CAN,m,18,Americas,North America,non-Schengen
2023,Ireland,IRL,m,23,Europe,Europe & Central Asia,non-Schengen
2023,Spain,ESP,m,25,Europe,Europe & Central Asia,Schengen
2023,Latvia,LVA,m,90,Europe,Europe & Central Asia,Schengen
2023,Philippines,PHL,m,317,Asia,East Asia & Pacific,non-Schengen
2023,Guinea-Bissau,GNB,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Kazakhstan,KAZ,m,175,Asia,Europe & Central Asia,non-Schengen
2023,Georgia,GEO,f,400,Asia,Europe & Central Asia,non-Schengen
2023,Moldova,MDA,f,533,Europe,Europe & Central Asia,non-Schengen
2023,Germany,DEU,m,821,Europe,Europe & Central Asia,Schengen
2023,Tajikistan,TJK,m,129,Asia,Europe & Central Asia,non-Schengen
2023,Lithuania,LTU,f,93,Europe,Europe & Central Asia,Schengen
2023,Israel,ISR,m,27,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,France,FRA,m,202,Europe,Europe & Central Asia,Schengen
2023,Georgia,GEO,f,34,Asia,Europe & Central Asia,non-Schengen
2023,Slovakia,SVK,m,77,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,f,319,other/unknown,other/unknown,non-Schengen
2023,China,CHN,m,215,Asia,East Asia & Pacific,non-Schengen
2023,Pakistan,PAK,m,153,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Costa Rica,CRI,m,10,Americas,Latin America & Caribbean,non-Schengen
2023,Norway,NOR,m,14,Europe,Europe & Central Asia,Schengen
2023,Ukraine,UKR,m,234,Europe,Europe & Central Asia,non-Schengen
2023,Armenia,ARM,m,134,Asia,Europe & Central Asia,non-Schengen
2023,France,FRA,m,100,Europe,Europe & Central Asia,Schengen
2023,France,FRA,f,128,Europe,Europe & Central Asia,Schengen
2023,Azerbaijan,AZE,m,182,Asia,Europe & Central Asia,non-Schengen
2023,Ecuador,ECU,m,15,Americas,Latin America & Caribbean,non-Schengen
2023,South Korea,KOR,m,167,Asia,East Asia & Pacific,non-Schengen
2023,Mongolia,MNG,f,35,Asia,East Asia & Pacific,non-Schengen
2023,Spain,ESP,m,298,Europe,Europe & Central Asia,Schengen
2023,South Korea,KOR,f,89,Asia,East Asia & Pacific,non-Schengen
2023,Greece,GRC,f,36,Europe,Europe & Central Asia,Schengen
2023,Lebanon,LBN,m,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Lithuania,LTU,f,83,Europe,Europe & Central Asia,Schengen
2023,Mongolia,MNG,f,15,Asia,East Asia & Pacific,non-Schengen
2023,Philippines,PHL,m,472,Asia,East Asia & Pacific,non-Schengen
2023,unknown,UNKNOWN,f,34,other/unknown,other/unknown,non-Schengen
2023,Sudan,SDN,m,7,Africa,Sub-Saharan Africa,non-Schengen
2023,Vietnam,VNM,m,463,Asia,East Asia & Pacific,non-Schengen
2023,Spain,ESP,m,155,Europe,Europe & Central Asia,Schengen
2023,Georgia,GEO,m,859,Asia,Europe & Central Asia,non-Schengen
2023,United States,USA,f,6,Americas,North America,non-Schengen
2023,unknown,UNKNOWN,f,74,other/unknown,other/unknown,non-Schengen
2023,Bosnia & Herzegovina,BIH,m,20,Europe,Europe & Central Asia,non-Schengen
2023,United States,USA,m,102,Americas,North America,non-Schengen
2023,Vietnam,VNM,m,321,Asia,East Asia & Pacific,non-Schengen
2023,Vietnam,VNM,m,291,Asia,East Asia & Pacific,non-Schengen
2023,Zimbabwe,ZWE,f,10,Africa,Sub-Saharan Africa,non-Schengen
2023,Ethiopia,ETH,f,125,Africa,Sub-Saharan Africa,non-Schengen
2023,Bulgaria,BGR,m,32,Europe,Europe & Central Asia,non-Schengen
2023,Russia,RUS,f,591,Europe,Europe & Central Asia,non-Schengen
2023,Turkey,TUR,f,51,Asia,Europe & Central Asia,non-Schengen
2023,Canada,CAN,m,20,Americas,North America,non-Schengen
2023,Germany,DEU,f,402,Europe,Europe & Central Asia,Schengen
2023,Germany,DEU,f,251,Europe,Europe & Central Asia,Schengen
2023,Netherlands,NLD,m,46,Europe,Europe & Central Asia,Schengen
2023,Russia,RUS,f,142,Europe,Europe & Central Asia,non-Schengen
2023,Colombia,COL,m,311,Americas,Latin America & Caribbean,non-Schengen
2023,Ethiopia,ETH,m,36,Africa,Sub-Saharan Africa,non-Schengen
2023,Bulgaria,BGR,m,101,Europe,Europe & Central Asia,non-Schengen
2023,Bulgaria,BGR,m,68,Europe,Europe & Central Asia,non-Schengen
2023,India,IND,m,84,Asia,South Asia,non-Schengen
2023,Taiwan,TWN,m,18,Asia,East Asia & Pacific,non-Schengen
2023,United States,USA,f,132,Americas,North America,non-Schengen
2023,Vietnam,VNM,m,278,Asia,East Asia & Pacific,non-Schengen
2023,Japan,JPN,m,57,Asia,East Asia & Pacific,non-Schengen
2023,Austria,AUT,m,47,Europe,Europe & Central Asia,Schengen
2023,Lithuania,LTU,m,27,Europe,Europe & Central Asia,Schengen
2023,Pakistan,PAK,f,31,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Zimbabwe,ZWE,f,11,Africa,Sub-Saharan Africa,non-Schengen
2023,Jordan,JOR,m,16,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Georgia,GEO,f,224,Asia,Europe & Central Asia,non-Schengen
2023,Germany,DEU,f,71,Europe,Europe & Central Asia,Schengen
2023,Georgia,GEO,f,401,Asia,Europe & Central Asia,non-Schengen
2023,Georgia,GEO,m,653,Asia,Europe & Central Asia,non-Schengen
2023,unknown,UNKNOWN,f,208,other/unknown,other/unknown,non-Schengen
2023,Nepal,NPL,f,81,Asia,South Asia,non-Schengen
2023,Canada,CAN,m,6,Americas,North America,non-Schengen
2023,France,FRA,m,228,Europe,Europe & Central Asia,Schengen
2023,Netherlands,NLD,f,34,Europe,Europe & Central Asia,Schengen
2023,Tajikistan,TJK,f,9,Asia,Europe & Central Asia,non-Schengen
2023,Nepal,NPL,m,8,Asia,South Asia,non-Schengen
2023,United States,USA,f,88,Americas,North America,non-Schengen
2023,Norway,NOR,f,18,Europe,Europe & Central Asia,Schengen
2023,Morocco,MAR,m,109,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Sweden,SWE,m,75,Europe,Europe & Central Asia,Schengen
2023,Hungary,HUN,m,65,Europe,Europe & Central Asia,Schengen
2023,Nigeria,NGA,f,65,Africa,Sub-Saharan Africa,non-Schengen
2023,Italy,ITA,m,117,Europe,Europe & Central Asia,Schengen
2023,Germany,DEU,f,389,Europe,Europe & Central Asia,Schengen
2023,Moldova,MDA,f,489,Europe,Europe & Central Asia,non-Schengen
2023,Nepal,NPL,m,168,Asia,South Asia,non-Schengen
2023,unknown,UNKNOWN,f,262,other/unknown,other/unknown,non-Schengen
2023,Rwanda,RWA,m,77,Africa,Sub-Saharan Africa,non-Schengen
2023,Colombia,COL,m,82,Americas,Latin America & Caribbean,non-Schengen
2023,Netherlands,NLD,f,29,Europe,Europe & Central Asia,Schengen
2023,Denmark,DNK,m,40,Europe,Europe & Central Asia,Schengen
2023,Croatia,HRV,f,27,Europe,Europe & Central Asia,Schengen
2023,Slovakia,SVK,f,11,Europe,Europe & Central Asia,Schengen
2023,Belarus,BLR,f,86,Europe,Europe & Central Asia,non-Schengen
2023,Russia,RUS,f,505,Europe,Europe & Central Asia,non-Schengen
2023,Romania,ROU,m,206,Europe,Europe & Central Asia,non-Schengen
2023,Indonesia,IDN,m,140,Asia,East Asia & Pacific,non-Schengen
2023,France,FRA,m,154,Europe,Europe & Central Asia,Schengen
2023,Nigeria,NGA,f,74,Africa,Sub-Saharan Africa,non-Schengen
2023,Italy,ITA,m,163,Europe,Europe & Central Asia,Schengen
2023,Romania,ROU,f,188,Europe,Europe & Central Asia,non-Schengen
2023,Kazakhstan,KAZ,m,209,Asia,Europe & Central Asia,non-Schengen
2023,Belarus,BLR,f,38,Europe,Europe & Central Asia,non-Schengen
2023,Jordan,JOR,m,13,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Armenia,ARM,m,163,Asia,Europe & Central Asia,non-Schengen
2023,Turkey,TUR,m,366,Asia,Europe & Central Asia,non-Schengen
2023,Netherlands,NLD,m,121,Europe,Europe & Central Asia,Schengen
2023,Germany,DEU,m,165,Europe,Europe & Central Asia,Schengen
2023,Spain,ESP,m,100,Europe,Europe & Central Asia,Schengen
2023,Denmark,DNK,m,53,Europe,Europe & Central Asia,Schengen
2023,Georgia,GEO,f,352,Asia,Europe & Central Asia,non-Schengen
2023,Serbia,SRB,m,2,Europe,Europe & Central Asia,non-Schengen
2023,India,IND,m,70,Asia,South Asia,non-Schengen
2023,United States,USA,f,73,Americas,North America,non-Schengen
2023,Egypt,EGY,f,10,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Uzbekistan,UZB,m,557,Asia,Europe & Central Asia,non-Schengen
2023,Croatia,HRV,m,33,Europe,Europe & Central Asia,Schengen
2023,Ukraine,UKR,f,24,Europe,Europe & Central Asia,non-Schengen
2023,Zimbabwe,ZWE,m,190,Africa,Sub-Saharan Africa,non-Schengen
2023,Philippines,PHL,m,121,Asia,East Asia & Pacific,non-Schengen
2023,Colombia,COL,f,28,Americas,Latin America & Caribbean,non-Schengen
2023,Colombia,COL,f,68,Americas,Latin America & Caribbean,non-Schengen
2023,unknown,UNKNOWN,m,130,other/unknown,other/unknown,non-Schengen
2023,South Korea,KOR,m,131,Asia,East Asia & Pacific,non-Schengen
2023,Uzbekistan,UZB,m,592,Asia,Europe & Central Asia,non-Schengen
2023,Algeria,DZA,m,84,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Russia,RUS,m,644,Europe,Europe & Central Asia,non-Schengen
2023,Romania,ROU,f,175,Europe,Europe & Central Asia,non-Schengen
2023,Moldova,MDA,m,10,Europe,Europe & Central Asia,non-Schengen
2023,Iran,IRN,f,38,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Germany,DEU,f,284,Europe,Europe & Central Asia,Schengen
2023,Austria,AUT,m,91,Europe,Europe & Central Asia,Schengen
2023,Philippines,PHL,m,72,Asia,East Asia & Pacific,non-Schengen
2023,Philippines,PHL,f,302,Asia,East Asia & Pacific,non-Schengen
2023,Afghanistan,AFG,m,19,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Brazil,BRA,f,19,Americas,Latin America & Caribbean,non-Schengen
2023,Serbia,SRB,m,9,Europe,Europe & Central Asia,non-Schengen
2023,Tajikistan,TJK,m,99,Asia,Europe & Central Asia,non-Schengen
2023,Germany,DEU,m,802,Europe,Europe & Central Asia,Schengen
2023,Cuba,CUB,f,8,Americas,Latin America & Caribbean,non-Schengen
2023,Estonia,EST,m,29,Europe,Europe & Central Asia,Schengen
2023,France,FRA,m,53,Europe,Europe & Central Asia,Schengen
2023,Romania,ROU,m,272,Europe,Europe & Central Asia,non-Schengen
2023,Turkmenistan,TKM,f,18,Asia,Europe & Central Asia,non-Schengen
2023,Angola,AGO,m,5,Africa,Sub-Saharan Africa,non-Schengen
2023,Pakistan,PAK,m,94,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Slovakia,SVK,f,20,Europe,Europe & Central Asia,Schengen
2023,United Kingdom,GBR,m,286,Europe,Europe & Central Asia,non-Schengen
2023,Germany,DEU,m,634,Europe,Europe & Central Asia,Schengen
2023,Colombia,COL,m,186,Americas,Latin America & Caribbean,non-Schengen
2023,Indonesia,IDN,f,62,Asia,East Asia & Pacific,non-Schengen
2023,Saudi Arabia,SAU,m,128,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Lithuania,LTU,m,113,Europe,Europe & Central Asia,Schengen
2023,France,FRA,m,240,Europe,Europe & Central Asia,Schengen
2023,Italy,ITA,m,120,Europe,Europe & Central Asia,Schengen
2023,Thailand,THA,f,60,Asia,East Asia & Pacific,non-Schengen
2023,Estonia,EST,f,8,Europe,Europe & Central Asia,Schengen
2023,Mexico,MEX,m,56,Americas,Latin America & Caribbean,non-Schengen
2023,Colombia,COL,f,56,Americas,Latin America & Caribbean,non-Schengen
2023,Vietnam,VNM,f,80,Asia,East Asia & Pacific,non-Schengen
2023,Nigeria,NGA,m,152,Africa,Sub-Saharan Africa,non-Schengen
2023,Sweden,SWE,m,69,Europe,Europe & Central Asia,Schengen
2023,United States,USA,m,173,Americas,North America,non-Schengen
2023,United Kingdom,GBR,m,256,Europe,Europe & Central Asia,non-Schengen
2023,Russia,RUS,m,131,Europe,Europe & Central Asia,non-Schengen
2023,Turkey,TUR,f,701,Asia,Europe & Central Asia,non-Schengen
2023,Russia,RUS,m,32,Europe,Europe & Central Asia,non-Schengen
2023,Russia,RUS,f,472,Europe,Europe & Central Asia,non-Schengen
2023,Germany,DEU,m,544,Europe,Europe & Central Asia,Schengen
2023,Bulgaria,BGR,f,121,Europe,Europe & Central Asia,non-Schengen
2023,Germany,DEU,f,336,Europe,Europe & Central Asia,Schengen
2023,Cuba,CUB,f,16,Americas,Latin America & Caribbean,non-Schengen
2023,Bangladesh,BGD,f,6,Asia,South Asia,non-Schengen
2023,Estonia,EST,m,18,Europe,Europe & Central Asia,Schengen
2023,Turkey,TUR,m,1081,Asia,Europe & Central Asia,non-Schengen
2023,Ukraine,UKR,f,157,Europe,Europe & Central Asia,non-Schengen
2023,Azerbaijan,AZE,m,62,Asia,Europe & Central Asia,non-Schengen
2023,Belarus,BLR,f,399,Europe,Europe & Central Asia,non-Schengen
2023,Hungary,HUN,m,19,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,f,67,other/unknown,other/unknown,non-Schengen
2023,Uzbekistan,UZB,m,615,Asia,Europe & Central Asia,non-Schengen
2023,Portugal,PRT,f,24,Europe,Europe & Central Asia,Schengen
2023,Argentina,ARG,m,3,Americas,Latin America & Caribbean,non-Schengen
2023,Romania,ROU,f,134,Europe,Europe & Central Asia,non-Schengen
2023,Ireland,IRL,m,25,Europe,Europe & Central Asia,non-Schengen
2023,China,CHN,f,307,Asia,East Asia & Pacific,non-Schengen
2023,Hungary,HUN,f,20,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,f,7,other/unknown,other/unknown,non-Schengen
2023,Spain,ESP,f,19,Europe,Europe & Central Asia,Schengen
2023,Kenya,KEN,m,44,Africa,Sub-Saharan Africa,non-Schengen
2023,South Korea,KOR,f,36,Asia,East Asia & Pacific,non-Schengen
2023,Kuwait,KWT,m,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Morocco,MAR,m,59,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Finland,FIN,f,25,Europe,Europe & Central Asia,Schengen
2023,Philippines,PHL,f,159,Asia,East Asia & Pacific,non-Schengen
2023,Canada,CAN,f,13,Americas,North America,non-Schengen
2023,Romania,ROU,f,74,Europe,Europe & Central Asia,non-Schengen
2023,Philippines,PHL,f,412,Asia,East Asia & Pacific,non-Schengen
2023,Bangladesh,BGD,m,184,Asia,South Asia,non-Schengen
2023,Cameroon,CMR,m,23,Africa,Sub-Saharan Africa,non-Schengen
2023,Greece,GRC,m,28,Europe,Europe & Central Asia,Schengen
2023,Austria,AUT,m,83,Europe,Europe & Central Asia,Schengen
2023,Venezuela,VEN,m,22,Americas,Latin America & Caribbean,non-Schengen
2023,Russia,RUS,m,745,Europe,Europe & Central Asia,non-Schengen
2023,Lithuania,LTU,m,89,Europe,Europe & Central Asia,Schengen
2023,Indonesia,IDN,f,90,Asia,East Asia & Pacific,non-Schengen
2023,Afghanistan,AFG,m,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Hungary,HUN,f,28,Europe,Europe & Central Asia,Schengen
2023,Bulgaria,BGR,m,104,Europe,Europe & Central Asia,non-Schengen
2023,Germany,DEU,f,45,Europe,Europe & Central Asia,Schengen
2023,Tunisia,TUN,f,26,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,United States,USA,m,236,Americas,North America,non-Schengen
2023,Armenia,ARM,f,46,Asia,Europe & Central Asia,non-Schengen
2023,Greece,GRC,m,45,Europe,Europe & Central Asia,Schengen
2023,United Kingdom,GBR,m,69,Europe,Europe & Central Asia,non-Schengen
2023,Canada,CAN,f,18,Americas,North America,non-Schengen
2023,Tajikistan,TJK,m,138,Asia,Europe & Central Asia,non-Schengen
2023,unknown,UNKNOWN,f,117,other/unknown,other/unknown,non-Schengen
2023,unknown,UNKNOWN,m,97,other/unknown,other/unknown,non-Schengen
2023,Mongolia,MNG,f,17,Asia,East Asia & Pacific,non-Schengen
2023,Mauritius,MUS,m,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Sweden,SWE,f,11,Europe,Europe & Central Asia,Schengen
2023,United States,USA,f,29,Americas,North America,non-Schengen
2023,United States,USA,m,162,Americas,North America,non-Schengen
2023,Portugal,PRT,f,23,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,f,69,other/unknown,other/unknown,non-Schengen
2023,South Korea,KOR,m,133,Asia,East Asia & Pacific,non-Schengen
2023,Romania,ROU,m,500,Europe,Europe & Central Asia,non-Schengen
2023,Denmark,DNK,m,40,Europe,Europe & Central Asia,Schengen
2023,Germany,DEU,m,512,Europe,Europe & Central Asia,Schengen
2023,Colombia,COL,m,310,Americas,Latin America & Caribbean,non-Schengen
2023,Ukraine,UKR,m,583,Europe,Europe & Central Asia,non-Schengen
2023,Colombia,COL,m,72,Americas,Latin America & Caribbean,non-Schengen
2023,Russia,RUS,f,62,Europe,Europe & Central Asia,non-Schengen
2023,Serbia,SRB,m,99,Europe,Europe & Central Asia,non-Schengen
2023,Mexico,MEX,m,59,Americas,Latin America & Caribbean,non-Schengen
2023,Azerbaijan,AZE,f,44,Asia,Europe & Central Asia,non-Schengen
2023,China,CHN,f,331,Asia,East Asia & Pacific,non-Schengen
2023,Slovakia,SVK,m,128,Europe,Europe & Central Asia,Schengen
2023,Morocco,MAR,m,85,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Tunisia,TUN,m,86,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Slovakia,SVK,m,42,Europe,Europe & Central Asia,Schengen
2023,Czechia,CZE,f,53,Europe,Europe & Central Asia,Schengen
2023,Brazil,BRA,f,23,Americas,Latin America & Caribbean,non-Schengen
2023,Russia,RUS,m,16,Europe,Europe & Central Asia,non-Schengen
2023,Romania,ROU,m,222,Europe,Europe & Central Asia,non-Schengen
2023,Hungary,HUN,m,83,Europe,Europe & Central Asia,Schengen
2023,Mexico,MEX,m,18,Americas,Latin America & Caribbean,non-Schengen
2023,Colombia,COL,m,93,Americas,Latin America & Caribbean,non-Schengen
2023,India,IND,f,91,Asia,South Asia,non-Schengen
2023,Germany,DEU,f,126,Europe,Europe & Central Asia,Schengen
2023,Lithuania,LTU,f,92,Europe,Europe & Central Asia,Schengen
2023,Uzbekistan,UZB,m,341,Asia,Europe & Central Asia,non-Schengen
2023,Albania,ALB,m,83,Europe,Europe & Central Asia,non-Schengen
2023,Romania,ROU,f,102,Europe,Europe & Central Asia,non-Schengen
2023,Brazil,BRA,m,12,Americas,Latin America & Caribbean,non-Schengen
2023,Kazakhstan,KAZ,m,135,Asia,Europe & Central Asia,non-Schengen
2023,Japan,JPN,m,62,Asia,East Asia & Pacific,non-Schengen
2023,Austria,AUT,f,65,Europe,Europe & Central Asia,Schengen
2023,Lithuania,LTU,f,89,Europe,Europe & Central Asia,Schengen
2023,Zimbabwe,ZWE,f,52,Africa,Sub-Saharan Africa,non-Schengen
2023,Azerbaijan,AZE,m,62,Asia,Europe & Central Asia,non-Schengen
2023,Kazakhstan,KAZ,f,128,Asia,Europe & Central Asia,non-Schengen
2023,Colombia,COL,m,130,Americas,Latin America & Caribbean,non-Schengen
2023,Indonesia,IDN,f,64,Asia,East Asia & Pacific,non-Schengen
2023,United States,USA,f,49,Americas,North America,non-Schengen
2023,Bangladesh,BGD,m,78,Asia,South Asia,non-Schengen
2023,United Kingdom,GBR,m,145,Europe,Europe & Central Asia,non-Schengen
2023,KOSOVO,KOSOVO,m,39,Europe,Europe & Central Asia,non-Schengen
2023,Rwanda,RWA,f,75,Africa,Sub-Saharan Africa,non-Schengen
2023,Kazakhstan,KAZ,m,161,Asia,Europe & Central Asia,non-Schengen
2023,unknown,UNKNOWN,f,29,other/unknown,other/unknown,non-Schengen
2023,United States,USA,f,131,Americas,North America,non-Schengen
2023,Iran,IRN,f,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Syria,SYR,m,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Saudi Arabia,SAU,f,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Cameroon,CMR,m,5,Africa,Sub-Saharan Africa,non-Schengen
2023,Russia,RUS,f,208,Europe,Europe & Central Asia,non-Schengen
2023,Finland,FIN,m,27,Europe,Europe & Central Asia,Schengen
2023,Latvia,LVA,f,46,Europe,Europe & Central Asia,Schengen
2023,Mongolia,MNG,f,31,Asia,East Asia & Pacific,non-Schengen
2023,Uzbekistan,UZB,f,47,Asia,Europe & Central Asia,non-Schengen
2023,Belarus,BLR,m,189,Europe,Europe & Central Asia,non-Schengen
2023,Uzbekistan,UZB,m,42,Asia,Europe & Central Asia,non-Schengen
2023,Bosnia & Herzegovina,BIH,f,5,Europe,Europe & Central Asia,non-Schengen
2023,Mauritius,MUS,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Latvia,LVA,f,9,Europe,Europe & Central Asia,Schengen
2023,Sudan,SDN,m,4,Africa,Sub-Saharan Africa,non-Schengen
2023,Romania,ROU,m,375,Europe,Europe & Central Asia,non-Schengen
2023,Nigeria,NGA,m,92,Africa,Sub-Saharan Africa,non-Schengen
2023,China,CHN,m,93,Asia,East Asia & Pacific,non-Schengen
